id,name,username,numberOfFollowers,numberOfFollowing,numberOfTweets,created_at,verified,description,location,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,retweet_ids,retweet_users,reply_users,quote_users,tweets_id
1391251647574257673,Sathis,Sathis17971983,51.0,364.0,9765.0,2021-05-09T04:40:29.000Z,False,,,0.0,29.0,0.0,0.0,1661795114245849088;1661782287132897285;1661732773454024706;1661735722360147978;1661736374461136906;1661732293676011525;1661737326358437889;1661737975728984066;1661718622551646211;1661525099189784576;1661497673852104706;1661440644701716487;1661427143857913856;1661407485348184065;1661401244177424384;1661381228728033283;1661377561027289088;1661376202634821635;1661343571738529794;1661353412880113665;1661353489702813696;1661361538001780738;1661372757320384515;1661367211007565824;1661367211422826497;1661179233241284608;1661179363973378049;1661179550196281345;1660759544597823488,942240917771059200;1620872051065032724;1620872051065032724;1620872051065032724;381696140;381696140;381696140;381696140;16334857;1204386054775590912;1549143496141029381;1518742930760126465;804605049859145728;225012752;1620872051065032724;7587032;3295423333;1620872051065032724;17673635;381696140;381696140;1652541;29959949;21183938;1599332084;283604227;203414131;1602588748923154432;381696140,,,1661795184718516224;1661782611780579330;1661738956634062853;1661738908852568066;1661738868247527427;1661738823183904771;1661738734256275464;1661738693269528576;1661725568793190401;1661525311916474368;1661497730869641216;1661443339957460992;1661429564286046208;1661412601274982400;1661402215104532480;1661382663427563520;1661380285991211013;1661380267209105408;1661374767046311936;1661374736444665858;1661374607469731847;1661374258784747522;1661372923821555715;1661369936189566976;1661369911627620352;1661180779366346752;1661180553821814784;1661179995409072130;1660800707484852224
1571426593,kimbaCAtrekker,kimbaCAtrekker1,1275.0,2187.0,96479.0,2013-07-05T21:42:17.000Z,False,"Wife, mom & more, 💙 music,🌎 trekker, bibliophile. Proud of America Dad, family 💙, fought & bled 4 🇺🇸 New Day has Dawned in America, Take nothing 4 granted.",Valencia,0.0,35.0,2.0,0.0,1661514230049423360;1661537572236017666;1661500409314246659;1661489926330888193;1661480584378720256;1661483298206502912;1661554312466792448;1661409391881355269;1661506123143471106;1661515157661417473;1661476648129282048;1661473133461897216;1661524702236487682;1661445559973183488;1661445045533429761;1661444882488229888;1661452548946169857;1661450617917784064;1661452926055792640;1661450507683254272;1661452368922447872;1661455138450558976;1661451919552925705;1661151543419363328;1661096629926240256;1661079327050711041;1661054015285899265;1661054009027989504;1660805704142446592;1660804070591070209;1660775631766814722;1660790738731278337;1660843975035478022;1660808518029529089;1660849294516137987,1243560408025198593;1205226529455632385;1559638988289441794;29501253;188019606;16635277;926164634570067968;3068764060;11347122;727933551526748161;1084468387491790848;1433614208206245891;1581075156163756034;1084468387491790848;1084468387491790848;1084468387491790848;790624550;1164251472;15795750;790624550;2234760798;11348282;1507338108;1470113294295912455;3011533340;926164634570067968;926164634570067968;926164634570067968;1479906585610633220;1479906585610633220;880018682;1114290414104850432;3486825614;1221462414744596483;765384381217267712,3011533340;1266887309833703425,,1661718592076017664;1661710790003679234;1661710747771224065;1661710705652031489;1661710662324871168;1661710561154043904;1661710467373596674;1661710380371177474;1661710286414573568;1661710228243755010;1661710177576562688;1661709858431983616;1661709693088329728;1661709505347059712;1661709474556710913;1661709391576600581;1661461933382598659;1661461345508950026;1661461006097481729;1661460823389405184;1661460700190113796;1661460647769702408;1661460604719353856;1661193335166631937;1661192979380584448;1661192705311907840;1661192611749834752;1661192237164945408;1661192113806032896;1661192036425568256;1660946725740199939;1660946450027622400;1660946178190774272;1660946081088409602;1660946006664704002;1660945948607119363;1660945841195200513
347246779,Dipali,dipaliblaskar,1289.0,443.0,27199.0,2011-08-02T14:07:35.000Z,False,"Asset portfolio management, equity investor. A proud Army Officer's wife","Mumbai, India",1.0,32.0,2.0,1.0,1661313277299920897;1661315729390731265;1661315240477470721;1661530327335202816;1661610130734186497;1661696364672319488;1661708444762767360;1661708484377968646;1661732793699958786;1661758540615229443;1661758985777676291;1661666082791489536;1661593554559352834;1661544124502114306;1661314731041525762;1661223170177912832;1661318669111271425;1661261144882044931;1660597704861397002;1660997958089822210;1661017066261073923;1661048448114896897;1660932681839034369;1660977796141940739;1660978534112989186;1660759978288857088;1660979264601329665;1661004534670585858;1660895351916875776;1660980788228390914;1661004663884517378;1660935088887021568,18839785;18839785;18839785;18839785;18839785;18839785;18839785;18839785;18839785;18839785;18839785;137780376;2289824455;18839785;18839785;18839785;147994804;147994804;64345606;1335132884278108161;34197952;1300331394632019968;18839785;18839785;18839785;979780672750542849;18839785;18839785;18839785;18839785;18839785;254515782,1603561278445916161;2289824455,355989081,1661791168869576707;1661791114918264833;1661790754472337408;1661790565477011456;1661790472753537024;1661790424095399936;1661790374791352320;1661790356378353664;1661790310165528576;1661790162492477440;1661790133132328963;1661789725483757569;1661607139364966400;1661606740784472065;1661419780023422976;1661419240971464706;1661418532243124224;1661417794548948992;1661417528160325632;1661417115491110918;1661081336936042496;1661081174234779649;1661079406503419904;1661075114082054144;1661073763017031680;1661073723838050305;1661073542467964929;1661073270953873413;1661072205592293376;1661071750963294213;1661068986208120834;1661039626881236992;1661025108348264451;1661021020411822080;1661020852908093447;1661020817638187009
457059995,yatendra kumar,betasharma,11.0,13.0,4244.0,2012-01-07T00:09:38.000Z,False,,,0.0,0.0,1.0,0.0,,,2358317365,,1660922469992239104
1294210122625892352,Chaitanya Shahane,Chaitan78973901,33.0,67.0,26513.0,2020-08-14T09:52:16.000Z,False,,,0.0,97.0,2.0,0.0,1661726636109365249;1661729874380460038;1661729998141784071;1661729995772026881;1661705305544335367;1661494892177117184;1661726977269829632;1661649905184813057;1661735777691389959;1661764374288269312;1661773869865390080;1661442331189596160;1661754846243094528;1661747527866257410;1661708205528092673;1661682757192540160;1661757480697999371;1661757853965893635;1661686404685119488;1661687836377227264;1661433697600692224;1661704403999420418;1661712198098636800;1661715566233788416;1661716397251244035;1661655231112036355;1661701663655329792;1661564431409745920;1661718169361301506;1661475062858371075;1661619009786191872;1661672021330395141;1661683031399337986;1661685004882313217;1661502384697212929;1661411595271180288;1661516667359481856;1661388092463280130;1661541279623421954;1661543378784497665;1661562845937410051;1661562887263977472;1661563186200313858;1661563405533061121;1661563770668236800;1661611234695806978;1661581256981876738;1661577631207411714;1661590655603478528;1661582526685790210;1661582221680197632;1661588214610817024;1661590699551387650;1661593359671246848;1661627525850710017;1661397431966388224;1661352595594657792;1661405967563759617;1661406590531170305;1661394385379135488;1661288781050150917;1661220916880347136;1661348978250637314;1661353024566984708;1661353679646064641;1661356000790847488;1661046589757202432;1661371379172638736;1661380216382529539;1661382588773040131;1661385522877456391;1661000723524640770;1661294975022424064;1661317041255600131;1661268982320574466;1661196193177763841;1661260971816501252;1661251897003737088;1661226446545915904;1661348912974659587;1660914737239171074;1660916297344118784;1660878640417214465;1660925393799626752;1660939652680011779;1660950277799698432;1660952464936538113;1660956163457052672;1660958016437633024;1660964746802372610;1660996660972122112;1661000120295657474;1660900764997533696;1661005402602094598;1661005826478452744;1660860264625864704;1660957474453864449,788677638063808512;44839509;69008563;69008563;205199260;263197731;59421201;1253209572;1178591478110535680;936353983;1121554471;1245411164835557383;50243741;1121554471;1466977693480763394;1470356385388924930;2876141178;4766430266;1121554471;59421201;1180533698;729651629998235649;1934388686;1934388686;127934664;1963945884;776460131722756100;355989081;381289719;1229178642674020352;1470356385388924930;1934388686;44839509;44839509;16143542;879342832288321537;60937837;94543804;1934388686;1934388686;1934388686;375369317;1934388686;375369317;375369317;1587325983941857281;1934388686;1934388686;1934388686;44839509;4766430266;123851789;1121554471;44839509;538610119;936353983;1519736925837479937;1934388686;1934388686;1375826143471792133;1344897174;42323273;1263460082991407106;1934388686;1934388686;1934388686;1268965184598499328;936353983;1121554471;1934388686;1934388686;283632721;2340609811;60937837;1470356385388924930;1470356385388924930;1470356385388924930;2340609811;1375826143471792133;1934388686;44839509;954752134959935488;1347766542117662720;44839509;1183578946593443840;69008563;936353983;1183578946593443840;1183578946593443840;1501772314722983936;1934388686;1934388686;124204931;1934388686;1183578946593443840;120649992;1289235667516456962,1180533698;1347766542117662720,,1661817648357822464;1661816695265042445;1661816232566300674;1661816041784090624;1661815811088982047;1661814790497419265;1661813543124041756;1661812416861143072;1661810683485323290;1661807713368588288;1661801434323582977;1661801119780143105;1661799214261628933;1661763166626299904;1661763075727323140;1661763024733065222;1661761172297723905;1661761029271875584;1661734864423649288;1661730997791260672;1661729957595480065;1661729876406329349;1661728652781051908;1661728007034380290;1661726924929105922;1661726253156798466;1661726213810057216;1661725998969417729;1661725759512387585;1661724757736460289;1661688931853688838;1661687611377831937;1661687163317112834;1661686330328268802;1661686005659738113;1661685113594183682;1661685074138415104;1661684949311795200;1661684460297809920;1661684064858910720;1661683770058047488;1661681825209626624;1661681740815933440;1661681580538994694;1661681437844676608;1661681402591559681;1661677755384070144;1661677653898797056;1661677140046143489;1661674637288263682;1661674327312416768;1661674288921956353;1661670385362804737;1661661657125322753;1661661424819613700;1661659336110637057;1661462947367985152;1661462781604896768;1661462037581406210;1661461734052298753;1661461628221521922;1661460111431180295;1661459701815468035;1661459256078467078;1661402987426729986;1661402707633008642;1661402527575801858;1661402049420972032;1661401242503979010;1661397149270114313;1661396864812425228;1661396332660047874;1661357344922411009;1661356247394787329;1661355493237874691;1661351143476277248;1661351016120320000;1661350868761886721;1661350550795894784;1661350052722352130;1661349621149384705;1661323429075734535;1661323287736078338;1661323111155785729;1661322967152750593;1661321867641143296;1661319546727198721;1661318919020326912;1661318721309220866;1661318398486224896;1661318272241872896;1661317416196907008;1661315735421943808;1661315263013191681;1661314014322782208;1661313609115357184;1661312972042514432;1661312644337266688;1661312503987556352
1493451586378825735,Yodatweets,Yodatweets1,67.0,39.0,18398.0,2022-02-15T05:06:32.000Z,False,,,1.0,78.0,20.0,1.0,1661765184741064705;1661776157099036672;1661743488692789248;1661721937964568579;1661730359304937474;1661756958859464714;1661693840573751299;1661609424023355392;1661691798312587264;1661631328994103298;1661681589024350209;1661433223459786753;1661736053101965315;1661712910836711426;1661718773026504706;1661711751682097152;1661720353910173699;1661655058579177473;1661689486873358340;1661707050743922688;1661610147280478209;1661657652160761857;1661697444122624001;1661687831805284352;1661327212866596870;1661614114039549952;1661657051649687552;1661670978290851841;1661667390680358913;1661395163653214209;1661412860524916736;1661392452748713984;1661624436431400960;1661642349683052544;1661432541486907392;1661584043358683138;1661642477022097408;1661468839002128384;1661638049103757318;1661615579801985024;1661540768337788933;1661338628579278851;1661343919664250882;1661583302786969600;1661493443778969602;1661617006767136768;1661586710629847042;1661323063894642688;1661433298734972928;1661022864789893123;1661304239916978176;1661347073638137858;1661612159477092353;1661420589456949248;1661606639294717952;1661599797063696386;1661590699551387650;1661595447163752448;1661580149421219841;1661607992465453056;1661615642242605057;1661607069781458947;1661565686303555584;1660197788112814080;1660264688465358850;1661607096738271233;1661567242834788353;1661579827592458241;1661583189431963649;1661593554559352834;1661464519938326531;1661547376946081793;1661561854571986946;1661261408313700353;1661573855196971008;1661394904193593345;1661366005766004738;1661440779846561793,17741799;1302572815267368960;1065563383;1470356385388924930;1286589460180680704;1344897174;74980737;1202124874594050048;249520655;1444684244156968965;614186125;1368737382;1318136451112988673;1090084079964348419;74980737;81582883;25123615;1222584724549443585;1302572815267368960;1240338908228902913;412846846;61121030;355989081;1302572815267368960;1447949844;1428571393432584192;16404141;1056973148044709888;1444684244156968965;198030688;154453122;1535622536494723073;147994804;355989081;21985976;2455275793;113568312;1643719098839302145;25123615;74980737;129057534;147994804;798912416344117248;4366154414;1643719098839302145;355989081;1225089376842993671;1447949844;1368737382;140858122;1216397098423181312;1643719098839302145;1136151393004220416;205694126;797673785268715521;1269723970405875712;1121554471;74980737;1176488316214161408;16404141;147994804;1090084079964348419;2152550364;1541995090822197250;175372810;1882495356;2438424560;1344897174;1090084079964348419;2289824455;1542089539367636995;707053382985342976;95588504;1061650831311745024;74980737;17741799;303783976;1061650831311745024,1269723970405875712;113568312;284157036;1240338908228902913;1641184731948523521;1611722534671749124;84316208;1558169637422256128;887520524175380484;708654909705441285;71615848;1274690550;147994804;1441755887375241221;207997374;1333346662903779328;85462891;16404141;1606700146581831680,1428571393432584192,1661778972605296641;1661778876199243777;1661773177062825985;1661772371429310464;1661770849324773377;1661770822376370181;1661770470650441730;1661762965035692034;1661762043161067522;1661761912256999432;1661761229864706050;1661760931804905473;1661760793850048512;1661760749549780993;1661760631283023872;1661760284950925315;1661760226369093632;1661736417029148672;1661736026245836803;1661735386580918276;1661734535627964419;1661734509040246796;1661734436239740934;1661734253183516673;1661734196535230464;1661733969522745353;1661732717258739714;1661731839458045953;1661688774810800129;1661687318313422848;1661686932190162946;1661686740472717316;1661686703478964224;1661685597910732801;1661685321468366849;1661685267772866560;1661685185375772673;1661684923735097346;1661658281046097921;1661657185468702722;1661653869368074242;1661653783649177600;1661653729890762752;1661653232501022720;1661652830485364737;1661651263472406530;1661651183470276610;1661650997079605249;1661650311952617472;1661650099158786053;1661650048445460482;1661649969638694914;1661633774646624256;1661633602734673920;1661633324308369408;1661633020892413958;1661632865342480385;1661632665555185664;1661632584105984001;1661632537343713285;1661631676580237313;1661631069568008198;1661630994955522049;1661630448030871553;1661629838258757633;1661629660701278208;1661628962559393793;1661628191101063168;1661627504086626305;1661626757026553857;1661626505343156224;1661626191898632192;1661626110189404162;1661625846241837056;1661625810296659969;1661625727526252545;1661625652603416578;1661625456582606848;1661625422495490049;1661614482211086338;1661613496130322437;1661613253535965184;1661613038271709184;1661612842762608640;1661612312141131777;1661611040390479873;1661608692762959872;1661608292261527555;1661607795349700608;1661607686650179588;1661579022621609986;1661578591656902667;1661578528004141056;1661578434479525888;1661577659565088768;1661577537011732485;1661577471257628672;1661577403267969025;1661576674410897408;1661576624150650880
1110784283243769856,Suril Mehta,SurilMehta3,51.0,192.0,10189.0,2019-03-27T06:03:05.000Z,False,@viator,,3.0,3.0,9.0,0.0,1661578857064050691;1661608315254886401;1661596634491531264,859363899291742210;1273748948;1273748948,461841349;37168231;1099547584371347457;1606048885;1606048885;71815077;95237896;1524796253842075648,,1661672188733423619;1661619129244352517;1661618683519856640;1661617991182880768;1661617611090833408;1661604104307900417;1661603683539513345;1661600796184805376;1661600477124108288;1661463067568537603;1661066275542667264;1661058999104712704;1661058834876731392;1661035200372162560;1660990999777415171
1087405697220849664,"Quarantined, रडकुंडीच्या घाटात! TKHBC!? ❁",TKHBB,102.0,425.0,48231.0,2019-01-21T17:44:56.000Z,False,"*RT ≠ Endorsement*. Capitalist! Marx ek papal adami tha.🙊
Big fan of @sushantsareen 's magic words: Tu Kya Hai Bench-Chor? #TKHB
हिंदी, मराठी y poco español",North Sentinel Island,0.0,70.0,28.0,1.0,1661791132177821697;1661583189431963649;1661714781596966912;1661598894973927425;1661632004952317952;1661629580938182656;1661758705824669696;1661663749500186625;1661638002152718339;1661766604919808000;1661736895926374407;1661767301400760320;1661572391666081801;1661694001949593601;1661653153073500160;1661661890039406593;1661654413373734912;1661638741235232769;1661641916688240645;1661672229300740097;1661558810362916865;1661565390210859010;1661656431265972224;1661671336589000704;1661628950026788864;1661655231112036355;1661592061051817984;1661512085556330497;1661295005296738304;1661570467948527616;1661616608455049216;1661634847146909696;1661583783760629763;1661578599856734208;1661568012695261190;1661557693537210368;1661387840364720134;1661352991038009345;1661395876324188162;1661407412056907777;1661395438216564738;1661395573403164673;1661366291741933573;1661368027848269824;1661363607484129283;1661357128786006017;1661336005461553152;1661341430080745472;1661313991845761026;1661316332049268737;1661318646197813249;1661291058293080068;1661295836901543936;1661261587662143490;1661265688122601472;1661273645447016448;1661261144882044931;1660931862309613574;1661209785168191489;1661226157159911426;1660986115279527942;1661255710678859778;1661257123093975043;1661193410601177090;1661200493216174080;1661252325716160513;1661012935702118409;1661212904056582144;1661060027724206082;1660850119304962049,1452185805217218567;1090084079964348419;31656892;1452185805217218567;438525539;1289235667516456962;1352832462;438525539;1021055897148231680;17741799;2462775674;945597108530290688;1196474813470007296;954671438610423808;3241214268;1608095172730191873;1289235667516456962;1566300348104556546;4798153529;438525539;1522159868789940224;177886974;1041870173702107137;46062566;438525539;1963945884;945597108530290688;1266655750455046145;1511308867187085317;1219984813194502144;1352832462;438525539;95588504;1289235667516456962;1503450361540997121;1640005437931286529;1422052101396389888;147994804;1315162751665283072;1274690550;355989081;945597108530290688;2455275793;1289235667516456962;1315162751665283072;174725319;841149780134887424;841149780134887424;251014269;1422052101396389888;245264896;801506611948703744;80512999;841149780134887424;1283657204172644354;42043572;147994804;1219984813194502144;1289235667516456962;1522159868789940224;724098420;945597108530290688;1390963673175248899;1161681812780769280;3036572947;105023729;3263236256;1289235667516456962;17741799;1540218737504051200,405427035;2547533580;491986148;37365807;1021055897148231680;355989081;355989081;1910442534;405427035;873595877910171648;52121743;355989081;2175523945;70355674;4122758778;1344897174;355989081;89732309;355989081;24705126;2408615534;841994261478359040;19760270;98815583;42043572;355989081;355989081;56312411,2163039523,1661793748395905024;1661791024086388738;1661790865692717058;1661789713760657409;1661788431264145408;1661788417838161921;1661787730018455562;1661771915080663043;1661771890351042561;1661770352186503168;1661770231772233728;1661769332404391937;1661698803639152640;1661697007134851072;1661696516472573952;1661689627651227648;1661689137475502080;1661688766032138241;1661688736235806720;1661688532199669760;1661688045568131077;1661686559429763072;1661685860797120513;1661684723201216513;1661679679324192768;1661679678959292416;1661679291778863105;1661679232781815809;1661678726684499968;1661678694220595200;1661678631519936515;1661678482357899264;1661678249720832001;1661650349982359552;1661650180868042752;1661649907764330496;1661649765539659776;1661649597234810880;1661648711834030080;1661648373550821378;1661647978262839296;1661647139217485824;1661593356106108929;1661593267291697154;1661593136886611969;1661588865612906497;1661588098181111809;1661428140965777408;1661425621598351361;1661414321937846274;1661414233219952641;1661413801869336576;1661412750332149760;1661410232168484864;1661410098676400128;1661374235053367297;1661369364405272585;1661369286731116544;1661369237175246850;1661368816067047427;1661366388706152449;1661361869364547585;1661358894944485383;1661346893736333314;1661342921856290816;1661342720655507456;1661342555412516865;1661342375409758208;1661306856952979456;1661306786320904193;1661300587886186502;1661295478422802432;1661295220921860096;1661295081041829888;1661293375537184768;1661293204149514241;1661291929756368899;1661287603440852992;1661285452953927680;1661285228734734337;1661265029642219521;1661261899156299777;1661260763498176512;1661260349759459328;1661258225558372352;1661258098416451585;1661257840722579456;1661256803374727168;1661256428651442176;1661254525163028481;1661254306576883712;1661253783891111937;1661253664022097920;1661253437173174272;1661243531988717568;1661236412828745728;1661235224825704449;1661082151717314560;1661079616864526336
1289540860690837504,Desi Professor,desi_professor,29.0,288.0,41518.0,2020-08-01T12:38:14.000Z,False,Capitalism Is The Only Religion!,,0.0,98.0,0.0,0.0,1661766855294582784;1661745778182979587;1661792996818575361;1661693958504984576;1661596852024750085;1661746649314783232;1661756287791812609;1661766489928761345;1661790138668838912;1661754177100578818;1661617794860077058;1661781977488564224;1661576850127167488;1661750623489134596;1661745830922190851;1661741068298375170;1661632880710230016;1661725340765659142;1661743386041413636;1661682825211576326;1661743456568606720;1661706775282999296;1661764944323571712;1661774820747673600;1661765184741064705;1661773869865390080;1661761539152707584;1661759000248188928;1661715410859827206;1661628477907533824;1661737716021866502;1661727132492656640;1661742237708058625;1661749213221498882;1661747527866257410;1661657474829799424;1661583996067651586;1661723651341680641;1661691560998875136;1661693857145266177;1661652121924812800;1661575673897467904;1661702789863706626;1661726382614016000;1661723448551555073;1661405860751343620;1661733998622838788;1661679303187382273;1661718904476176386;1661714834994388993;1661721354473725961;1661658057800134658;1661660481210429441;1661701445165666304;1661726266175918081;1661612137842892801;1661710822551486464;1661714860034367490;1661696972703801344;1661521980242415621;1661709712621191169;1661712579792875520;1661688212622831617;1661707050743922688;1661707097459896322;1661637965154770951;1661658599159132161;1661696402777604096;1661603740007424000;1661449551495024640;1661646423236984832;1661392985785880577;1661581352586874882;1661588622662045697;1661578159689723905;1661433621725544449;1661583302786969600;1661626437713920000;1661653153073500160;1661673232167055361;1661687831805284352;1661657290213318656;1661670978290851841;1661632447078100992;1661660116687663104;1661142778116702209;1661676126736113664;1661605317438734336;1661629619379011586;1661624004430692352;1661636732599799808;1661068606027988993;1661402165385240576;1661589871490727938;1661605275063951365;1661578706148790272;1661583189431963649;1661573406545022977,706542515118182401;3146131584;17741799;1240132278367522817;15942075;841582048078778368;117477749;1517576647402156032;1090084079964348419;2417170392;120737021;120649992;15942075;1246298312547811328;1589311640431779841;986331061712863232;1281203784484610048;985898522061844480;139444923;1517576647402156032;1384443922747822085;1648211540766773248;1136151393004220416;148735394;17741799;1121554471;17741799;17741799;979780672750542849;451301758;17741799;1136151393004220416;246136955;66782978;1121554471;1364811040295251974;1219984813194502144;1305904243077980160;355989081;2375079265;1186660361698562050;4366154414;251014269;66782978;66782978;15819609;1352832462;143388401;66782978;176101985;77509999;18818603;289265079;1138918705373429760;313385516;53919282;1517576647402156032;177886974;555973467;771412974829305856;1517576647402156032;384337715;118354791;1240338908228902913;17741799;67173491;1040306315342610437;148735394;1661599152785195009;1347766542117662720;827049793360904192;278551481;1489607602518560773;115622213;1187344203207999488;3187481954;4366154414;769108935726997504;3241214268;1441683373840224264;1302572815267368960;48924841;1056973148044709888;118763308;440577060;820710596521951233;1131409123810013185;550854560;550854560;318673863;1240338908228902913;2692679808;1137510287945244672;702001481247911936;120649992;2417170392;1090084079964348419;48924841,,,1661809326842077185;1661809160256884736;1661793719128031232;1661793678552338433;1661793276897423360;1661793096781430784;1661792876299444224;1661792780157607937;1661792724515971072;1661786736727584769;1661786665541853184;1661786625523994624;1661786137168601089;1661785914904055808;1661785884545658880;1661785533608259585;1661785395695345664;1661784759658500096;1661784656638021633;1661784365851086848;1661784074531540993;1661783462460932096;1661783061506449409;1661782801006604288;1661782758220509185;1661782667392851968;1661765374910820352;1661765267318505475;1661758648375455744;1661758574731886592;1661758440224743426;1661758371303936002;1661758264860889090;1661758079200002048;1661758060543766528;1661748677831200771;1661748608650321924;1661748144319909893;1661735604231766016;1661735226509529091;1661734897269215233;1661734850905391104;1661734829183086595;1661734801349697547;1661734769376522241;1661734646470823937;1661734349467951107;1661732011034435587;1661731982873870340;1661731861486510081;1661731773078978561;1661731383587516416;1661731370568400896;1661731269401792515;1661730980879810560;1661718477445660672;1661718354904891398;1661718195303243781;1661714018401402883;1661713964982730752;1661713413708587011;1661713367403466752;1661713290236678147;1661712970613944321;1661712910949957632;1661697168821088256;1661697059899215872;1661696959009394689;1661696717866287106;1661696228890120192;1661696200612147201;1661695594250014721;1661695544266493952;1661695407486029829;1661695323373473795;1661695281363308544;1661695262501539841;1661695238279417861;1661695101821947904;1661695091554291716;1661694823349522432;1661694694634696704;1661682896133054465;1661682786061938690;1661682613734748162;1661682472730656770;1661682366845431813;1661682288269340672;1661681831127961605;1661676643952508929;1661676432505061377;1661610783950917632;1661610569739415552;1661610354286407680;1661610250565488642;1661584200993247233;1661584134882619392;1661584044839272449
246814458,M Raj,MrVeritas,246.0,5002.0,35523.0,2011-02-03T14:39:45.000Z,False,Wizard,M.P,1.0,85.0,12.0,2.0,1661793121292947456;1661302449595088897;1661436986396139521;1661816908004438016;1661771176983638032;1661489006645850117;1661808809445318656;1661370425211863043;1661797099984527360;1661821507637776385;1661810651424063492;1661779159612522497;1661776237402963969;1661614066866044928;1661484703164305408;1661807173725290510;1661371065413582848;1661304367599812610;1661783987076104192;1661588326854565889;1661791418610843649;1661558810362916865;1661788665218203648;1661461339536015360;1661785161091129344;1661438858461085697;1661798190474199041;1661782343701626881;1661777060665397248;1661776668439232512;1661777843431559169;1661778226790961153;1661776369356017669;1661729736035549185;1661723989268647936;1661745314506878983;1661702075095433222;1661708776846635008;1661732417831571458;1661719967908401152;1661739907818344451;1661670978290851841;1661728861338636288;1661115404264300546;1661338185933418498;1660309047965540352;1661693042204594176;1661659172461740033;1661680059793690624;1661690108679176194;1661661050356518913;1661320685371949057;1661657838840864769;1661615617416523777;1661657051649687552;1661628937850753024;1661634064858877953;1661456729270538240;1661640562464923648;1661653533849010178;1661650471436820482;1661648093597798405;1661583783760629763;1661626035270717441;1661579827592458241;1661040480120078337;1661587735646285827;1661631865802063872;1661578599856734208;1661607069781458947;1661433254170468352;1660145034031955973;1660623585692758024;1661389555742699520;1661361370120732672;1661381600360144897;1661374374555840517;1661375138619588609;1661394872971173888;1661347172816924673;1661429644934148097;1661373973207175174;1661412261095669768;1661386666378928135;1661435055858917376,715043217419411457;1243609755106586627;1339652837408567297;74980737;174967769;1186749436342472704;1647581862464991236;43513753;1262798778131607553;58242871;18856867;75610842;105207637;1435163623412822017;292280860;1366565625401909249;2583217418;169041512;198030688;1243609755106586627;250246659;1522159868789940224;1963945884;2383882980;1056973148044709888;2805800390;163411301;1533995896731750405;811972460560019456;811972460560019456;811972460560019456;811972460560019456;811972460560019456;44425241;21080743;1065563383;17741799;245687754;797673785268715521;1728148718;864459803946401792;1056973148044709888;1422052101396389888;1374968033265864706;1251083774;1422136780149592065;17673635;1637080626921869318;1452185805217218567;1239428412436971521;355989081;3911405836;16388470;1649080519928455169;16404141;1457579472756961281;16362321;1186660361698562050;64433320;67835392;95584862;95584862;95588504;95588504;1344897174;74980737;3328012178;2565487454;1289235667516456962;1090084079964348419;135110894;16362021;43128194;7587032;769108935726997504;31656892;77509999;1160187435478740993;16404141;1354702453;1090084079964348419;1422052101396389888;1422052101396389888;95588504;95588504,2385395126;18839785;715043217419411457;1533995896731750405;8167022;47083884;2901317886;1533995896731750405;128212909;74980737;85462891;986331061712863232,591455001;16362321,1661832301959888897;1661832236444819464;1661832127002845193;1661832009331646469;1661831280118341640;1661830842203746311;1661826395318657038;1661823579653021705;1661823344688103424;1661823126794018825;1661823025493188610;1661814999268859912;1661814835045171215;1661814276816883712;1661813204262027297;1661812409051349025;1661812254268948481;1661812135205240844;1661811714503892992;1661811162973962256;1661811138533752855;1661810606964449280;1661810324763287552;1661810035490521118;1661809077742174229;1661809033756520448;1661808671523831848;1661808556281135104;1661806769092395012;1661806381983301639;1661804738348810263;1661803700065632264;1661802407414693912;1661800546959851525;1661797212056158209;1661796409245401088;1661796372536852495;1661795556694392832;1661795274057023497;1661770148888432644;1661768477680467968;1661768365512224769;1661768290555899912;1661767577427668993;1661767204688281601;1661742582224015369;1661741864117227524;1661740264950751233;1661740152820219908;1661739867653685251;1661712891022565377;1661711723252858880;1661706948813701123;1661695184696999936;1661694757280653314;1661694745918283779;1661693656712060934;1661662079109955584;1661660525988593664;1661660483508744196;1661659730551480323;1661658977355137025;1661656964856676353;1661656400131506177;1661656116575567872;1661655890687139840;1661655709136683010;1661655578882592769;1661655085829562368;1661652065926492160;1661651559459987457;1661651403016732672;1661650855643283458;1661650601007087616;1661650335201386499;1661649475406798848;1661648912820699143;1661648713037631491;1661648244386955264;1661648129677045762;1661647146582409217;1661491666287468545;1661490185203269642;1661490080089776131;1661487742272897025;1661487504825159680;1661487432313851904;1661487360452771848;1661486282239885312;1661486225499496450;1661485906283630592;1661484795040501760;1661484725964267521;1661483862768357376;1661483736293339136;1661451076720119820;1661450778924441605;1661444604493791238;1661436180527808532;1661434668200198158
