,id,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,numberOfFollowers,numberOfFollowing,numberOfTweets,verified
125,919937808172834818,0.0,100.0,0.0,0.0,1927.0,382.0,131948.0,0
126,3047679997,,,,,19.0,117.0,7004.0,0
127,106902512,0.0,98.0,0.0,0.0,176.0,623.0,63454.0,0
128,1199154956760055808,0.0,38.0,0.0,0.0,104.0,92.0,6641.0,0
129,1498379996,0.0,76.0,0.0,0.0,281.0,139.0,195545.0,0
130,388187529,1.0,86.0,12.0,1.0,2206.0,4542.0,223680.0,0
131,1317998036132352000,7.0,53.0,0.0,0.0,0.0,88.0,20750.0,0
132,2904916593,0.0,60.0,1.0,0.0,311.0,985.0,109841.0,0
133,930415257176170496,0.0,100.0,0.0,0.0,184.0,509.0,64243.0,0
134,796473629617819652,0.0,99.0,0.0,1.0,1570.0,4989.0,467348.0,0
135,1689522686,0.0,85.0,0.0,0.0,217.0,567.0,47395.0,0
136,1453350287570317313,0.0,93.0,6.0,1.0,133.0,348.0,32253.0,0
137,702671887529336834,0.0,100.0,0.0,0.0,240.0,81.0,314682.0,0
138,270088915,0.0,97.0,0.0,3.0,1540.0,2238.0,107694.0,0
139,1209545233391849473,0.0,92.0,8.0,0.0,420.0,505.0,42934.0,0
140,1365237606,0.0,19.0,0.0,0.0,360.0,996.0,28164.0,0
141,801877950819958784,0.0,86.0,3.0,2.0,676.0,1972.0,111136.0,0
142,245984590,2.0,95.0,3.0,0.0,1571.0,5000.0,51045.0,0
143,1281303947857113088,,,,,1572.0,4462.0,582666.0,0
144,1385307063526453248,,,,,40.0,49.0,25014.0,0
145,1512044084902440963,3.0,83.0,10.0,4.0,482.0,1919.0,25282.0,0
146,71933305,9.0,38.0,32.0,5.0,3435.0,644.0,30146.0,0
147,270353353,1.0,99.0,0.0,0.0,88.0,205.0,12024.0,0
148,2202052600,0.0,44.0,0.0,0.0,1437.0,314.0,82418.0,0
149,44253292,1.0,66.0,0.0,0.0,129.0,90.0,52560.0,0
150,41265954,1.0,89.0,10.0,0.0,599.0,500.0,55482.0,0
151,1325784623184568320,2.0,77.0,1.0,20.0,207.0,87.0,37005.0,0
152,29965112,0.0,96.0,2.0,2.0,1272.0,4972.0,160607.0,0
153,21956019,0.0,91.0,0.0,0.0,38.0,142.0,24390.0,0
154,1603556299,0.0,3.0,0.0,0.0,318.0,701.0,58195.0,0
155,715769486071185409,3.0,9.0,0.0,0.0,368.0,5014.0,14160.0,0
156,1302853468739248128,0.0,100.0,0.0,0.0,105.0,354.0,48937.0,0
157,382205914,1.0,93.0,2.0,4.0,262.0,731.0,121319.0,0
158,2799673008,0.0,28.0,0.0,0.0,239.0,519.0,25754.0,0
159,161633611,1.0,97.0,0.0,1.0,243.0,872.0,68576.0,0
160,78873145,0.0,33.0,7.0,0.0,198.0,313.0,16361.0,0
161,13900252,0.0,72.0,0.0,0.0,29139.0,12787.0,327699.0,0
162,1217618900008996864,0.0,61.0,0.0,0.0,338.0,4223.0,82740.0,0
163,1511335850524745731,1.0,47.0,0.0,0.0,32.0,399.0,6953.0,0
164,2578287409,0.0,96.0,4.0,0.0,156.0,92.0,70361.0,0
165,1002092452759724033,6.0,0.0,0.0,0.0,115.0,778.0,14717.0,0
166,793560323609460736,0.0,100.0,0.0,0.0,469.0,618.0,437506.0,0
167,3310831508,,,,,,,,0
168,1587077530632200196,0.0,91.0,9.0,0.0,396.0,265.0,60920.0,0
169,14843373,0.0,77.0,5.0,17.0,1228.0,5002.0,221996.0,0
170,1510386780616466436,0.0,97.0,3.0,0.0,99.0,322.0,22114.0,0
171,956567715443085312,8.0,6.0,0.0,5.0,124.0,0.0,163311.0,0
172,2895392667,0.0,98.0,2.0,0.0,361.0,786.0,71136.0,0
173,161302782,0.0,100.0,0.0,0.0,1548.0,2609.0,293384.0,0
174,1499845032966299656,0.0,13.0,0.0,0.0,49.0,174.0,32926.0,0
175,704521048562147330,0.0,100.0,0.0,0.0,189.0,1013.0,77604.0,0
176,713478051720343552,0.0,100.0,0.0,0.0,3990.0,4889.0,438152.0,0
177,762366474,0.0,94.0,5.0,0.0,2395.0,3881.0,101033.0,0
178,18204604,0.0,98.0,2.0,0.0,4629.0,4242.0,508392.0,0
179,1613973231345573889,0.0,87.0,0.0,13.0,40.0,33.0,6966.0,0
180,1418658057651998722,6.0,59.0,25.0,8.0,277.0,100.0,51941.0,0
181,1435406744663040002,,,,,,,,0
182,800477575491383297,0.0,100.0,0.0,0.0,1679.0,2439.0,166694.0,0
183,732803095911104514,1.0,74.0,25.0,0.0,3154.0,4917.0,148774.0,0
184,1636127154848292864,0.0,94.0,5.0,0.0,150.0,1060.0,11071.0,0
185,1197603300,0.0,100.0,0.0,0.0,2709.0,2082.0,391860.0,0
186,1156825478986117120,6.0,86.0,7.0,1.0,167.0,158.0,57648.0,0
187,478504580,0.0,37.0,0.0,0.0,125.0,491.0,12411.0,0
188,1530451956761825280,1.0,92.0,2.0,5.0,772.0,3105.0,9188.0,0
189,1193051446561787910,9.0,18.0,0.0,0.0,22.0,23.0,27345.0,0
190,26108976,4.0,26.0,1.0,0.0,569.0,2177.0,38176.0,0
191,1606703260353568771,0.0,100.0,0.0,0.0,188.0,363.0,26311.0,0
192,197966178,0.0,8.0,0.0,0.0,294.0,565.0,22128.0,0
193,1597506130997026816,0.0,99.0,0.0,0.0,245.0,717.0,11039.0,0
194,1508135282964680704,5.0,71.0,3.0,1.0,141.0,115.0,25930.0,0
195,1474167943688855559,,,,,337.0,3169.0,26849.0,0
196,2774230127,0.0,51.0,0.0,0.0,663.0,5005.0,15712.0,0
197,786516154361651200,0.0,100.0,0.0,0.0,129.0,129.0,231609.0,0
198,165796602,0.0,12.0,0.0,0.0,349.0,832.0,15136.0,0
199,1194844167236718592,,,,,869.0,4517.0,140350.0,0
200,589796636,1.0,28.0,25.0,1.0,3680.0,4969.0,70345.0,0
201,20715638,1.0,99.0,0.0,0.0,3488.0,40.0,1766423.0,1
202,1449762764772290560,0.0,29.0,7.0,3.0,244.0,444.0,16745.0,0
203,44566358,0.0,100.0,0.0,0.0,2152.0,2803.0,108205.0,0
204,862790892985491456,0.0,33.0,0.0,1.0,414.0,1658.0,167920.0,0
205,270005639,1.0,47.0,1.0,0.0,227.0,358.0,18938.0,0
206,780427090407616513,3.0,80.0,17.0,0.0,436.0,142.0,184820.0,0
207,788098,54.0,40.0,4.0,2.0,708.0,630.0,532497.0,0
208,538717868,0.0,5.0,0.0,0.0,360.0,918.0,24704.0,0
209,1975927602,,,,,,,,0
210,38396827,0.0,91.0,7.0,2.0,1386.0,386.0,86187.0,0
211,1948577136,42.0,58.0,0.0,0.0,257.0,2595.0,9992.0,0
212,981633342377472000,,,,,26.0,157.0,1967.0,0
213,1430654880499257344,0.0,100.0,0.0,0.0,171.0,97.0,21582.0,0
214,63065364,0.0,95.0,0.0,3.0,1948.0,403.0,733798.0,0
215,895420635878498304,,,,,835.0,4996.0,14305.0,0
216,1363148775527653376,10.0,89.0,1.0,0.0,348.0,5009.0,61539.0,0
217,1032480965245980679,0.0,4.0,0.0,0.0,18.0,108.0,9592.0,0
218,16213179,20.0,80.0,0.0,0.0,790.0,5001.0,162430.0,0
219,1614810363207237633,,,,,107.0,32.0,11538.0,0
220,1517701856,0.0,99.0,0.0,0.0,241.0,1207.0,67264.0,0
221,965454763109187584,0.0,50.0,0.0,0.0,84.0,1166.0,7042.0,0
222,34697179,0.0,99.0,0.0,0.0,1524.0,2548.0,702760.0,0
223,1145404453706784768,,,,,786.0,4997.0,53234.0,0
224,222758970,0.0,42.0,0.0,0.0,2342.0,5007.0,235350.0,1
225,134356673,0.0,36.0,0.0,0.0,1539.0,1485.0,137064.0,0
226,1051066091823423488,0.0,93.0,4.0,3.0,1243.0,3294.0,177326.0,0
227,9003842,8.0,35.0,0.0,0.0,1779.0,2859.0,127166.0,0
228,29897850,0.0,100.0,0.0,0.0,2709.0,4984.0,764054.0,0
229,512284039,1.0,72.0,3.0,10.0,1612.0,399.0,144948.0,0
230,23656286,3.0,11.0,2.0,2.0,1341.0,1827.0,33443.0,1
231,346096879,6.0,92.0,0.0,2.0,585.0,504.0,174839.0,0
232,911572360242909184,0.0,98.0,2.0,0.0,1150.0,4996.0,21476.0,0
233,107232544,5.0,1.0,0.0,0.0,1967.0,443.0,32424.0,0
234,34417665,6.0,93.0,0.0,1.0,2462.0,4999.0,365783.0,0
235,81263162,0.0,68.0,0.0,0.0,2381.0,4065.0,244418.0,0
236,3731124854,0.0,100.0,0.0,0.0,224.0,868.0,40412.0,0
237,62850751,1.0,99.0,0.0,0.0,2534.0,3395.0,58303.0,0
238,1693990502,14.0,80.0,4.0,2.0,606.0,2209.0,37557.0,0
239,1267204392115154944,0.0,99.0,0.0,1.0,2149.0,4129.0,38021.0,1
240,320006817,0.0,98.0,2.0,0.0,62.0,270.0,38997.0,0
241,849477050134138881,,,,,22.0,221.0,2352.0,0
242,28605143,0.0,93.0,6.0,1.0,2162.0,594.0,338682.0,0
243,375498286,,,,,238.0,119.0,3242.0,0
244,217314167,12.0,83.0,4.0,1.0,327.0,1435.0,225460.0,0
245,262200980,0.0,16.0,0.0,0.0,392.0,5001.0,39043.0,0
246,557519432,1.0,80.0,8.0,11.0,1206.0,4949.0,49936.0,0
247,746347473728311296,0.0,57.0,0.0,0.0,158.0,1000.0,31024.0,0
248,1397169465880727554,2.0,92.0,0.0,6.0,497.0,420.0,84428.0,0
249,269793965,1.0,79.0,19.0,0.0,8283.0,8743.0,366380.0,0
250,21360154,5.0,62.0,19.0,14.0,7689.0,11684.0,70637.0,0
251,1467362330346467331,0.0,34.0,0.0,0.0,228.0,59.0,19586.0,0
252,1586820533571801095,0.0,86.0,14.0,0.0,182.0,263.0,26924.0,0
253,1559482756832415745,0.0,12.0,1.0,0.0,41.0,128.0,8675.0,0
254,760237539345039360,2.0,69.0,8.0,0.0,171.0,749.0,17979.0,0
255,1181436953461284866,22.0,30.0,30.0,18.0,776.0,1.0,35924.0,0
256,751945350,8.0,89.0,3.0,0.0,1686.0,545.0,149220.0,0
257,32534292,3.0,84.0,1.0,0.0,1327.0,965.0,81055.0,0
258,3393046438,0.0,100.0,0.0,0.0,311.0,1023.0,28819.0,0
259,131340545,0.0,100.0,0.0,0.0,191.0,4977.0,66823.0,0
260,241509340,2.0,74.0,5.0,6.0,1246.0,4132.0,50570.0,1
261,537414296,0.0,90.0,0.0,0.0,1850.0,2166.0,25033.0,1
262,3871041979,0.0,99.0,0.0,0.0,277.0,3058.0,69445.0,0
263,1607430644224692227,15.0,82.0,3.0,0.0,326.0,323.0,25422.0,0
264,1537146930,0.0,100.0,0.0,0.0,1910.0,4631.0,70041.0,0
265,730846795,3.0,44.0,12.0,0.0,488.0,271.0,27262.0,0
266,1343974675219689472,1.0,99.0,0.0,0.0,1171.0,3578.0,487274.0,0
267,1969927374,4.0,93.0,0.0,2.0,2103.0,741.0,206368.0,0
268,959802746034585600,4.0,90.0,6.0,0.0,1093.0,790.0,69188.0,0
269,431852496,0.0,23.0,11.0,0.0,307.0,519.0,31665.0,0
270,61080758,0.0,81.0,4.0,1.0,612.0,4111.0,135246.0,0
271,478500659,0.0,60.0,2.0,0.0,176.0,251.0,6343.0,0
272,1465425337714724870,3.0,68.0,0.0,29.0,74.0,43.0,5247.0,0
273,889489980875300864,,,,,39.0,1135.0,488.0,0
274,1413500562,0.0,100.0,0.0,0.0,87.0,1301.0,80406.0,1
275,899440385889587206,0.0,83.0,0.0,17.0,844.0,82.0,187943.0,0
276,522109018,1.0,86.0,13.0,0.0,1231.0,1935.0,119954.0,0
277,2510677024,0.0,84.0,1.0,2.0,327.0,327.0,71240.0,0
278,1582228688665706497,,,,,173.0,76.0,55507.0,0
279,189240973,0.0,93.0,0.0,0.0,223.0,158.0,65723.0,0
280,78527851,0.0,20.0,0.0,0.0,251.0,1318.0,63246.0,0
281,1439990076,1.0,36.0,63.0,0.0,595.0,1411.0,102872.0,0
282,1532354128629866496,0.0,2.0,0.0,0.0,13.0,28.0,1960.0,0
283,1443508838666158083,0.0,100.0,0.0,0.0,649.0,1492.0,38278.0,0
284,359062123,0.0,20.0,5.0,8.0,145.0,889.0,22449.0,0
285,1628103911935442946,10.0,77.0,4.0,0.0,225.0,288.0,3032.0,0
286,170310148,0.0,94.0,4.0,2.0,1680.0,509.0,197897.0,0
287,2885224143,2.0,98.0,0.0,0.0,792.0,4394.0,214442.0,0
288,780160105320894464,0.0,94.0,6.0,0.0,68.0,145.0,75640.0,0
289,1230551424657805313,0.0,34.0,39.0,0.0,168.0,137.0,2027.0,0
290,122427926,22.0,64.0,1.0,0.0,501.0,590.0,202642.0,1
291,1388707386,0.0,53.0,0.0,0.0,141.0,728.0,31794.0,0
292,3076251226,0.0,34.0,0.0,3.0,713.0,1157.0,87089.0,0
293,50854077,1.0,9.0,1.0,0.0,928.0,1569.0,77843.0,0
294,2405529345,1.0,41.0,1.0,2.0,510.0,3215.0,36197.0,0
295,22064251,1.0,26.0,0.0,4.0,1784.0,4988.0,179345.0,0
296,122431150,0.0,100.0,0.0,0.0,522.0,5000.0,129853.0,0
297,1162896353850208258,0.0,4.0,7.0,3.0,18.0,46.0,4154.0,0
298,132170371,4.0,92.0,2.0,2.0,10137.0,111.0,617077.0,0
299,3832701,8.0,85.0,1.0,0.0,3431.0,4219.0,66276.0,0
300,2432309778,0.0,62.0,0.0,0.0,1186.0,515.0,68008.0,0
301,1586888712,7.0,91.0,0.0,2.0,703.0,4996.0,189672.0,0
302,70671680,0.0,76.0,0.0,0.0,171.0,1184.0,5191.0,0
303,25795580,3.0,68.0,0.0,0.0,1232.0,1649.0,67190.0,0
304,36897335,0.0,99.0,0.0,1.0,1468.0,5001.0,421692.0,0
305,878262703734882306,0.0,100.0,0.0,0.0,69.0,2922.0,11192.0,0
306,1891664893,,,,,4410.0,3434.0,42183.0,0
307,1448091560793591811,0.0,71.0,1.0,0.0,120.0,416.0,10724.0,0
308,1142841204427624448,1.0,2.0,1.0,0.0,59.0,53.0,2590.0,0
309,1173814352,0.0,43.0,0.0,0.0,388.0,1444.0,93949.0,0
310,1411811568652795907,15.0,81.0,4.0,0.0,238.0,1277.0,16553.0,0
311,1363706859195162625,0.0,12.0,0.0,0.0,69.0,738.0,7157.0,0
312,500710033,6.0,85.0,0.0,9.0,7765.0,8487.0,697721.0,0
313,8532252,1.0,99.0,0.0,0.0,743.0,2786.0,16460.0,0
314,1513185417452994566,5.0,76.0,19.0,0.0,73.0,560.0,29760.0,0
315,1317116686814892037,0.0,97.0,2.0,0.0,186.0,1779.0,28098.0,0
316,1861965511,1.0,39.0,1.0,0.0,367.0,126.0,17388.0,0
317,1135270119238750208,0.0,2.0,0.0,0.0,700.0,662.0,6621.0,0
318,39905011,0.0,50.0,14.0,0.0,51.0,623.0,2410.0,0
319,1016902628582854661,0.0,17.0,0.0,0.0,34.0,116.0,13451.0,0
320,167708017,0.0,97.0,3.0,0.0,525.0,4071.0,397808.0,0
321,4684986997,3.0,32.0,0.0,4.0,92.0,481.0,3388.0,0
322,374765784,0.0,45.0,0.0,1.0,354.0,42.0,32291.0,0
323,57228415,1.0,99.0,0.0,0.0,4450.0,3903.0,234261.0,0
324,296233891,17.0,65.0,5.0,13.0,13.0,631.0,58285.0,1
325,832068574760017924,4.0,91.0,5.0,0.0,5091.0,5604.0,66442.0,1
326,776507384424529920,0.0,97.0,3.0,0.0,18219.0,19330.0,95434.0,0
327,98198579,7.0,54.0,0.0,5.0,363.0,2836.0,52504.0,0
328,314295655,4.0,96.0,0.0,0.0,2056.0,4994.0,227372.0,0
329,896520878997086208,0.0,100.0,0.0,0.0,1233.0,4872.0,232268.0,0
330,801862385195741184,31.0,69.0,0.0,0.0,26.0,500.0,146915.0,0
331,3144939309,0.0,100.0,0.0,0.0,689.0,3106.0,108364.0,0
332,951614969837060097,0.0,100.0,0.0,0.0,2363.0,3250.0,154622.0,0
333,743231051472961536,26.0,64.0,10.0,0.0,534.0,1972.0,64650.0,0
334,1531409777523408896,1.0,84.0,9.0,5.0,284.0,2080.0,97529.0,0
335,3047367190,3.0,43.0,0.0,0.0,301.0,1539.0,23725.0,0
336,1526476586454638595,19.0,68.0,6.0,7.0,554.0,1270.0,48800.0,0
337,1346526267542220803,0.0,40.0,0.0,60.0,1202.0,2938.0,83337.0,1
338,1562924436679864325,,,,,,,,0
339,1397652777669644288,3.0,38.0,1.0,2.0,596.0,1828.0,17228.0,0
340,586126751,0.0,100.0,0.0,0.0,102.0,312.0,109312.0,0
341,310775028,0.0,7.0,0.0,0.0,1363.0,4999.0,17454.0,0
342,1488833366266982402,7.0,93.0,0.0,0.0,40.0,50.0,5367.0,0
343,757077112368959488,2.0,8.0,0.0,2.0,299.0,1942.0,4759.0,0
344,4021858394,0.0,56.0,22.0,0.0,160.0,204.0,22431.0,0
345,1197181170796171265,4.0,92.0,0.0,4.0,211.0,330.0,140783.0,0
346,851225142206365696,0.0,24.0,0.0,0.0,74.0,48.0,6532.0,0
347,83347854,16.0,65.0,9.0,10.0,6069.0,785.0,39273.0,0
348,1247159784035344384,1.0,56.0,1.0,1.0,179.0,1916.0,37350.0,0
349,183551697,2.0,76.0,9.0,11.0,7514.0,1251.0,818781.0,0
350,1196838541,5.0,92.0,3.0,0.0,899.0,4993.0,127344.0,0
351,3235512008,,,,,808.0,1997.0,119319.0,0
352,24098188,5.0,85.0,7.0,3.0,1808.0,4972.0,77078.0,0
353,364164291,3.0,33.0,1.0,17.0,597.0,260.0,69002.0,0
354,85457517,4.0,84.0,1.0,11.0,1113.0,998.0,418182.0,0
355,1310423963114311685,0.0,100.0,0.0,0.0,251.0,676.0,41760.0,0
356,1505140082,0.0,34.0,0.0,0.0,384.0,2169.0,188815.0,0
357,3822060556,0.0,76.0,3.0,0.0,263.0,3563.0,42382.0,0
358,1345640471842832385,0.0,19.0,0.0,0.0,402.0,1229.0,13408.0,0
