,id,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,numberOfFollowers,numberOfFollowing,numberOfTweets,verified
30,46911568,2.0,95.0,3.0,0.0,125.0,595.0,197460.0,0
31,1009655651306475520,1.0,91.0,4.0,3.0,3574.0,3995.0,154335.0,0
32,1568124685,0.0,77.0,0.0,0.0,1660.0,5002.0,166476.0,0
33,809769590435758080,0.0,83.0,0.0,17.0,14444.0,14520.0,150191.0,0
34,215698464,0.0,95.0,0.0,5.0,2517.0,2427.0,462774.0,0
35,73803494,2.0,77.0,15.0,6.0,864.0,850.0,226676.0,0
36,1321935545690431489,2.0,39.0,4.0,1.0,80.0,198.0,35828.0,0
37,718426119951753216,0.0,86.0,12.0,2.0,1296.0,2650.0,127495.0,0
38,363070453,0.0,100.0,0.0,0.0,3955.0,4987.0,478132.0,0
39,3551046323,0.0,89.0,7.0,4.0,6007.0,5652.0,1045177.0,0
40,971123887407796225,1.0,94.0,3.0,2.0,2100.0,1080.0,128560.0,0
41,1421286320324833280,0.0,100.0,0.0,0.0,277.0,840.0,97392.0,0
42,312093132,0.0,15.0,0.0,0.0,1605.0,419.0,228222.0,0
43,185866880,0.0,94.0,0.0,4.0,1071.0,1838.0,254772.0,0
44,194833420,0.0,23.0,0.0,0.0,103.0,419.0,4268.0,0
45,1029774815358607360,0.0,37.0,12.0,0.0,142.0,916.0,24867.0,0
46,279237257,0.0,62.0,38.0,0.0,482.0,635.0,26521.0,0
47,962468301619294208,0.0,74.0,7.0,19.0,130.0,1593.0,35703.0,0
48,1629234705718743040,,,,,55.0,478.0,3127.0,0
49,97979745,1.0,99.0,0.0,0.0,12414.0,9378.0,186245.0,0
50,4428305440,0.0,100.0,0.0,0.0,326.0,4986.0,384355.0,0
51,1006186075390439424,0.0,88.0,9.0,3.0,3279.0,4948.0,85953.0,0
52,58290199,,,,,10059.0,11152.0,422827.0,0
53,1383949955195301888,4.0,7.0,1.0,0.0,226.0,163.0,4142.0,0
54,1250821743519961089,0.0,49.0,9.0,0.0,268.0,410.0,39219.0,0
55,765942979,2.0,16.0,1.0,0.0,1941.0,294.0,20952.0,0
56,574190667,0.0,62.0,0.0,0.0,423.0,657.0,77545.0,0
57,448706659,0.0,45.0,0.0,0.0,78.0,248.0,850.0,0
58,17751750,21.0,38.0,0.0,0.0,2112.0,1335.0,94153.0,0
59,1447359014233313282,0.0,100.0,0.0,0.0,195.0,241.0,13279.0,0
60,808416484989030401,0.0,65.0,0.0,0.0,91.0,1447.0,15103.0,0
61,4866717149,0.0,100.0,0.0,0.0,2856.0,4999.0,1172582.0,0
62,891754394580013056,0.0,22.0,5.0,1.0,150.0,127.0,35271.0,0
63,54918325,,,,,1406.0,5003.0,126368.0,0
64,908029048344936448,0.0,18.0,2.0,0.0,293.0,503.0,46858.0,0
