,id,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,numberOfFollowers,numberOfFollowing,numberOfTweets,verified
148,2202052600,0.0,45.0,0.0,0.0,1437.0,319.0,82818.0,0
149,44253292,2.0,62.0,0.0,0.0,129.0,89.0,52936.0,0
150,41265954,0.0,94.0,6.0,0.0,612.0,508.0,56770.0,0
151,1325784623184568320,0.0,14.0,1.0,5.0,206.0,87.0,37200.0,0
152,29965112,0.0,100.0,0.0,0.0,1275.0,4975.0,163652.0,0
153,21956019,0.0,71.0,0.0,0.0,41.0,142.0,24823.0,0
154,1603556299,0.0,8.0,0.0,0.0,318.0,701.0,58202.0,0
155,715769486071185409,2.0,8.0,0.0,0.0,373.0,5013.0,14226.0,0
156,1302853468739248128,0.0,99.0,0.0,0.0,102.0,354.0,49964.0,0
157,382205914,0.0,88.0,6.0,6.0,263.0,743.0,122380.0,0
158,2799673008,0.0,56.0,0.0,0.0,238.0,518.0,25974.0,0
159,161633611,0.0,100.0,0.0,0.0,255.0,872.0,69924.0,0
160,78873145,1.0,49.0,2.0,0.0,198.0,313.0,16550.0,0
161,13900252,0.0,4.0,0.0,0.0,29085.0,12776.0,328500.0,0
162,1217618900008996864,0.0,54.0,0.0,0.0,339.0,4223.0,83367.0,0
163,1511335850524745731,0.0,89.0,0.0,0.0,38.0,418.0,7579.0,0
164,2578287409,0.0,92.0,5.0,3.0,172.0,94.0,73974.0,0
165,1002092452759724033,25.0,28.0,13.0,4.0,113.0,775.0,14856.0,0
166,793560323609460736,0.0,100.0,0.0,0.0,469.0,619.0,441053.0,0
167,3310831508,,,,,,,,0
168,1587077530632200196,0.0,98.0,0.0,0.0,410.0,279.0,63855.0,0
169,14843373,1.0,73.0,6.0,20.0,1230.0,5001.0,223731.0,0
170,1510386780616466436,0.0,95.0,5.0,0.0,109.0,334.0,23829.0,0
171,956567715443085312,33.0,45.0,0.0,22.0,113.0,0.0,164227.0,0
172,2895392667,0.0,99.0,0.0,0.0,364.0,789.0,72472.0,0
173,161302782,0.0,97.0,3.0,0.0,1550.0,2613.0,296909.0,0
174,1499845032966299656,0.0,100.0,0.0,0.0,46.0,179.0,33298.0,0
175,704521048562147330,0.0,100.0,0.0,0.0,189.0,1014.0,77954.0,0
176,713478051720343552,0.0,98.0,1.0,0.0,4025.0,4903.0,440758.0,0
177,762366474,0.0,93.0,7.0,0.0,2423.0,3936.0,103286.0,0
178,18204604,0.0,100.0,0.0,0.0,4622.0,4211.0,509876.0,0
179,1613973231345573889,0.0,87.0,0.0,13.0,44.0,34.0,7525.0,0
180,1418658057651998722,0.0,71.0,23.0,6.0,288.0,107.0,52893.0,0
181,1435406744663040002,,,,,,,,0
182,800477575491383297,0.0,100.0,0.0,0.0,1709.0,2442.0,167971.0,0
183,732803095911104514,0.0,29.0,2.0,0.0,3136.0,4911.0,149040.0,0
184,1636127154848292864,1.0,41.0,24.0,34.0,166.0,1114.0,13092.0,0
185,1197603300,0.0,100.0,0.0,0.0,2709.0,2083.0,394669.0,0
186,1156825478986117120,11.0,37.0,2.0,0.0,165.0,165.0,57961.0,0
187,478504580,0.0,100.0,0.0,0.0,125.0,490.0,12714.0,0
188,1530451956761825280,1.0,70.0,0.0,4.0,787.0,2158.0,9597.0,0
189,1193051446561787910,16.0,39.0,0.0,0.0,23.0,23.0,27535.0,0
190,26108976,1.0,38.0,0.0,0.0,565.0,2180.0,38407.0,0
191,1606703260353568771,1.0,96.0,0.0,3.0,197.0,380.0,29424.0,0
192,197966178,,,,,304.0,565.0,22068.0,0
193,1597506130997026816,0.0,96.0,4.0,0.0,267.0,731.0,12340.0,0
194,1508135282964680704,7.0,92.0,0.0,1.0,141.0,115.0,26533.0,0
195,1474167943688855559,,,,,331.0,3261.0,26946.0,0
196,2774230127,0.0,23.0,0.0,0.0,661.0,5003.0,15792.0,0
197,786516154361651200,0.0,100.0,0.0,0.0,131.0,130.0,233256.0,0
198,165796602,0.0,100.0,0.0,0.0,349.0,839.0,15554.0,0
199,1194844167236718592,,,,,866.0,4518.0,148254.0,0
200,589796636,3.0,3.0,4.0,0.0,3678.0,4948.0,70499.0,0
201,20715638,,,,,3495.0,40.0,1771492.0,1
202,1449762764772290560,0.0,12.0,0.0,0.0,247.0,443.0,17412.0,0
203,44566358,1.0,92.0,0.0,2.0,2146.0,2805.0,108807.0,0
204,862790892985491456,0.0,1.0,0.0,0.0,414.0,1659.0,168205.0,0
205,270005639,0.0,39.0,2.0,0.0,232.0,361.0,19066.0,0
206,780427090407616513,3.0,78.0,19.0,0.0,447.0,152.0,185705.0,0
207,788098,53.0,46.0,1.0,0.0,707.0,632.0,534824.0,0
208,538717868,0.0,2.0,0.0,0.0,361.0,914.0,24875.0,0
209,1975927602,,,,,,,,0
210,38396827,0.0,100.0,0.0,0.0,1384.0,386.0,87009.0,0
211,1948577136,59.0,10.0,0.0,0.0,294.0,2679.0,10743.0,0
212,981633342377472000,,,,,24.0,157.0,1967.0,0
213,1430654880499257344,0.0,94.0,0.0,0.0,179.0,97.0,22422.0,0
214,63065364,,,,,1950.0,402.0,739560.0,0
215,895420635878498304,,,,,847.0,4992.0,14299.0,0
216,1363148775527653376,7.0,93.0,0.0,0.0,342.0,5007.0,62115.0,0
217,1032480965245980679,0.0,23.0,2.0,1.0,18.0,108.0,9673.0,0
218,16213179,28.0,71.0,1.0,0.0,788.0,4999.0,163866.0,0
219,1614810363207237633,,,,,106.0,32.0,11537.0,0
220,1517701856,0.0,99.0,0.0,0.0,239.0,1210.0,68008.0,0
221,965454763109187584,0.0,40.0,0.0,0.0,119.0,1168.0,7262.0,0
222,34697179,,,,,1531.0,2555.0,708477.0,0
223,1145404453706784768,0.0,1.0,0.0,0.0,775.0,4991.0,53084.0,0
224,222758970,0.0,55.0,0.0,0.0,2344.0,5005.0,235703.0,1
225,134356673,0.0,29.0,0.0,0.0,1536.0,1486.0,137294.0,0
226,1051066091823423488,0.0,95.0,2.0,3.0,1239.0,3298.0,178006.0,0
227,9003842,7.0,19.0,0.0,1.0,1774.0,2859.0,127341.0,0
228,29897850,7.0,93.0,0.0,0.0,2720.0,4985.0,765850.0,0
229,512284039,3.0,81.0,3.0,13.0,1620.0,399.0,146290.0,0
230,23656286,0.0,29.0,12.0,3.0,1343.0,1832.0,33686.0,1
231,346096879,0.0,92.0,4.0,4.0,595.0,505.0,176507.0,0
232,911572360242909184,0.0,99.0,1.0,0.0,1159.0,4990.0,23031.0,0
233,107232544,8.0,44.0,0.0,0.0,1970.0,447.0,32618.0,0
234,34417665,7.0,92.0,0.0,1.0,2465.0,4990.0,367872.0,0
235,81263162,0.0,37.0,0.0,0.0,2379.0,4065.0,244779.0,0
236,3731124854,0.0,100.0,0.0,0.0,230.0,870.0,41746.0,0
237,62850751,1.0,96.0,3.0,0.0,2531.0,3390.0,59269.0,0
238,1693990502,13.0,74.0,5.0,8.0,604.0,2210.0,38116.0,0
239,1267204392115154944,0.0,59.0,20.0,21.0,2140.0,4146.0,39360.0,1
240,320006817,3.0,94.0,3.0,0.0,55.0,270.0,39931.0,0
241,849477050134138881,,,,,21.0,221.0,2351.0,0
242,28605143,1.0,88.0,10.0,1.0,2169.0,596.0,339933.0,0
243,375498286,0.0,11.0,0.0,0.0,236.0,119.0,3440.0,0
244,217314167,12.0,85.0,3.0,0.0,326.0,1434.0,226244.0,0
245,262200980,0.0,4.0,0.0,0.0,392.0,4995.0,39066.0,0
246,557519432,0.0,94.0,2.0,3.0,1210.0,4951.0,50265.0,0
247,746347473728311296,0.0,85.0,0.0,0.0,156.0,999.0,31065.0,0
248,1397169465880727554,1.0,96.0,0.0,3.0,517.0,434.0,87881.0,0
249,269793965,0.0,91.0,9.0,0.0,8298.0,8762.0,368376.0,0
250,21360154,8.0,65.0,17.0,10.0,7689.0,11666.0,71552.0,0
251,1467362330346467331,0.0,19.0,0.0,0.0,234.0,60.0,20013.0,0
252,1586820533571801095,0.0,81.0,19.0,0.0,205.0,268.0,29271.0,0
253,1559482756832415745,0.0,15.0,0.0,0.0,43.0,129.0,8788.0,0
254,760237539345039360,1.0,70.0,4.0,1.0,165.0,747.0,18354.0,0
255,1181436953461284866,4.0,84.0,8.0,4.0,771.0,1.0,33901.0,0
256,751945350,15.0,81.0,2.0,0.0,1685.0,545.0,149757.0,0
257,32534292,2.0,46.0,0.0,0.0,1324.0,965.0,81364.0,0
258,3393046438,0.0,100.0,0.0,0.0,247.0,1236.0,31757.0,0
259,131340545,0.0,77.0,0.0,0.0,195.0,4983.0,67154.0,0
260,241509340,0.0,39.0,5.0,9.0,1247.0,4152.0,50762.0,1
261,537414296,2.0,53.0,0.0,0.0,1863.0,2172.0,25357.0,1
262,3871041979,0.0,18.0,0.0,0.0,273.0,3059.0,69689.0,0
263,1607430644224692227,9.0,71.0,20.0,0.0,380.0,351.0,28287.0,0
264,1537146930,0.0,100.0,0.0,0.0,1903.0,4632.0,70775.0,0
265,730846795,4.0,94.0,2.0,0.0,490.0,272.0,27679.0,0
266,1343974675219689472,,,,,1192.0,3604.0,495739.0,0
267,1969927374,4.0,73.0,0.0,0.0,2132.0,744.0,207744.0,0
268,959802746034585600,2.0,98.0,0.0,0.0,1099.0,821.0,70462.0,0
269,431852496,0.0,67.0,18.0,0.0,308.0,517.0,32111.0,0
270,61080758,1.0,84.0,3.0,0.0,609.0,4107.0,135699.0,0
271,478500659,0.0,75.0,0.0,0.0,181.0,256.0,6658.0,0
272,1465425337714724870,1.0,55.0,0.0,44.0,49.0,44.0,5758.0,0
273,889489980875300864,,,,,38.0,365.0,487.0,0
274,1413500562,0.0,99.0,1.0,0.0,88.0,1299.0,81302.0,1
275,899440385889587206,0.0,92.0,0.0,7.0,838.0,82.0,189325.0,0
276,522109018,0.0,96.0,4.0,0.0,1246.0,1955.0,122080.0,0
277,2510677024,0.0,81.0,0.0,1.0,326.0,327.0,71747.0,0
278,1582228688665706497,,,,,172.0,76.0,55487.0,0
279,189240973,0.0,66.0,0.0,2.0,223.0,159.0,66100.0,0
280,78527851,0.0,66.0,0.0,0.0,254.0,1324.0,63458.0,0
281,1439990076,0.0,50.0,50.0,0.0,589.0,1415.0,104158.0,0
282,1532354128629866496,0.0,43.0,0.0,0.0,14.0,29.0,2130.0,0
283,1443508838666158083,0.0,100.0,0.0,0.0,730.0,1495.0,40120.0,0
284,359062123,0.0,50.0,6.0,3.0,149.0,897.0,22742.0,0
285,1628103911935442946,3.0,93.0,3.0,0.0,246.0,300.0,3355.0,0
286,170310148,0.0,77.0,14.0,7.0,1700.0,508.0,199445.0,0
287,2885224143,2.0,98.0,0.0,0.0,814.0,4459.0,216120.0,0
288,780160105320894464,0.0,12.0,0.0,0.0,62.0,145.0,75864.0,0
289,1230551424657805313,0.0,25.0,29.0,0.0,174.0,124.0,1946.0,0
290,122427926,21.0,77.0,2.0,0.0,498.0,591.0,203842.0,1
291,1388707386,0.0,52.0,0.0,0.0,144.0,728.0,32112.0,0
292,3076251226,0.0,49.0,0.0,4.0,717.0,1165.0,87315.0,0
293,50854077,2.0,12.0,0.0,0.0,920.0,1571.0,77910.0,0
294,2405529345,3.0,40.0,5.0,1.0,521.0,3224.0,36494.0,0
295,22064251,1.0,48.0,0.0,13.0,1783.0,4983.0,179504.0,0
296,122431150,0.0,98.0,2.0,0.0,532.0,4992.0,130977.0,0
297,1162896353850208258,0.0,35.0,1.0,3.0,19.0,47.0,4260.0,0
298,132170371,5.0,84.0,1.0,9.0,10120.0,111.0,620579.0,0
299,3832701,8.0,64.0,0.0,1.0,3442.0,4229.0,66819.0,0
300,2432309778,0.0,21.0,0.0,0.0,1184.0,515.0,68099.0,0
301,1586888712,4.0,6.0,0.0,0.0,720.0,5000.0,190561.0,0
302,70671680,0.0,89.0,0.0,0.0,177.0,1195.0,5511.0,0
303,25795580,0.0,80.0,0.0,0.0,1232.0,1649.0,67521.0,0
304,36897335,0.0,99.0,0.0,1.0,1467.0,5000.0,422394.0,0
305,878262703734882306,0.0,99.0,0.0,1.0,67.0,2958.0,11913.0,0
306,1891664893,,,,,4408.0,3430.0,42173.0,0
307,1448091560793591811,0.0,70.0,7.0,1.0,137.0,429.0,11064.0,0
308,1142841204427624448,,,,,52.0,54.0,2591.0,0
309,1173814352,0.0,97.0,0.0,2.0,385.0,1442.0,94278.0,0
310,1411811568652795907,28.0,68.0,4.0,0.0,265.0,1438.0,17673.0,0
311,1363706859195162625,0.0,36.0,0.0,0.0,70.0,742.0,7312.0,0
312,500710033,39.0,47.0,1.0,13.0,7770.0,8498.0,698100.0,0
313,8532252,0.0,100.0,0.0,0.0,730.0,2810.0,17535.0,0
314,1513185417452994566,4.0,92.0,4.0,0.0,82.0,575.0,31670.0,0
315,1317116686814892037,0.0,97.0,3.0,0.0,185.0,1790.0,28704.0,0
316,1861965511,4.0,90.0,6.0,0.0,386.0,76.0,18284.0,0
317,1135270119238750208,0.0,26.0,7.0,3.0,718.0,673.0,6786.0,0
318,39905011,0.0,26.0,6.0,0.0,58.0,629.0,2619.0,0
319,1016902628582854661,0.0,22.0,0.0,0.0,34.0,115.0,13563.0,0
320,167708017,15.0,85.0,0.0,0.0,526.0,4071.0,399517.0,0
321,4684986997,5.0,16.0,2.0,3.0,93.0,497.0,3508.0,0
322,374765784,4.0,22.0,3.0,2.0,354.0,42.0,32552.0,0
323,57228415,0.0,100.0,0.0,0.0,4448.0,3901.0,235952.0,0
324,296233891,17.0,33.0,0.0,12.0,15.0,631.0,58635.0,1
325,832068574760017924,8.0,77.0,15.0,0.0,5084.0,5603.0,67258.0,1
326,776507384424529920,0.0,97.0,1.0,0.0,18529.0,19653.0,96022.0,0
327,98198579,2.0,26.0,1.0,1.0,363.0,2850.0,52648.0,0
328,314295655,2.0,96.0,2.0,0.0,1968.0,5005.0,229061.0,0
329,896520878997086208,0.0,100.0,0.0,0.0,1245.0,4869.0,233242.0,0
330,801862385195741184,,,,,21.0,516.0,153042.0,0
331,3144939309,0.0,98.0,0.0,1.0,705.0,3116.0,111158.0,0
332,951614969837060097,0.0,99.0,0.0,0.0,2369.0,3250.0,155990.0,0
333,743231051472961536,30.0,61.0,6.0,0.0,587.0,1982.0,65132.0,0
334,1531409777523408896,0.0,18.0,0.0,1.0,326.0,2155.0,101742.0,0
335,3047367190,7.0,40.0,1.0,0.0,300.0,1542.0,24017.0,0
336,1526476586454638595,0.0,80.0,7.0,12.0,574.0,1286.0,51308.0,0
337,1346526267542220803,1.0,78.0,0.0,21.0,1232.0,2997.0,86655.0,1
338,1562924436679864325,,,,,,,,0
339,1397652777669644288,6.0,59.0,6.0,1.0,614.0,1814.0,17474.0,0
340,586126751,0.0,100.0,0.0,0.0,109.0,313.0,111853.0,0
341,310775028,1.0,6.0,0.0,0.0,1360.0,5001.0,17571.0,0
342,1488833366266982402,6.0,94.0,0.0,0.0,41.0,50.0,5965.0,0
343,757077112368959488,2.0,13.0,0.0,3.0,318.0,2067.0,5010.0,0
344,4021858394,0.0,5.0,2.0,0.0,159.0,205.0,22496.0,0
345,1197181170796171265,2.0,97.0,1.0,0.0,207.0,328.0,142353.0,0
346,851225142206365696,0.0,39.0,1.0,0.0,71.0,47.0,6734.0,0
347,83347854,9.0,42.0,8.0,13.0,6090.0,796.0,39555.0,0
348,1247159784035344384,0.0,20.0,0.0,0.0,180.0,1918.0,37492.0,0
349,183551697,1.0,71.0,8.0,14.0,7558.0,1255.0,822140.0,0
350,1196838541,11.0,87.0,2.0,0.0,910.0,4991.0,128072.0,0
351,3235512008,2.0,33.0,0.0,0.0,805.0,1993.0,119384.0,0
352,24098188,0.0,97.0,2.0,1.0,1855.0,5001.0,80636.0,0
353,364164291,7.0,58.0,2.0,33.0,597.0,260.0,69840.0,0
354,85457517,8.0,80.0,2.0,10.0,1138.0,1000.0,419909.0,0
355,1310423963114311685,0.0,100.0,0.0,0.0,264.0,671.0,42650.0,0
356,1505140082,0.0,32.0,0.0,0.0,377.0,2168.0,189271.0,0
357,3822060556,0.0,80.0,0.0,0.0,262.0,3578.0,42730.0,0
358,1345640471842832385,1.0,8.0,0.0,0.0,394.0,1229.0,13414.0,0
359,2748794466,2.0,54.0,0.0,0.0,227.0,697.0,26719.0,0
360,2192321463,0.0,100.0,0.0,0.0,1148.0,696.0,88570.0,0
361,1645627172,1.0,89.0,0.0,9.0,369.0,888.0,211931.0,0
362,251663248,1.0,97.0,2.0,0.0,42079.0,5940.0,816064.0,1
