,id,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,numberOfFollowers,numberOfFollowing,numberOfTweets,verified
38,363070453,0.0,100.0,0.0,0.0,4025.0,4993.0,495983.0,0
39,3551046323,0.0,95.0,5.0,0.0,6011.0,5672.0,1054149.0,0
40,971123887407796225,0.0,99.0,0.0,1.0,2106.0,1114.0,130596.0,0
41,1421286320324833280,0.0,100.0,0.0,0.0,293.0,851.0,100353.0,0
42,312093132,0.0,88.0,6.0,0.0,1602.0,419.0,228489.0,0
43,185866880,0.0,99.0,0.0,1.0,1092.0,1876.0,258875.0,0
44,194833420,0.0,66.0,0.0,0.0,107.0,430.0,4520.0,0
45,1029774815358607360,0.0,47.0,8.0,0.0,146.0,931.0,25289.0,0
46,279237257,0.0,66.0,34.0,0.0,497.0,660.0,27689.0,0
47,962468301619294208,2.0,74.0,12.0,12.0,134.0,1606.0,37265.0,0
48,1629234705718743040,,,,,53.0,479.0,3106.0,0
49,97979745,0.0,100.0,0.0,0.0,12408.0,9392.0,191173.0,0
50,4428305440,0.0,100.0,0.0,0.0,328.0,4986.0,389397.0,0
51,1006186075390439424,0.0,84.0,14.0,2.0,3293.0,4964.0,87976.0,0
52,58290199,,,,,10029.0,11136.0,414871.0,0
53,1383949955195301888,4.0,16.0,1.0,0.0,286.0,117.0,4375.0,0
54,1250821743519961089,0.0,89.0,10.0,1.0,270.0,428.0,40371.0,0
55,765942979,0.0,26.0,12.0,1.0,1943.0,295.0,21154.0,0
56,574190667,,,,,423.0,657.0,77994.0,0
57,448706659,0.0,26.0,0.0,0.0,71.0,258.0,984.0,0
58,17751750,3.0,97.0,0.0,0.0,2114.0,1340.0,94732.0,0
59,1447359014233313282,0.0,22.0,0.0,0.0,210.0,258.0,14417.0,0
60,808416484989030401,0.0,66.0,0.0,0.0,100.0,1467.0,15747.0,0
61,4866717149,0.0,99.0,0.0,1.0,2855.0,5002.0,1179622.0,0
62,891754394580013056,1.0,19.0,10.0,1.0,156.0,132.0,35554.0,0
63,54918325,0.0,3.0,0.0,0.0,1412.0,4944.0,126678.0,0
64,908029048344936448,0.0,50.0,3.0,0.0,295.0,504.0,47217.0,0
65,1478091224099794945,0.0,82.0,9.0,9.0,172.0,832.0,41235.0,0
66,1575182558874112002,,,,,239.0,337.0,818.0,0
67,147992355,2.0,68.0,23.0,7.0,20415.0,3101.0,291262.0,0
68,738797460756127744,0.0,42.0,0.0,0.0,128.0,154.0,1019.0,0
69,2342034456,0.0,100.0,0.0,0.0,912.0,2500.0,267903.0,0
70,1309846065617629184,0.0,5.0,4.0,0.0,369.0,37.0,19604.0,0
71,263751838,9.0,91.0,0.0,0.0,1871.0,4993.0,128278.0,0
72,1071892785098317824,0.0,62.0,6.0,0.0,833.0,477.0,82806.0,0
73,918893786553602048,5.0,21.0,4.0,15.0,1003.0,350.0,35822.0,0
74,2887070351,0.0,98.0,2.0,0.0,1678.0,5002.0,455067.0,0
75,1308580280165376002,0.0,100.0,0.0,0.0,308.0,46.0,11905.0,0
76,1099102523405811712,0.0,100.0,0.0,0.0,124.0,414.0,231800.0,0
77,3804407473,5.0,36.0,2.0,1.0,998.0,2454.0,7259.0,0
78,43354683,8.0,91.0,0.0,1.0,981.0,5000.0,49065.0,0
79,1196926351015632901,0.0,100.0,0.0,0.0,1348.0,4692.0,85028.0,0
80,840204498,0.0,41.0,6.0,3.0,1257.0,1282.0,18875.0,0
81,1379824802,0.0,54.0,0.0,0.0,11455.0,37.0,85300.0,0
82,610906968,0.0,100.0,0.0,0.0,2816.0,1724.0,195470.0,0
83,4130249369,0.0,98.0,1.0,1.0,2267.0,4055.0,181805.0,0
84,195036383,,,,,736.0,1437.0,160672.0,0
85,4726547997,0.0,26.0,0.0,0.0,162.0,301.0,20792.0,0
86,1591122259665616913,0.0,100.0,0.0,0.0,90.0,339.0,14587.0,0
87,14924757,4.0,96.0,0.0,0.0,832.0,2219.0,72378.0,0
88,332682421,9.0,49.0,1.0,0.0,1377.0,421.0,191847.0,0
89,1203830365057617920,0.0,57.0,1.0,0.0,117.0,370.0,27560.0,0
90,1467209986086371329,0.0,55.0,26.0,0.0,112.0,130.0,14457.0,0
91,1485332827,0.0,1.0,0.0,0.0,2176.0,2320.0,56577.0,0
92,156579343,0.0,79.0,4.0,17.0,1242.0,1246.0,256572.0,0
93,791635240296919040,0.0,35.0,0.0,0.0,158.0,1778.0,6115.0,0
94,549286123,0.0,81.0,8.0,0.0,214.0,3598.0,28464.0,0
95,1066275282653536256,0.0,99.0,0.0,1.0,1562.0,5003.0,925018.0,0
96,1254066229020700672,0.0,65.0,0.0,0.0,1049.0,4996.0,17327.0,0
97,1411726710,0.0,89.0,9.0,2.0,357.0,71.0,87544.0,0
98,3316815356,,,,,53.0,4783.0,3048.0,0
99,1314632168681897985,0.0,84.0,1.0,0.0,301.0,2344.0,48833.0,0
100,2692441893,0.0,88.0,0.0,0.0,48.0,260.0,19763.0,0
101,118794845,15.0,71.0,13.0,1.0,7936.0,264.0,1899479.0,0
102,809424049,0.0,16.0,3.0,0.0,767.0,3137.0,17227.0,0
103,1371406279458095104,0.0,100.0,0.0,0.0,258.0,25.0,6291.0,0
104,1259593528675577857,,,,,71.0,163.0,6795.0,0
105,1520322745887870976,7.0,83.0,0.0,10.0,49.0,990.0,36904.0,0
106,1372132990848016385,0.0,100.0,0.0,0.0,277.0,1368.0,66197.0,0
107,1484172541879107584,0.0,76.0,22.0,0.0,763.0,431.0,31923.0,0
108,115907262,3.0,66.0,28.0,3.0,2517.0,5001.0,358562.0,0
109,1561092100296527876,0.0,90.0,5.0,5.0,1532.0,2268.0,142818.0,0
110,1391299076,0.0,99.0,0.0,1.0,1580.0,5004.0,128536.0,0
111,39565575,0.0,21.0,0.0,0.0,1142.0,628.0,55241.0,0
112,15677734,5.0,95.0,0.0,0.0,1861.0,4431.0,545556.0,0
113,190897786,0.0,100.0,0.0,0.0,66.0,122.0,22350.0,0
114,20826640,0.0,95.0,0.0,5.0,2010.0,1992.0,348985.0,0
115,1498957402091266052,0.0,37.0,1.0,0.0,15.0,71.0,9842.0,0
116,50445229,0.0,15.0,0.0,0.0,1480.0,4994.0,41387.0,0
117,1497471523275345920,0.0,100.0,0.0,0.0,21.0,86.0,35988.0,0
118,988277286204932096,0.0,96.0,4.0,0.0,648.0,1607.0,151223.0,0
119,454653353,0.0,28.0,0.0,5.0,91.0,218.0,30263.0,0
120,1858208300,1.0,93.0,6.0,0.0,175.0,101.0,9261.0,0
121,1597603886365286400,4.0,96.0,0.0,0.0,9.0,59.0,3164.0,0
122,1503983593370042369,0.0,49.0,14.0,0.0,9.0,20.0,2317.0,0
123,3163491621,8.0,92.0,0.0,0.0,545.0,4896.0,80008.0,0
124,1449406611550785540,2.0,73.0,5.0,20.0,9835.0,1688.0,24447.0,0
125,919937808172834818,0.0,100.0,0.0,0.0,1919.0,377.0,130884.0,0
126,3047679997,,,,,19.0,116.0,7012.0,0
127,106902512,0.0,96.0,3.0,0.0,165.0,583.0,59581.0,0
128,1199154956760055808,0.0,64.0,1.0,0.0,102.0,92.0,6054.0,0
129,1498379996,0.0,89.0,0.0,0.0,277.0,138.0,194551.0,0
130,388187529,3.0,89.0,8.0,0.0,2201.0,4482.0,222103.0,0
131,1317998036132352000,8.0,44.0,0.0,3.0,0.0,84.0,20296.0,0
132,2904916593,0.0,96.0,4.0,0.0,311.0,983.0,109207.0,0
133,930415257176170496,0.0,100.0,0.0,0.0,180.0,502.0,62839.0,0
134,796473629617819652,0.0,98.0,0.0,2.0,1560.0,4991.0,457752.0,0
135,1689522686,2.0,92.0,0.0,4.0,188.0,558.0,46616.0,0
136,1453350287570317313,0.0,88.0,7.0,0.0,131.0,341.0,31662.0,0
137,702671887529336834,0.0,100.0,0.0,0.0,234.0,73.0,313234.0,0
138,270088915,0.0,98.0,1.0,0.0,1536.0,2236.0,106192.0,0
139,1209545233391849473,0.0,96.0,4.0,0.0,415.0,492.0,41999.0,0
140,1365237606,0.0,63.0,22.0,1.0,360.0,991.0,27958.0,0
141,801877950819958784,0.0,98.0,0.0,2.0,667.0,1962.0,110194.0,0
142,245984590,1.0,81.0,0.0,0.0,1550.0,4992.0,50333.0,0
143,1281303947857113088,0.0,95.0,1.0,4.0,1533.0,4453.0,561970.0,0
144,1385307063526453248,,,,,40.0,49.0,25064.0,0
145,1512044084902440963,0.0,90.0,4.0,6.0,462.0,1838.0,23038.0,0
146,71933305,9.0,41.0,47.0,3.0,3410.0,632.0,29339.0,0
147,270353353,0.0,100.0,0.0,0.0,87.0,203.0,11298.0,0
148,2202052600,1.0,90.0,0.0,0.0,1438.0,308.0,81976.0,0
149,44253292,3.0,69.0,0.0,0.0,128.0,92.0,52027.0,0
150,41265954,0.0,92.0,8.0,0.0,582.0,487.0,53591.0,0
151,1325784623184568320,1.0,66.0,2.0,31.0,202.0,85.0,36549.0,0
152,29965112,1.0,98.0,0.0,1.0,1273.0,5000.0,157472.0,0
153,21956019,0.0,99.0,1.0,0.0,36.0,141.0,23540.0,0
154,1603556299,,,,,320.0,701.0,58117.0,0
155,715769486071185409,1.0,13.0,0.0,1.0,370.0,5012.0,13990.0,0
156,1302853468739248128,0.0,100.0,0.0,0.0,99.0,354.0,48279.0,0
157,382205914,1.0,97.0,0.0,2.0,257.0,717.0,119402.0,0
158,2799673008,0.0,44.0,0.0,0.0,236.0,517.0,25372.0,0
159,161633611,0.0,97.0,0.0,2.0,245.0,870.0,67938.0,0
160,78873145,0.0,47.0,5.0,0.0,197.0,314.0,16084.0,0
161,13900252,1.0,98.0,0.0,0.0,29190.0,12803.0,327725.0,0
162,1217618900008996864,0.0,56.0,0.0,0.0,349.0,4208.0,81001.0,0
163,1511335850524745731,0.0,21.0,0.0,0.0,21.0,378.0,6406.0,0
164,2578287409,1.0,88.0,6.0,5.0,148.0,85.0,63689.0,0
165,1002092452759724033,16.0,19.0,0.0,1.0,118.0,777.0,14119.0,0
166,793560323609460736,0.0,100.0,0.0,0.0,471.0,616.0,434097.0,0
167,3310831508,1.0,63.0,35.0,0.0,78.0,240.0,23249.0,0
168,1587077530632200196,0.0,66.0,5.0,1.0,386.0,255.0,56768.0,0
169,14843373,2.0,90.0,2.0,5.0,1227.0,5001.0,219281.0,0
170,1510386780616466436,0.0,90.0,10.0,0.0,102.0,302.0,19844.0,0
171,956567715443085312,27.0,52.0,0.0,21.0,120.0,0.0,162717.0,0
172,2895392667,0.0,94.0,6.0,0.0,357.0,776.0,69774.0,0
173,161302782,0.0,100.0,0.0,0.0,1543.0,2606.0,289062.0,0
174,1499845032966299656,0.0,100.0,0.0,0.0,46.0,170.0,31878.0,0
175,704521048562147330,2.0,98.0,0.0,0.0,187.0,1007.0,77047.0,0
176,713478051720343552,0.0,99.0,1.0,0.0,3968.0,4865.0,434622.0,0
177,762366474,0.0,81.0,19.0,0.0,2367.0,3837.0,97681.0,0
178,18204604,2.0,96.0,1.0,1.0,4638.0,4239.0,506135.0,0
179,1613973231345573889,0.0,86.0,0.0,14.0,26.0,31.0,5389.0,0
180,1418658057651998722,3.0,61.0,34.0,2.0,288.0,102.0,50683.0,0
181,1435406744663040002,0.0,96.0,4.0,0.0,2372.0,4992.0,63806.0,1
182,800477575491383297,0.0,100.0,0.0,0.0,1645.0,2410.0,164508.0,0
183,732803095911104514,0.0,91.0,9.0,0.0,3128.0,4877.0,147632.0,0
184,1636127154848292864,2.0,43.0,47.0,8.0,103.0,857.0,7397.0,0
185,1197603300,0.0,100.0,0.0,0.0,2708.0,2080.0,388985.0,0
186,1156825478986117120,7.0,82.0,3.0,0.0,165.0,136.0,57084.0,0
187,478504580,0.0,38.0,0.0,0.0,127.0,491.0,12223.0,0
188,1530451956761825280,0.0,95.0,0.0,5.0,596.0,2224.0,8416.0,0
189,1193051446561787910,21.0,58.0,0.0,0.0,23.0,23.0,26936.0,0
190,26108976,0.0,12.0,0.0,0.0,567.0,2178.0,37908.0,0
191,1606703260353568771,0.0,100.0,0.0,0.0,174.0,355.0,23987.0,0
192,197966178,0.0,57.0,0.0,0.0,292.0,567.0,21948.0,0
193,1597506130997026816,0.0,96.0,4.0,0.0,232.0,692.0,8808.0,0
194,1508135282964680704,20.0,74.0,6.0,0.0,132.0,115.0,24976.0,0
195,1474167943688855559,0.0,73.0,0.0,0.0,341.0,3160.0,26870.0,0
196,2774230127,0.0,100.0,0.0,0.0,663.0,5002.0,15163.0,0
197,786516154361651200,0.0,100.0,0.0,0.0,128.0,130.0,228715.0,0
198,165796602,0.0,100.0,0.0,0.0,343.0,826.0,14287.0,0
199,1194844167236718592,,,,,868.0,4773.0,125300.0,0
200,589796636,1.0,50.0,43.0,6.0,3715.0,4981.0,70087.0,0
201,20715638,0.0,99.0,1.0,0.0,3480.0,40.0,1757854.0,1
202,1449762764772290560,0.0,97.0,3.0,0.0,240.0,437.0,16162.0,0
203,44566358,2.0,90.0,0.0,3.0,2155.0,2796.0,107500.0,0
204,862790892985491456,0.0,99.0,0.0,1.0,410.0,1655.0,167383.0,0
205,270005639,0.0,31.0,11.0,0.0,223.0,357.0,18712.0,0
206,780427090407616513,1.0,76.0,22.0,0.0,424.0,141.0,183390.0,0
207,788098,29.0,66.0,1.0,4.0,710.0,622.0,528662.0,0
208,538717868,0.0,26.0,0.0,0.0,363.0,918.0,24585.0,0
209,1975927602,,,,,,,,0
210,38396827,0.0,98.0,2.0,0.0,1383.0,386.0,84369.0,0
211,1948577136,77.0,5.0,0.0,0.0,191.0,2296.0,9012.0,0
212,981633342377472000,0.0,17.0,0.0,0.0,26.0,157.0,1952.0,0
213,1430654880499257344,0.0,100.0,0.0,0.0,167.0,97.0,20255.0,0
214,63065364,0.0,99.0,0.0,1.0,1934.0,403.0,720422.0,0
215,895420635878498304,1.0,43.0,0.0,0.0,823.0,5004.0,14120.0,0
216,1363148775527653376,5.0,95.0,0.0,0.0,339.0,5012.0,59782.0,0
217,1032480965245980679,0.0,7.0,1.0,2.0,19.0,108.0,9547.0,0
218,16213179,24.0,76.0,0.0,0.0,769.0,5001.0,159008.0,0
219,1614810363207237633,,,,,107.0,32.0,11425.0,0
220,1517701856,0.0,99.0,1.0,0.0,239.0,1196.0,65706.0,0
221,965454763109187584,0.0,41.0,0.0,0.0,79.0,1162.0,6603.0,0
222,34697179,0.0,97.0,1.0,2.0,1517.0,2526.0,693919.0,0
223,1145404453706784768,0.0,9.0,0.0,0.0,800.0,5001.0,53302.0,0
224,222758970,0.0,95.0,0.0,0.0,2325.0,5004.0,235597.0,1
225,134356673,0.0,52.0,0.0,0.0,1540.0,1483.0,136658.0,0
226,1051066091823423488,0.0,94.0,4.0,2.0,1258.0,3263.0,175425.0,0
227,9003842,8.0,39.0,0.0,0.0,1782.0,2857.0,126843.0,0
228,29897850,0.0,100.0,0.0,0.0,2702.0,4988.0,761806.0,0
229,512284039,2.0,77.0,3.0,18.0,1613.0,399.0,143257.0,0
230,23656286,0.0,9.0,1.0,1.0,1332.0,1816.0,33207.0,1
231,346096879,14.0,79.0,3.0,4.0,589.0,502.0,173820.0,0
232,911572360242909184,1.0,92.0,6.0,1.0,1138.0,4993.0,18908.0,0
233,107232544,14.0,4.0,0.0,0.0,1966.0,441.0,32235.0,0
234,34417665,7.0,93.0,0.0,0.0,2446.0,5000.0,362953.0,0
235,81263162,0.0,100.0,0.0,0.0,2381.0,4065.0,243734.0,0
236,3731124854,0.0,100.0,0.0,0.0,207.0,859.0,38568.0,0
237,62850751,4.0,89.0,7.0,0.0,2527.0,3395.0,56415.0,0
238,1693990502,4.0,74.0,14.0,7.0,616.0,2210.0,36780.0,0
239,1267204392115154944,0.0,50.0,17.0,1.0,2150.0,4056.0,36105.0,1
240,320006817,1.0,96.0,3.0,0.0,52.0,269.0,36153.0,0
241,849477050134138881,,,,,25.0,221.0,2352.0,0
242,28605143,2.0,85.0,12.0,1.0,2157.0,592.0,336565.0,0
243,375498286,0.0,43.0,1.0,0.0,241.0,115.0,3162.0,0
244,217314167,7.0,90.0,2.0,1.0,332.0,1422.0,223851.0,0
245,262200980,0.0,90.0,0.0,0.0,390.0,5000.0,38839.0,0
246,557519432,1.0,12.0,8.0,2.0,1185.0,5002.0,49038.0,0
247,746347473728311296,0.0,80.0,19.0,1.0,146.0,997.0,29852.0,0
248,1397169465880727554,2.0,96.0,1.0,1.0,463.0,403.0,79258.0,0
249,269793965,0.0,82.0,17.0,0.0,8275.0,8742.0,363904.0,0
250,21360154,7.0,30.0,8.0,1.0,7707.0,11693.0,69041.0,0
251,1467362330346467331,0.0,100.0,0.0,0.0,244.0,59.0,18955.0,0
252,1586820533571801095,0.0,87.0,13.0,0.0,153.0,258.0,23535.0,0
253,1559482756832415745,0.0,97.0,1.0,0.0,39.0,126.0,8463.0,0
254,760237539345039360,1.0,96.0,2.0,1.0,166.0,719.0,17100.0,0
255,1181436953461284866,,,,,779.0,1.0,34062.0,0
256,751945350,12.0,82.0,6.0,0.0,1693.0,548.0,147995.0,0
257,32534292,2.0,98.0,0.0,0.0,1312.0,967.0,80154.0,0
258,3393046438,0.0,100.0,0.0,0.0,192.0,783.0,23235.0,0
259,131340545,0.0,98.0,2.0,0.0,189.0,4970.0,66405.0,0
260,241509340,2.0,63.0,9.0,1.0,1244.0,4118.0,49913.0,1
261,537414296,1.0,99.0,0.0,0.0,1828.0,2171.0,24164.0,1
262,3871041979,0.0,52.0,0.0,0.0,271.0,3050.0,68832.0,0
263,1607430644224692227,15.0,76.0,9.0,0.0,287.0,236.0,20914.0,0
264,1537146930,0.0,100.0,0.0,0.0,1899.0,4625.0,68775.0,0
265,730846795,0.0,20.0,1.0,1.0,488.0,270.0,26683.0,0
266,1343974675219689472,0.0,100.0,0.0,0.0,1119.0,3559.0,477528.0,0
267,1969927374,,,,,2058.0,738.0,204775.0,0
268,959802746034585600,5.0,91.0,4.0,0.0,1089.0,739.0,67662.0,0
269,431852496,0.0,91.0,9.0,0.0,309.0,520.0,31084.0,0
270,61080758,0.0,97.0,1.0,2.0,612.0,4116.0,134413.0,0
271,478500659,0.0,77.0,0.0,0.0,157.0,224.0,5906.0,0
272,1465425337714724870,0.0,83.0,0.0,17.0,24.0,41.0,4515.0,0
273,889489980875300864,,,,,106.0,1156.0,489.0,0
274,1413500562,0.0,99.0,1.0,0.0,76.0,1293.0,78213.0,1
275,899440385889587206,1.0,83.0,0.0,16.0,784.0,80.0,185181.0,0
276,522109018,2.0,92.0,6.0,0.0,1225.0,1878.0,117780.0,0
277,2510677024,0.0,95.0,1.0,4.0,330.0,327.0,70464.0,0
278,1582228688665706497,,,,,174.0,76.0,55594.0,0
279,189240973,0.0,100.0,0.0,0.0,223.0,158.0,65117.0,0
280,78527851,0.0,17.0,0.0,0.0,251.0,1311.0,63002.0,0
281,1439990076,0.0,38.0,62.0,0.0,606.0,1405.0,101490.0,0
282,1532354128629866496,0.0,43.0,0.0,0.0,14.0,24.0,1633.0,0
283,1443508838666158083,0.0,99.0,0.0,0.0,503.0,1497.0,35097.0,0
284,359062123,1.0,36.0,13.0,9.0,134.0,863.0,21924.0,0
285,1628103911935442946,6.0,91.0,3.0,0.0,143.0,227.0,2333.0,0
286,170310148,0.0,86.0,6.0,8.0,1666.0,505.0,195004.0,0
287,2885224143,0.0,100.0,0.0,0.0,774.0,4327.0,212776.0,0
288,780160105320894464,0.0,80.0,5.0,0.0,60.0,145.0,75033.0,0
289,1230551424657805313,1.0,32.0,9.0,0.0,134.0,121.0,1596.0,0
290,122427926,15.0,84.0,1.0,0.0,500.0,589.0,200983.0,1
291,1388707386,0.0,30.0,0.0,0.0,141.0,727.0,31388.0,0
292,3076251226,1.0,24.0,0.0,0.0,713.0,1156.0,86625.0,0
293,50854077,7.0,17.0,3.0,0.0,928.0,1565.0,77705.0,0
294,2405529345,0.0,43.0,2.0,2.0,505.0,3211.0,35745.0,0
295,22064251,1.0,31.0,0.0,3.0,1780.0,4969.0,178736.0,0
296,122431150,0.0,98.0,2.0,0.0,518.0,5002.0,127827.0,0
297,1162896353850208258,0.0,15.0,0.0,2.0,19.0,46.0,4028.0,0
298,132170371,6.0,94.0,0.0,0.0,10150.0,111.0,613239.0,0
299,3832701,11.0,84.0,5.0,0.0,3431.0,4205.0,65435.0,0
300,2432309778,0.0,39.0,0.0,0.0,1180.0,512.0,67572.0,0
301,1586888712,12.0,86.0,0.0,2.0,674.0,4957.0,188035.0,0
302,70671680,0.0,29.0,0.0,0.0,170.0,1175.0,4803.0,0
303,25795580,0.0,99.0,1.0,0.0,1227.0,1648.0,66672.0,0
304,36897335,1.0,93.0,0.0,6.0,1461.0,5001.0,421230.0,0
305,878262703734882306,0.0,88.0,0.0,0.0,64.0,2893.0,10259.0,0
306,1891664893,,,,,4423.0,3436.0,42211.0,0
307,1448091560793591811,0.0,49.0,2.0,0.0,106.0,394.0,10229.0,0
308,1142841204427624448,1.0,0.0,0.0,0.0,61.0,41.0,2547.0,0
309,1173814352,0.0,85.0,0.0,3.0,393.0,1436.0,92952.0,0
310,1411811568652795907,35.0,62.0,2.0,0.0,199.0,1232.0,15055.0,0
311,1363706859195162625,0.0,44.0,0.0,0.0,66.0,733.0,6831.0,0
312,500710033,36.0,18.0,1.0,0.0,7764.0,8483.0,699879.0,0
313,8532252,10.0,82.0,0.0,0.0,743.0,2752.0,15472.0,0
314,1513185417452994566,7.0,92.0,1.0,0.0,60.0,558.0,26418.0,0
315,1317116686814892037,0.0,98.0,2.0,0.0,181.0,1740.0,26963.0,0
316,1861965511,,,,,,,,0
317,1135270119238750208,0.0,1.0,0.0,0.0,703.0,659.0,6547.0,0
318,39905011,0.0,13.0,7.0,0.0,41.0,610.0,1881.0,0
319,1016902628582854661,0.0,31.0,0.0,0.0,33.0,116.0,13269.0,0
320,167708017,0.0,99.0,1.0,0.0,525.0,4066.0,391905.0,0
321,4684986997,9.0,34.0,5.0,1.0,85.0,448.0,3072.0,0
322,374765784,0.0,35.0,5.0,2.0,354.0,40.0,31719.0,0
323,57228415,0.0,100.0,0.0,0.0,4454.0,3908.0,231222.0,0
324,296233891,13.0,72.0,3.0,12.0,12.0,629.0,57731.0,1
325,832068574760017924,9.0,4.0,11.0,0.0,5076.0,5603.0,65916.0,1
326,776507384424529920,0.0,75.0,5.0,0.0,17979.0,19163.0,94614.0,0
327,98198579,2.0,66.0,0.0,2.0,360.0,2789.0,52099.0,0
328,314295655,0.0,100.0,0.0,0.0,1964.0,5001.0,223830.0,0
329,896520878997086208,0.0,100.0,0.0,0.0,1231.0,4876.0,230958.0,0
330,801862385195741184,61.0,39.0,0.0,0.0,15.0,500.0,141420.0,0
331,3144939309,0.0,96.0,2.0,2.0,677.0,3039.0,105355.0,0
332,951614969837060097,0.0,99.0,0.0,0.0,2342.0,3214.0,152990.0,0
333,743231051472961536,14.0,53.0,2.0,0.0,508.0,1935.0,64063.0,0
334,1531409777523408896,0.0,82.0,16.0,2.0,252.0,1954.0,90202.0,0
335,3047367190,4.0,42.0,0.0,0.0,300.0,1534.0,23036.0,0
336,1526476586454638595,7.0,89.0,2.0,2.0,533.0,1213.0,45194.0,0
337,1346526267542220803,0.0,65.0,16.0,19.0,1113.0,2806.0,76193.0,1
338,1562924436679864325,40.0,56.0,4.0,0.0,952.0,15.0,213995.0,1
339,1397652777669644288,6.0,33.0,2.0,0.0,574.0,1805.0,16905.0,0
340,586126751,0.0,100.0,0.0,0.0,98.0,313.0,106283.0,0
341,310775028,0.0,9.0,0.0,0.0,1365.0,5001.0,17400.0,0
342,1488833366266982402,3.0,97.0,0.0,0.0,32.0,48.0,4006.0,0
343,757077112368959488,2.0,20.0,0.0,3.0,289.0,1771.0,4415.0,0
344,4021858394,0.0,60.0,9.0,0.0,160.0,201.0,21862.0,0
345,1197181170796171265,3.0,94.0,1.0,2.0,209.0,326.0,138094.0,0
346,851225142206365696,0.0,47.0,1.0,2.0,74.0,49.0,6262.0,0
347,83347854,0.0,22.0,0.0,2.0,6042.0,774.0,38552.0,0
348,1247159784035344384,0.0,1.0,0.0,0.0,174.0,1902.0,37056.0,0
349,183551697,0.0,69.0,16.0,15.0,7469.0,1245.0,812075.0,0
350,1196838541,11.0,33.0,4.0,0.0,897.0,4995.0,126576.0,0
351,3235512008,,,,,807.0,1997.0,119358.0,0
352,24098188,2.0,95.0,2.0,1.0,1779.0,4991.0,72138.0,0
353,364164291,11.0,50.0,2.0,24.0,597.0,259.0,67988.0,0
354,85457517,5.0,82.0,3.0,10.0,1094.0,999.0,415831.0,0
355,1310423963114311685,0.0,100.0,0.0,0.0,237.0,674.0,40725.0,0
356,1505140082,0.0,100.0,0.0,0.0,380.0,2162.0,188070.0,0
