,id,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,numberOfFollowers,numberOfFollowing,numberOfTweets,verified
37,718426119951753216,0.0,96.0,4.0,0.0,1341.0,2675.0,135424.0,0
38,363070453,0.0,99.0,1.0,0.0,4101.0,4998.0,522754.0,0
39,3551046323,0.0,84.0,7.0,8.0,6057.0,5709.0,1069035.0,0
40,971123887407796225,2.0,95.0,3.0,0.0,2194.0,1136.0,133471.0,0
41,1421286320324833280,0.0,100.0,0.0,0.0,291.0,853.0,102392.0,0
42,312093132,0.0,90.0,10.0,0.0,1603.0,418.0,229708.0,0
43,185866880,0.0,95.0,2.0,3.0,1111.0,1923.0,266129.0,0
44,194833420,0.0,45.0,1.0,0.0,128.0,453.0,4987.0,0
45,1029774815358607360,0.0,37.0,10.0,0.0,146.0,943.0,25579.0,0
46,279237257,,,,,531.0,693.0,29083.0,0
47,962468301619294208,3.0,81.0,11.0,5.0,140.0,1620.0,39554.0,0
48,1629234705718743040,,,,,49.0,478.0,3100.0,0
49,97979745,0.0,100.0,0.0,0.0,12445.0,9511.0,211963.0,0
50,4428305440,0.0,100.0,0.0,0.0,324.0,4989.0,398146.0,0
51,1006186075390439424,0.0,85.0,13.0,2.0,3299.0,4981.0,90615.0,0
52,58290199,0.0,6.0,0.0,0.0,9998.0,11115.0,408276.0,0
53,1383949955195301888,4.0,1.0,1.0,0.0,320.0,117.0,4504.0,0
54,1250821743519961089,0.0,75.0,6.0,0.0,275.0,438.0,41470.0,0
55,765942979,0.0,41.0,0.0,0.0,1940.0,323.0,21742.0,0
56,574190667,0.0,100.0,0.0,0.0,432.0,659.0,79398.0,0
57,448706659,0.0,6.0,0.0,0.0,63.0,259.0,1097.0,0
58,17751750,25.0,75.0,0.0,0.0,2116.0,1353.0,95935.0,0
59,1447359014233313282,0.0,80.0,0.0,0.0,183.0,263.0,14633.0,0
60,808416484989030401,0.0,100.0,0.0,0.0,114.0,1470.0,18271.0,0
61,4866717149,1.0,97.0,0.0,2.0,2860.0,5002.0,1191841.0,0
62,891754394580013056,0.0,20.0,1.0,0.0,154.0,138.0,35785.0,0
63,54918325,0.0,100.0,0.0,0.0,1424.0,4982.0,127364.0,0
64,908029048344936448,0.0,47.0,15.0,0.0,298.0,498.0,47956.0,0
65,1478091224099794945,0.0,92.0,6.0,2.0,176.0,876.0,44668.0,0
66,1575182558874112002,,,,,230.0,331.0,817.0,0
67,147992355,0.0,66.0,27.0,7.0,21319.0,3128.0,293795.0,0
68,738797460756127744,0.0,100.0,0.0,0.0,165.0,157.0,1651.0,0
69,2342034456,0.0,100.0,0.0,0.0,1005.0,2501.0,280910.0,0
70,1309846065617629184,18.0,64.0,17.0,1.0,388.0,42.0,20961.0,0
71,263751838,1.0,97.0,2.0,0.0,1952.0,4995.0,135991.0,0
72,1071892785098317824,0.0,58.0,8.0,0.0,832.0,499.0,83745.0,0
73,918893786553602048,2.0,14.0,13.0,12.0,1008.0,310.0,36259.0,0
74,2887070351,0.0,93.0,7.0,0.0,1674.0,4972.0,463749.0,0
75,1308580280165376002,0.0,100.0,0.0,0.0,353.0,50.0,13961.0,0
76,1099102523405811712,0.0,100.0,0.0,0.0,130.0,418.0,239920.0,0
77,3804407473,2.0,41.0,1.0,0.0,1008.0,2503.0,8005.0,0
78,43354683,13.0,78.0,3.0,6.0,1026.0,5001.0,51581.0,0
79,1196926351015632901,0.0,100.0,0.0,0.0,1393.0,4699.0,93269.0,0
80,840204498,0.0,42.0,8.0,10.0,1298.0,1316.0,19770.0,0
81,1379824802,0.0,86.0,0.0,0.0,11536.0,38.0,86547.0,0
82,610906968,0.0,100.0,0.0,0.0,2818.0,1749.0,198083.0,0
83,4130249369,0.0,92.0,2.0,6.0,2264.0,4055.0,184100.0,0
84,195036383,,,,,730.0,1434.0,160642.0,0
85,4726547997,0.0,51.0,0.0,0.0,167.0,301.0,21152.0,0
86,1591122259665616913,0.0,100.0,0.0,0.0,118.0,367.0,17883.0,0
87,14924757,2.0,50.0,0.0,0.0,849.0,2222.0,73455.0,0
88,332682421,6.0,90.0,4.0,0.0,1378.0,415.0,192980.0,0
89,1203830365057617920,0.0,84.0,0.0,0.0,119.0,387.0,28558.0,0
90,1467209986086371329,0.0,7.0,25.0,1.0,111.0,137.0,14666.0,0
91,1485332827,,,,,2176.0,2320.0,56566.0,0
92,156579343,1.0,78.0,3.0,18.0,1317.0,1337.0,261141.0,0
93,791635240296919040,0.0,54.0,2.0,0.0,157.0,1778.0,6612.0,0
94,549286123,0.0,89.0,3.0,1.0,217.0,3744.0,29718.0,0
95,1066275282653536256,0.0,98.0,0.0,2.0,1726.0,5001.0,951458.0,0
96,1254066229020700672,0.0,92.0,0.0,0.0,1046.0,5002.0,18201.0,0
97,1411726710,1.0,66.0,19.0,14.0,362.0,72.0,89638.0,0
98,3316815356,,,,,70.0,4840.0,3050.0,0
99,1314632168681897985,0.0,100.0,0.0,0.0,306.0,2378.0,49728.0,0
100,2692441893,0.0,72.0,0.0,0.0,51.0,267.0,20899.0,0
101,118794845,,,,,,,,0
102,809424049,0.0,97.0,3.0,0.0,835.0,3132.0,19034.0,0
103,1371406279458095104,0.0,53.0,0.0,0.0,298.0,25.0,7664.0,0
104,1259593528675577857,0.0,17.0,1.0,0.0,72.0,163.0,6956.0,0
105,1520322745887870976,2.0,94.0,1.0,3.0,74.0,1107.0,43238.0,0
106,1372132990848016385,3.0,97.0,0.0,0.0,287.0,1372.0,73883.0,0
107,1484172541879107584,0.0,84.0,9.0,7.0,834.0,443.0,39802.0,0
108,115907262,19.0,61.0,17.0,3.0,2617.0,5001.0,362899.0,0
109,1561092100296527876,0.0,96.0,2.0,2.0,1626.0,2406.0,158302.0,0
110,1391299076,0.0,96.0,3.0,1.0,1585.0,5000.0,137411.0,0
111,39565575,0.0,100.0,0.0,0.0,1144.0,627.0,56620.0,0
112,15677734,3.0,94.0,3.0,0.0,1869.0,4465.0,559198.0,0
113,190897786,0.0,65.0,1.0,0.0,73.0,124.0,23463.0,0
114,20826640,0.0,93.0,0.0,7.0,2029.0,2024.0,355122.0,0
115,1498957402091266052,0.0,81.0,0.0,0.0,20.0,71.0,10568.0,0
116,50445229,0.0,23.0,3.0,0.0,1462.0,5000.0,41755.0,0
117,1497471523275345920,0.0,100.0,0.0,0.0,30.0,86.0,41426.0,0
118,988277286204932096,0.0,94.0,6.0,0.0,663.0,1635.0,155467.0,0
119,454653353,0.0,63.0,0.0,2.0,98.0,219.0,31493.0,0
120,1858208300,0.0,96.0,4.0,0.0,309.0,109.0,12959.0,0
121,1597603886365286400,9.0,91.0,0.0,0.0,13.0,66.0,4947.0,0
122,1503983593370042369,0.0,19.0,3.0,0.0,11.0,27.0,2951.0,0
123,3163491621,2.0,98.0,0.0,0.0,555.0,4918.0,85909.0,0
124,1449406611550785540,0.0,85.0,7.0,8.0,10423.0,1781.0,26347.0,0
125,919937808172834818,0.0,100.0,0.0,0.0,1927.0,382.0,133520.0,0
126,3047679997,0.0,13.0,0.0,0.0,18.0,117.0,7046.0,0
127,106902512,0.0,94.0,6.0,0.0,180.0,655.0,65842.0,0
128,1199154956760055808,0.0,19.0,0.0,0.0,97.0,91.0,6764.0,0
129,1498379996,0.0,100.0,0.0,0.0,279.0,142.0,194662.0,0
130,388187529,2.0,95.0,2.0,1.0,2209.0,4570.0,224456.0,0
131,1317998036132352000,4.0,89.0,0.0,7.0,0.0,89.0,21072.0,0
132,2904916593,0.0,99.0,1.0,0.0,314.0,992.0,111024.0,0
133,930415257176170496,0.0,100.0,0.0,0.0,188.0,512.0,65008.0,0
134,796473629617819652,0.0,94.0,0.0,6.0,1580.0,4967.0,476343.0,0
135,1689522686,0.0,93.0,0.0,0.0,226.0,570.0,47745.0,0
136,1453350287570317313,0.0,96.0,3.0,0.0,133.0,359.0,32803.0,0
137,702671887529336834,0.0,100.0,0.0,0.0,240.0,85.0,316207.0,0
138,270088915,0.0,99.0,0.0,1.0,1536.0,2236.0,108610.0,0
139,1209545233391849473,0.0,96.0,4.0,0.0,424.0,507.0,43699.0,0
140,1365237606,0.0,3.0,0.0,0.0,359.0,996.0,28138.0,0
141,801877950819958784,0.0,99.0,0.0,1.0,682.0,1981.0,111789.0,0
142,245984590,2.0,96.0,2.0,0.0,1563.0,5001.0,51389.0,0
143,1281303947857113088,0.0,92.0,2.0,6.0,1578.0,4476.0,594416.0,0
144,1385307063526453248,,,,,41.0,48.0,25004.0,0
145,1512044084902440963,5.0,69.0,19.0,7.0,518.0,1955.0,27074.0,0
146,71933305,18.0,46.0,33.0,3.0,3455.0,667.0,30920.0,0
147,270353353,0.0,52.0,0.0,0.0,87.0,205.0,12419.0,0
148,2202052600,0.0,59.0,0.0,0.0,1437.0,319.0,82834.0,0
149,44253292,3.0,83.0,0.0,0.0,129.0,89.0,52943.0,0
150,41265954,0.0,90.0,10.0,0.0,612.0,508.0,56806.0,0
151,1325784623184568320,1.0,24.0,5.0,2.0,206.0,87.0,37200.0,0
152,29965112,0.0,95.0,0.0,5.0,1275.0,4976.0,163874.0,0
153,21956019,0.0,100.0,0.0,0.0,42.0,142.0,24844.0,0
154,1603556299,,,,,318.0,701.0,58202.0,0
155,715769486071185409,2.0,8.0,0.0,0.0,372.0,5013.0,14225.0,0
156,1302853468739248128,0.0,100.0,0.0,0.0,102.0,354.0,50000.0,0
157,382205914,0.0,94.0,2.0,4.0,263.0,744.0,122408.0,0
158,2799673008,0.0,57.0,0.0,1.0,238.0,518.0,25979.0,0
159,161633611,0.0,100.0,0.0,0.0,254.0,872.0,69951.0,0
160,78873145,0.0,29.0,5.0,0.0,198.0,313.0,16553.0,0
161,13900252,0.0,100.0,0.0,0.0,29084.0,12776.0,328538.0,0
162,1217618900008996864,0.0,100.0,0.0,0.0,340.0,4222.0,83373.0,0
163,1511335850524745731,1.0,99.0,0.0,0.0,37.0,418.0,7619.0,0
164,2578287409,0.0,87.0,10.0,3.0,176.0,94.0,74164.0,0
165,1002092452759724033,6.0,4.0,2.0,2.0,113.0,775.0,14856.0,0
166,793560323609460736,0.0,100.0,0.0,0.0,468.0,619.0,441078.0,0
167,3310831508,,,,,,,,0
168,1587077530632200196,0.0,98.0,2.0,0.0,412.0,279.0,64044.0,0
169,14843373,0.0,62.0,13.0,25.0,1230.0,5001.0,223782.0,0
170,1510386780616466436,0.0,87.0,11.0,0.0,110.0,334.0,23896.0,0
171,956567715443085312,21.0,42.0,0.0,37.0,113.0,0.0,164271.0,0
172,2895392667,0.0,100.0,0.0,0.0,364.0,790.0,72502.0,0
173,161302782,0.0,100.0,0.0,0.0,1550.0,2614.0,297070.0,0
174,1499845032966299656,0.0,68.0,0.0,0.0,46.0,179.0,33323.0,0
175,704521048562147330,1.0,99.0,0.0,0.0,189.0,1014.0,77985.0,0
176,713478051720343552,0.0,100.0,0.0,0.0,4027.0,4905.0,440834.0,0
177,762366474,0.0,94.0,3.0,0.0,2423.0,3934.0,103342.0,0
178,18204604,21.0,79.0,0.0,0.0,4620.0,4209.0,509976.0,0
179,1613973231345573889,0.0,65.0,0.0,8.0,44.0,34.0,7552.0,0
180,1418658057651998722,8.0,54.0,30.0,8.0,288.0,107.0,52895.0,0
181,1435406744663040002,,,,,,,,0
182,800477575491383297,0.0,100.0,0.0,0.0,1710.0,2442.0,167992.0,0
183,732803095911104514,1.0,89.0,9.0,1.0,3135.0,4910.0,149052.0,0
184,1636127154848292864,1.0,63.0,29.0,6.0,166.0,1113.0,13169.0,0
185,1197603300,0.0,100.0,0.0,0.0,2708.0,2083.0,394864.0,0
186,1156825478986117120,0.0,99.0,0.0,1.0,165.0,165.0,57961.0,0
187,478504580,0.0,62.0,0.0,0.0,125.0,490.0,12714.0,0
188,1530451956761825280,0.0,41.0,0.0,2.0,787.0,2157.0,9658.0,0
189,1193051446561787910,16.0,23.0,0.0,0.0,23.0,23.0,27552.0,0
190,26108976,5.0,84.0,0.0,0.0,565.0,2180.0,38428.0,0
191,1606703260353568771,0.0,97.0,0.0,3.0,198.0,380.0,29473.0,0
192,197966178,,,,,304.0,565.0,22068.0,0
193,1597506130997026816,0.0,97.0,1.0,0.0,264.0,730.0,12397.0,0
194,1508135282964680704,5.0,95.0,0.0,0.0,140.0,115.0,26551.0,0
195,1474167943688855559,0.0,66.0,0.0,0.0,332.0,3261.0,26946.0,0
196,2774230127,0.0,22.0,0.0,0.0,661.0,5003.0,15792.0,0
197,786516154361651200,0.0,100.0,0.0,0.0,131.0,130.0,233384.0,0
198,165796602,0.0,7.0,0.0,0.0,350.0,839.0,15556.0,0
199,1194844167236718592,,,,,865.0,4518.0,148437.0,0
200,589796636,1.0,27.0,54.0,3.0,3680.0,4949.0,70501.0,0
201,20715638,0.0,97.0,3.0,0.0,3495.0,40.0,1771672.0,1
202,1449762764772290560,0.0,97.0,3.0,0.0,247.0,443.0,17413.0,0
203,44566358,0.0,98.0,0.0,1.0,2146.0,2805.0,108875.0,0
204,862790892985491456,,,,,414.0,1659.0,168205.0,0
205,270005639,0.0,42.0,2.0,0.0,232.0,361.0,19062.0,0
206,780427090407616513,0.0,81.0,18.0,1.0,449.0,152.0,185723.0,0
207,788098,45.0,52.0,1.0,2.0,707.0,632.0,534845.0,0
208,538717868,0.0,86.0,0.0,0.0,361.0,914.0,24892.0,0
209,1975927602,,,,,,,,0
210,38396827,0.0,49.0,0.0,0.0,1384.0,386.0,87024.0,0
211,1948577136,90.0,10.0,0.0,0.0,295.0,2679.0,10744.0,0
212,981633342377472000,,,,,24.0,157.0,1967.0,0
213,1430654880499257344,0.0,99.0,0.0,0.0,178.0,97.0,22441.0,0
214,63065364,0.0,99.0,0.0,1.0,1952.0,403.0,739826.0,0
215,895420635878498304,,,,,846.0,4991.0,14299.0,0
216,1363148775527653376,5.0,95.0,0.0,0.0,342.0,5008.0,62178.0,0
217,1032480965245980679,0.0,1.0,0.0,0.0,18.0,108.0,9673.0,0
218,16213179,31.0,69.0,0.0,0.0,788.0,5001.0,163941.0,0
219,1614810363207237633,,,,,106.0,32.0,11537.0,0
220,1517701856,0.0,100.0,0.0,0.0,239.0,1210.0,68042.0,0
221,965454763109187584,1.0,72.0,0.0,0.0,120.0,1167.0,7265.0,0
222,34697179,0.0,98.0,0.0,2.0,1532.0,2555.0,708574.0,0
223,1145404453706784768,0.0,3.0,0.0,0.0,775.0,4991.0,53078.0,0
224,222758970,0.0,93.0,0.0,0.0,2345.0,5005.0,235715.0,1
225,134356673,0.0,85.0,0.0,0.0,1540.0,1486.0,137310.0,0
226,1051066091823423488,0.0,95.0,3.0,2.0,1236.0,3298.0,178032.0,0
227,9003842,9.0,37.0,0.0,0.0,1774.0,2859.0,127342.0,0
228,29897850,6.0,93.0,0.0,1.0,2720.0,4985.0,765967.0,0
229,512284039,1.0,87.0,3.0,9.0,1620.0,399.0,146346.0,0
230,23656286,2.0,15.0,6.0,3.0,1343.0,1831.0,33691.0,1
231,346096879,1.0,87.0,6.0,6.0,595.0,505.0,176543.0,0
232,911572360242909184,0.0,100.0,0.0,0.0,1157.0,4990.0,23031.0,0
233,107232544,12.0,19.0,0.0,1.0,1970.0,448.0,32620.0,0
234,34417665,11.0,88.0,0.0,1.0,2466.0,4990.0,367873.0,0
235,81263162,0.0,100.0,0.0,0.0,2379.0,4065.0,244785.0,0
236,3731124854,0.0,100.0,0.0,0.0,231.0,870.0,41816.0,0
237,62850751,4.0,92.0,4.0,0.0,2530.0,3391.0,59269.0,0
238,1693990502,14.0,40.0,21.0,7.0,604.0,2210.0,38171.0,0
239,1267204392115154944,0.0,29.0,13.0,58.0,2141.0,4148.0,39393.0,1
240,320006817,0.0,97.0,3.0,0.0,55.0,270.0,40014.0,0
241,849477050134138881,,,,,20.0,221.0,2351.0,0
242,28605143,0.0,90.0,10.0,0.0,2168.0,596.0,339958.0,0
243,375498286,0.0,42.0,0.0,1.0,236.0,119.0,3480.0,0
244,217314167,14.0,82.0,2.0,2.0,325.0,1434.0,226281.0,0
245,262200980,0.0,1.0,0.0,0.0,392.0,4995.0,39065.0,0
246,557519432,0.0,45.0,12.0,0.0,1210.0,4951.0,50265.0,0
247,746347473728311296,,,,,156.0,999.0,31065.0,0
248,1397169465880727554,1.0,92.0,2.0,5.0,517.0,435.0,88047.0,0
249,269793965,0.0,77.0,23.0,0.0,8300.0,8763.0,368475.0,0
250,21360154,4.0,33.0,22.0,8.0,7689.0,11665.0,71561.0,0
251,1467362330346467331,0.0,100.0,0.0,0.0,235.0,60.0,20012.0,0
252,1586820533571801095,0.0,95.0,4.0,1.0,205.0,268.0,29313.0,0
253,1559482756832415745,0.0,19.0,5.0,0.0,43.0,129.0,8792.0,0
254,760237539345039360,0.0,74.0,4.0,1.0,165.0,747.0,18358.0,0
255,1181436953461284866,4.0,7.0,1.0,2.0,771.0,1.0,33912.0,0
256,751945350,7.0,79.0,14.0,0.0,1684.0,545.0,149792.0,0
257,32534292,0.0,31.0,0.0,0.0,1328.0,963.0,81370.0,0
258,3393046438,0.0,100.0,0.0,0.0,250.0,1252.0,31856.0,0
259,131340545,0.0,89.0,0.0,0.0,196.0,4983.0,67174.0,0
260,241509340,0.0,36.0,7.0,4.0,1247.0,4152.0,50772.0,1
261,537414296,0.0,80.0,0.0,0.0,1861.0,2172.0,25364.0,1
262,3871041979,0.0,100.0,0.0,0.0,273.0,3062.0,69720.0,0
263,1607430644224692227,19.0,75.0,5.0,1.0,383.0,352.0,28392.0,0
264,1537146930,0.0,96.0,0.0,0.0,1901.0,4632.0,70775.0,0
265,730846795,0.0,35.0,1.0,0.0,490.0,272.0,27681.0,0
266,1343974675219689472,1.0,99.0,0.0,0.0,1193.0,3606.0,496218.0,0
267,1969927374,13.0,84.0,0.0,3.0,2135.0,744.0,207961.0,0
268,959802746034585600,0.0,100.0,0.0,0.0,1100.0,821.0,70462.0,0
269,431852496,0.0,89.0,11.0,0.0,309.0,517.0,32130.0,0
270,61080758,2.0,90.0,0.0,4.0,609.0,4108.0,135707.0,0
271,478500659,1.0,48.0,1.0,0.0,182.0,256.0,6657.0,0
272,1465425337714724870,0.0,44.0,0.0,23.0,50.0,44.0,5758.0,0
273,889489980875300864,,,,,37.0,365.0,487.0,0
274,1413500562,0.0,74.0,3.0,0.0,87.0,1300.0,81325.0,1
275,899440385889587206,0.0,93.0,0.0,7.0,838.0,82.0,189440.0,0
276,522109018,0.0,94.0,6.0,0.0,1245.0,1956.0,122079.0,0
277,2510677024,0.0,70.0,1.0,0.0,326.0,327.0,71764.0,0
278,1582228688665706497,,,,,173.0,76.0,55487.0,0
279,189240973,0.0,98.0,0.0,2.0,223.0,159.0,66121.0,0
280,78527851,0.0,17.0,0.0,0.0,254.0,1324.0,63471.0,0
281,1439990076,0.0,37.0,63.0,0.0,589.0,1415.0,104199.0,0
282,1532354128629866496,0.0,47.0,0.0,0.0,14.0,29.0,2140.0,0
283,1443508838666158083,0.0,100.0,0.0,0.0,731.0,1495.0,40188.0,0
284,359062123,0.0,42.0,2.0,3.0,148.0,896.0,22767.0,0
285,1628103911935442946,7.0,70.0,2.0,0.0,246.0,300.0,3367.0,0
286,170310148,0.0,87.0,4.0,9.0,1700.0,508.0,199486.0,0
287,2885224143,1.0,99.0,0.0,0.0,816.0,4459.0,216168.0,0
288,780160105320894464,0.0,59.0,1.0,0.0,62.0,145.0,75926.0,0
289,1230551424657805313,1.0,6.0,5.0,0.0,174.0,124.0,1946.0,0
290,122427926,23.0,76.0,1.0,0.0,498.0,591.0,203929.0,1
291,1388707386,0.0,71.0,0.0,0.0,143.0,728.0,32115.0,0
292,3076251226,3.0,66.0,0.0,5.0,717.0,1165.0,87327.0,0
293,50854077,6.0,9.0,0.0,2.0,920.0,1571.0,77912.0,0
294,2405529345,1.0,62.0,16.0,3.0,521.0,3224.0,36507.0,0
295,22064251,0.0,21.0,0.0,0.0,1783.0,4983.0,179505.0,0
296,122431150,0.0,97.0,3.0,0.0,532.0,4993.0,131022.0,0
297,1162896353850208258,0.0,15.0,3.0,5.0,19.0,47.0,4260.0,0
298,132170371,0.0,94.0,0.0,6.0,10118.0,111.0,620653.0,0
299,3832701,9.0,89.0,1.0,1.0,3441.0,4229.0,66828.0,0
300,2432309778,0.0,5.0,0.0,0.0,1184.0,515.0,68100.0,0
301,1586888712,6.0,93.0,0.0,0.0,724.0,5000.0,190564.0,0
302,70671680,0.0,87.0,0.0,0.0,178.0,1196.0,5527.0,0
303,25795580,0.0,62.0,0.0,0.0,1231.0,1649.0,67521.0,0
304,36897335,0.0,99.0,0.0,1.0,1466.0,5000.0,422510.0,0
305,878262703734882306,1.0,99.0,0.0,0.0,67.0,2958.0,11913.0,0
306,1891664893,,,,,4408.0,3430.0,42173.0,0
307,1448091560793591811,0.0,75.0,2.0,0.0,138.0,429.0,11083.0,0
308,1142841204427624448,2.0,0.0,0.0,0.0,52.0,54.0,2592.0,0
309,1173814352,0.0,13.0,0.0,2.0,386.0,1442.0,94278.0,0
310,1411811568652795907,22.0,74.0,4.0,0.0,274.0,1504.0,17782.0,0
311,1363706859195162625,0.0,32.0,1.0,0.0,70.0,743.0,7321.0,0
312,500710033,31.0,34.0,0.0,6.0,7770.0,8498.0,698103.0,0
313,8532252,0.0,99.0,0.0,0.0,731.0,2811.0,17564.0,0
314,1513185417452994566,8.0,91.0,0.0,1.0,82.0,575.0,31729.0,0
315,1317116686814892037,0.0,95.0,5.0,0.0,185.0,1790.0,28704.0,0
316,1861965511,4.0,89.0,7.0,0.0,386.0,76.0,18284.0,0
317,1135270119238750208,2.0,19.0,17.0,4.0,718.0,673.0,6787.0,0
318,39905011,0.0,26.0,20.0,0.0,57.0,629.0,2622.0,0
319,1016902628582854661,0.0,10.0,0.0,0.0,34.0,115.0,13564.0,0
320,167708017,0.0,98.0,2.0,0.0,525.0,4071.0,399557.0,0
321,4684986997,3.0,29.0,1.0,0.0,93.0,497.0,3510.0,0
322,374765784,4.0,65.0,1.0,0.0,354.0,42.0,32565.0,0
323,57228415,0.0,100.0,0.0,0.0,4446.0,3901.0,236035.0,0
324,296233891,14.0,60.0,1.0,17.0,15.0,631.0,58663.0,1
325,832068574760017924,2.0,98.0,0.0,0.0,5084.0,5603.0,67266.0,1
326,776507384424529920,0.0,89.0,11.0,0.0,18555.0,19678.0,96042.0,0
327,98198579,1.0,52.0,0.0,3.0,362.0,2849.0,52649.0,0
328,314295655,0.0,99.0,0.0,0.0,1968.0,5005.0,229133.0,0
329,896520878997086208,0.0,100.0,0.0,0.0,1245.0,4869.0,233275.0,0
330,801862385195741184,14.0,86.0,0.0,0.0,15.0,516.0,153460.0,0
331,3144939309,3.0,95.0,0.0,2.0,706.0,3116.0,111297.0,0
332,951614969837060097,0.0,100.0,0.0,0.0,2369.0,3251.0,156006.0,0
333,743231051472961536,30.0,68.0,1.0,0.0,587.0,1982.0,65132.0,0
334,1531409777523408896,0.0,81.0,14.0,5.0,323.0,2158.0,101837.0,0
335,3047367190,7.0,55.0,0.0,0.0,300.0,1542.0,24063.0,0
336,1526476586454638595,1.0,92.0,1.0,6.0,575.0,1286.0,51337.0,0
337,1346526267542220803,0.0,48.0,2.0,50.0,1231.0,2997.0,86721.0,1
338,1562924436679864325,,,,,,,,0
339,1397652777669644288,2.0,32.0,1.0,1.0,615.0,1814.0,17473.0,0
340,586126751,0.0,100.0,0.0,0.0,109.0,313.0,111919.0,0
341,310775028,0.0,58.0,0.0,0.0,1360.0,5001.0,17578.0,0
342,1488833366266982402,12.0,86.0,0.0,0.0,42.0,51.0,6023.0,0
343,757077112368959488,0.0,43.0,0.0,1.0,321.0,2075.0,5017.0,0
344,4021858394,0.0,13.0,2.0,0.0,159.0,205.0,22495.0,0
345,1197181170796171265,2.0,97.0,1.0,0.0,206.0,327.0,142395.0,0
346,851225142206365696,0.0,44.0,0.0,0.0,70.0,46.0,6738.0,0
347,83347854,5.0,10.0,4.0,1.0,6090.0,796.0,39558.0,0
348,1247159784035344384,0.0,19.0,0.0,1.0,181.0,1918.0,37497.0,0
349,183551697,1.0,72.0,19.0,8.0,7557.0,1255.0,822321.0,0
350,1196838541,12.0,82.0,5.0,0.0,910.0,4990.0,128124.0,0
351,3235512008,0.0,7.0,0.0,1.0,805.0,1993.0,119384.0,0
352,24098188,1.0,97.0,0.0,2.0,1854.0,5002.0,80706.0,0
353,364164291,10.0,53.0,0.0,36.0,597.0,260.0,69890.0,0
354,85457517,6.0,84.0,0.0,10.0,1141.0,1002.0,420050.0,0
355,1310423963114311685,0.0,100.0,0.0,0.0,266.0,671.0,42702.0,0
356,1505140082,0.0,100.0,0.0,0.0,377.0,2168.0,189281.0,0
357,3822060556,0.0,59.0,1.0,0.0,262.0,3579.0,42754.0,0
