,id,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,numberOfFollowers,numberOfFollowing,numberOfTweets,verified
135,1689522686,0.0,44.0,0.0,0.0,226.0,569.0,47859.0,0
136,1453350287570317313,0.0,90.0,10.0,0.0,134.0,362.0,33265.0,0
137,702671887529336834,0.0,100.0,0.0,0.0,239.0,85.0,316715.0,0
138,270088915,0.0,100.0,0.0,0.0,1540.0,2237.0,108892.0,0
139,1209545233391849473,0.0,96.0,4.0,0.0,430.0,512.0,44134.0,0
140,1365237606,,,,,359.0,996.0,28135.0,0
141,801877950819958784,0.0,92.0,8.0,0.0,691.0,1987.0,111898.0,0
142,245984590,1.0,51.0,0.0,0.0,1565.0,4998.0,51539.0,0
143,1281303947857113088,0.0,98.0,0.0,2.0,1573.0,4480.0,597232.0,0
144,1385307063526453248,,,,,40.0,48.0,25000.0,0
145,1512044084902440963,4.0,68.0,20.0,8.0,521.0,1962.0,27642.0,0
146,71933305,9.0,55.0,28.0,8.0,3467.0,672.0,31163.0,0
147,270353353,1.0,55.0,0.0,0.0,87.0,205.0,12545.0,0
148,2202052600,0.0,67.0,0.0,0.0,1438.0,319.0,82976.0,0
149,44253292,1.0,57.0,0.0,0.0,128.0,89.0,53067.0,0
150,41265954,0.0,89.0,11.0,0.0,615.0,511.0,57207.0,0
151,1325784623184568320,0.0,50.0,0.0,3.0,206.0,87.0,37252.0,0
152,29965112,0.0,100.0,0.0,0.0,1271.0,4992.0,165187.0,0
153,21956019,0.0,63.0,1.0,0.0,42.0,142.0,24972.0,0
154,1603556299,,,,,315.0,701.0,58204.0,0
155,715769486071185409,0.0,11.0,0.0,0.0,372.0,5012.0,14245.0,0
156,1302853468739248128,0.0,100.0,0.0,0.0,102.0,355.0,50355.0,0
157,382205914,0.0,93.0,3.0,4.0,264.0,745.0,122811.0,0
158,2799673008,0.0,47.0,0.0,1.0,237.0,517.0,26074.0,0
159,161633611,0.0,100.0,0.0,0.0,260.0,879.0,70700.0,0
160,78873145,0.0,29.0,2.0,0.0,196.0,313.0,16639.0,0
161,13900252,1.0,88.0,0.0,0.0,29079.0,12776.0,328665.0,0
162,1217618900008996864,0.0,100.0,0.0,0.0,339.0,4230.0,83761.0,0
163,1511335850524745731,0.0,33.0,0.0,0.0,38.0,423.0,7715.0,0
164,2578287409,0.0,91.0,8.0,1.0,175.0,94.0,75630.0,0
165,1002092452759724033,34.0,18.0,1.0,0.0,114.0,777.0,14975.0,0
166,793560323609460736,0.0,100.0,0.0,0.0,470.0,613.0,441446.0,0
167,3310831508,,,,,,,,0
168,1587077530632200196,0.0,96.0,4.0,0.0,420.0,281.0,64940.0,0
169,14843373,0.0,64.0,5.0,31.0,1225.0,5000.0,224303.0,0
170,1510386780616466436,0.0,97.0,3.0,0.0,109.0,336.0,24398.0,0
171,956567715443085312,17.0,50.0,1.0,32.0,113.0,0.0,164660.0,0
172,2895392667,0.0,99.0,0.0,0.0,362.0,793.0,73057.0,0
173,161302782,0.0,99.0,0.0,0.0,1558.0,2616.0,298204.0,0
174,1499845032966299656,0.0,85.0,0.0,0.0,43.0,183.0,33541.0,0
175,704521048562147330,0.0,88.0,0.0,0.0,190.0,1015.0,78085.0,0
176,713478051720343552,0.0,100.0,0.0,0.0,4051.0,4912.0,441656.0,0
177,762366474,0.0,100.0,0.0,0.0,2446.0,3950.0,104082.0,0
178,18204604,1.0,91.0,8.0,0.0,4622.0,4210.0,510750.0,0
179,1613973231345573889,0.0,86.0,0.0,14.0,41.0,34.0,7800.0,0
180,1418658057651998722,2.0,70.0,20.0,8.0,290.0,107.0,53120.0,0
181,1435406744663040002,,,,,,,,0
182,800477575491383297,0.0,100.0,0.0,0.0,1724.0,2441.0,168613.0,0
183,732803095911104514,0.0,88.0,12.0,0.0,3131.0,4910.0,149216.0,0
184,1636127154848292864,0.0,71.0,29.0,0.0,172.0,1126.0,13693.0,0
185,1197603300,0.0,100.0,0.0,0.0,2709.0,2084.0,396491.0,0
186,1156825478986117120,0.0,59.0,0.0,0.0,163.0,167.0,58110.0,0
187,478504580,0.0,19.0,0.0,0.0,126.0,491.0,12787.0,0
188,1530451956761825280,0.0,89.0,0.0,11.0,793.0,2169.0,10054.0,0
189,1193051446561787910,17.0,12.0,0.0,0.0,23.0,23.0,27630.0,0
190,26108976,2.0,58.0,0.0,0.0,564.0,2180.0,38543.0,0
191,1606703260353568771,0.0,100.0,0.0,0.0,204.0,386.0,31360.0,0
192,197966178,,,,,309.0,566.0,22063.0,0
193,1597506130997026816,0.0,98.0,2.0,0.0,274.0,733.0,12907.0,0
194,1508135282964680704,4.0,91.0,5.0,0.0,143.0,119.0,26920.0,0
195,1474167943688855559,,,,,330.0,3273.0,26960.0,0
196,2774230127,0.0,1.0,0.0,0.0,661.0,5001.0,15777.0,0
197,786516154361651200,0.0,100.0,0.0,0.0,130.0,131.0,234119.0,0
198,165796602,0.0,83.0,0.0,0.0,351.0,840.0,15664.0,0
199,1194844167236718592,,,,,865.0,4477.0,151074.0,0
200,589796636,0.0,59.0,35.0,5.0,3673.0,4942.0,70962.0,0
201,20715638,11.0,89.0,0.0,0.0,3497.0,40.0,1773868.0,1
202,1449762764772290560,0.0,87.0,13.0,0.0,250.0,447.0,17583.0,0
203,44566358,0.0,98.0,0.0,2.0,2144.0,2804.0,109275.0,0
204,862790892985491456,0.0,18.0,0.0,0.0,414.0,1659.0,168239.0,0
205,270005639,0.0,34.0,4.0,0.0,241.0,362.0,19137.0,0
206,780427090407616513,0.0,83.0,17.0,0.0,450.0,152.0,186190.0,0
207,788098,67.0,25.0,5.0,3.0,708.0,635.0,536187.0,0
208,538717868,0.0,48.0,0.0,0.0,362.0,913.0,24978.0,0
209,1975927602,,,,,,,,0
210,38396827,0.0,98.0,1.0,0.0,1385.0,385.0,87311.0,0
211,1948577136,93.0,7.0,0.0,0.0,321.0,2778.0,11135.0,0
212,981633342377472000,,,,,25.0,157.0,1967.0,0
213,1430654880499257344,0.0,100.0,0.0,0.0,176.0,97.0,22615.0,0
214,63065364,0.0,96.0,0.0,4.0,1964.0,403.0,741442.0,0
215,895420635878498304,,,,,848.0,4985.0,14296.0,0
216,1363148775527653376,26.0,73.0,1.0,0.0,337.0,5006.0,62466.0,0
217,1032480965245980679,0.0,1.0,0.0,0.0,18.0,108.0,9705.0,0
218,16213179,30.0,70.0,0.0,0.0,789.0,4995.0,164630.0,0
219,1614810363207237633,,,,,102.0,32.0,11536.0,0
220,1517701856,0.0,99.0,0.0,0.0,237.0,1212.0,68263.0,0
221,965454763109187584,0.0,41.0,0.0,0.0,143.0,1167.0,7340.0,0
222,34697179,0.0,99.0,0.0,1.0,1532.0,2564.0,710230.0,0
223,1145404453706784768,,,,,769.0,4989.0,52789.0,0
224,222758970,0.0,66.0,0.0,0.0,2351.0,5005.0,235913.0,1
225,134356673,0.0,69.0,0.0,0.0,1538.0,1489.0,137476.0,0
226,1051066091823423488,0.0,93.0,3.0,4.0,1238.0,3306.0,178467.0,0
227,9003842,6.0,23.0,0.0,0.0,1773.0,2859.0,127403.0,0
228,29897850,1.0,99.0,0.0,0.0,2719.0,4988.0,767580.0,0
229,512284039,3.0,66.0,7.0,24.0,1618.0,400.0,146807.0,0
230,23656286,3.0,38.0,2.0,2.0,1346.0,1837.0,33750.0,1
231,346096879,6.0,94.0,0.0,0.0,600.0,505.0,176896.0,0
232,911572360242909184,0.0,98.0,2.0,0.0,1162.0,4992.0,23595.0,0
233,107232544,15.0,0.0,0.0,0.0,1969.0,448.0,32635.0,0
234,34417665,8.0,92.0,0.0,0.0,2464.0,4990.0,368497.0,0
235,81263162,0.0,2.0,0.0,0.0,2375.0,4065.0,244855.0,0
236,3731124854,0.0,99.0,0.0,0.0,232.0,870.0,42463.0,0
237,62850751,3.0,95.0,2.0,0.0,2532.0,3394.0,59568.0,0
238,1693990502,14.0,42.0,1.0,1.0,605.0,2211.0,38318.0,0
239,1267204392115154944,0.0,18.0,0.0,1.0,2140.0,4161.0,39604.0,1
240,320006817,3.0,91.0,5.0,0.0,56.0,270.0,40063.0,0
241,849477050134138881,,,,,19.0,221.0,2351.0,0
242,28605143,0.0,95.0,5.0,0.0,2176.0,595.0,340408.0,0
243,375498286,0.0,39.0,0.0,1.0,235.0,119.0,3586.0,0
244,217314167,13.0,83.0,2.0,2.0,325.0,1436.0,226500.0,0
245,262200980,0.0,4.0,2.0,0.0,390.0,4996.0,39076.0,0
246,557519432,0.0,97.0,2.0,1.0,1217.0,4949.0,50529.0,0
247,746347473728311296,,,,,155.0,999.0,31059.0,0
248,1397169465880727554,3.0,88.0,5.0,4.0,527.0,438.0,89355.0,0
249,269793965,0.0,93.0,7.0,0.0,8304.0,8759.0,368841.0,0
250,21360154,3.0,62.0,18.0,17.0,7687.0,11642.0,71885.0,0
251,1467362330346467331,0.0,100.0,0.0,0.0,248.0,60.0,20571.0,0
252,1586820533571801095,0.0,91.0,9.0,0.0,208.0,269.0,30002.0,0
253,1559482756832415745,0.0,26.0,4.0,0.0,43.0,130.0,8830.0,0
254,760237539345039360,0.0,63.0,4.0,0.0,164.0,761.0,18468.0,0
255,1181436953461284866,34.0,42.0,7.0,17.0,770.0,1.0,34159.0,0
256,751945350,11.0,84.0,5.0,0.0,1684.0,545.0,150009.0,0
257,32534292,2.0,30.0,0.0,0.0,1344.0,964.0,81446.0,0
258,3393046438,0.0,100.0,0.0,0.0,237.0,1321.0,32795.0,0
259,131340545,0.0,46.0,0.0,0.0,202.0,4988.0,67289.0,0
260,241509340,3.0,53.0,5.0,3.0,1258.0,4159.0,50878.0,1
261,537414296,0.0,72.0,0.0,0.0,1861.0,2175.0,25477.0,1
262,3871041979,0.0,95.0,0.0,0.0,270.0,3063.0,69923.0,0
263,1607430644224692227,4.0,72.0,24.0,0.0,375.0,364.0,29591.0,0
264,1537146930,1.0,99.0,0.0,0.0,1906.0,4633.0,71066.0,0
265,730846795,6.0,63.0,6.0,0.0,491.0,272.0,27803.0,0
266,1343974675219689472,5.0,95.0,0.0,0.0,1195.0,3620.0,500413.0,0
267,1969927374,5.0,89.0,0.0,6.0,2140.0,745.0,208406.0,0
268,959802746034585600,0.0,100.0,0.0,0.0,1106.0,835.0,71066.0,0
269,431852496,0.0,23.0,11.0,0.0,309.0,517.0,32189.0,0
270,61080758,0.0,62.0,2.0,4.0,611.0,4110.0,135896.0,0
271,478500659,0.0,53.0,0.0,0.0,178.0,259.0,6786.0,0
272,1465425337714724870,0.0,23.0,2.0,15.0,38.0,47.0,5810.0,0
273,889489980875300864,,,,,37.0,363.0,487.0,0
274,1413500562,0.0,100.0,0.0,0.0,87.0,1305.0,81921.0,1
275,899440385889587206,0.0,95.0,0.0,4.0,848.0,82.0,190718.0,0
276,522109018,0.0,89.0,11.0,0.0,1249.0,1959.0,122867.0,0
277,2510677024,0.0,94.0,0.0,1.0,325.0,328.0,71955.0,0
278,1582228688665706497,,,,,173.0,76.0,55482.0,0
279,189240973,0.0,84.0,0.0,0.0,225.0,159.0,66078.0,0
280,78527851,0.0,7.0,0.0,0.0,253.0,1324.0,63542.0,0
281,1439990076,0.0,26.0,74.0,0.0,594.0,1413.0,104744.0,0
282,1532354128629866496,0.0,38.0,0.0,0.0,15.0,29.0,2205.0,0
283,1443508838666158083,0.0,98.0,0.0,1.0,759.0,1529.0,40845.0,0
284,359062123,2.0,47.0,5.0,7.0,151.0,898.0,22938.0,0
285,1628103911935442946,4.0,41.0,0.0,0.0,259.0,303.0,3413.0,0
286,170310148,0.0,93.0,6.0,1.0,1701.0,508.0,200051.0,0
287,2885224143,0.0,100.0,0.0,0.0,822.0,4507.0,216563.0,0
288,780160105320894464,2.0,62.0,4.0,0.0,63.0,145.0,76081.0,0
289,1230551424657805313,0.0,5.0,0.0,0.0,174.0,124.0,1955.0,0
290,122427926,24.0,74.0,2.0,0.0,501.0,592.0,204489.0,1
291,1388707386,0.0,100.0,0.0,0.0,143.0,728.0,32292.0,0
292,3076251226,1.0,42.0,0.0,5.0,719.0,1164.0,87409.0,0
293,50854077,3.0,18.0,2.0,0.0,922.0,1568.0,77951.0,0
294,2405529345,1.0,65.0,18.0,8.0,522.0,3226.0,36642.0,0
295,22064251,0.0,21.0,0.0,1.0,1781.0,4983.0,179548.0,0
296,122431150,1.0,98.0,1.0,0.0,538.0,4999.0,131486.0,0
297,1162896353850208258,0.0,6.0,1.0,0.0,18.0,47.0,4278.0,0
298,132170371,1.0,96.0,0.0,3.0,10114.0,111.0,621924.0,0
299,3832701,11.0,85.0,4.0,0.0,3441.0,4236.0,67018.0,0
300,2432309778,0.0,9.0,0.0,0.0,1183.0,515.0,68087.0,0
301,1586888712,6.0,13.0,0.0,0.0,709.0,5001.0,190898.0,0
302,70671680,0.0,42.0,0.0,0.0,177.0,1197.0,5616.0,0
303,25795580,0.0,71.0,0.0,0.0,1231.0,1648.0,67671.0,0
304,36897335,5.0,86.0,0.0,8.0,1467.0,4999.0,423171.0,0
305,878262703734882306,12.0,88.0,0.0,0.0,82.0,3037.0,12264.0,0
306,1891664893,0.0,2.0,1.0,0.0,4404.0,3427.0,42161.0,0
307,1448091560793591811,0.0,81.0,0.0,0.0,142.0,431.0,11234.0,0
308,1142841204427624448,3.0,3.0,0.0,0.0,55.0,54.0,2598.0,0
309,1173814352,0.0,4.0,0.0,0.0,392.0,1441.0,94315.0,0
310,1411811568652795907,42.0,57.0,1.0,0.0,288.0,1627.0,18535.0,0
311,1363706859195162625,0.0,40.0,0.0,0.0,69.0,745.0,7399.0,0
312,500710033,18.0,78.0,0.0,4.0,7767.0,8499.0,698340.0,0
313,8532252,1.0,99.0,0.0,0.0,730.0,2825.0,17934.0,0
314,1513185417452994566,0.0,99.0,0.0,0.0,82.0,575.0,32016.0,0
315,1317116686814892037,,,,,184.0,1790.0,28733.0,0
316,1861965511,0.0,86.0,4.0,0.0,395.0,110.0,18500.0,1
317,1135270119238750208,1.0,4.0,2.0,1.0,725.0,672.0,6784.0,0
318,39905011,0.0,31.0,8.0,0.0,57.0,630.0,2680.0,0
319,1016902628582854661,0.0,18.0,0.0,0.0,34.0,115.0,13600.0,0
320,167708017,0.0,96.0,4.0,0.0,524.0,4073.0,399943.0,0
321,4684986997,5.0,30.0,2.0,3.0,94.0,498.0,3574.0,0
322,374765784,3.0,95.0,0.0,2.0,357.0,41.0,32742.0,0
323,57228415,0.0,100.0,0.0,0.0,4448.0,3900.0,236915.0,0
324,296233891,6.0,45.0,0.0,5.0,15.0,631.0,58778.0,1
325,832068574760017924,5.0,86.0,8.0,0.0,5080.0,5603.0,67669.0,1
326,776507384424529920,0.0,92.0,8.0,0.0,18626.0,19847.0,96297.0,0
327,98198579,1.0,30.0,0.0,5.0,363.0,2860.0,52725.0,0
328,314295655,1.0,99.0,0.0,0.0,1955.0,5004.0,229437.0,0
329,896520878997086208,0.0,100.0,0.0,0.0,1247.0,4869.0,233553.0,0
330,801862385195741184,6.0,94.0,0.0,0.0,16.0,516.0,155198.0,0
331,3144939309,0.0,96.0,3.0,1.0,715.0,3116.0,112432.0,0
332,951614969837060097,0.0,100.0,0.0,0.0,2363.0,3247.0,156486.0,0
333,743231051472961536,8.0,25.0,2.0,0.0,596.0,1984.0,65370.0,0
334,1531409777523408896,1.0,88.0,3.0,8.0,330.0,2173.0,103804.0,0
335,3047367190,1.0,9.0,0.0,0.0,300.0,1544.0,24081.0,0
336,1526476586454638595,17.0,71.0,3.0,9.0,571.0,1290.0,51766.0,0
337,1346526267542220803,1.0,60.0,0.0,39.0,1241.0,3002.0,87409.0,1
338,1562924436679864325,,,,,,,,0
339,1397652777669644288,4.0,41.0,0.0,4.0,626.0,1822.0,17577.0,0
340,586126751,0.0,100.0,0.0,0.0,108.0,314.0,112545.0,0
341,310775028,0.0,9.0,0.0,0.0,1358.0,5001.0,17612.0,0
342,1488833366266982402,5.0,95.0,0.0,0.0,43.0,51.0,6275.0,0
343,757077112368959488,2.0,71.0,1.0,4.0,337.0,2111.0,5119.0,0
344,4021858394,0.0,12.0,0.0,0.0,157.0,205.0,22506.0,0
345,1197181170796171265,7.0,93.0,0.0,0.0,207.0,328.0,142929.0,0
346,851225142206365696,0.0,29.0,0.0,0.0,72.0,47.0,6808.0,0
347,83347854,11.0,23.0,4.0,13.0,6127.0,798.0,39643.0,0
348,1247159784035344384,0.0,30.0,0.0,1.0,185.0,1923.0,37582.0,0
349,183551697,0.0,74.0,6.0,18.0,7577.0,1259.0,823937.0,0
350,1196838541,8.0,92.0,0.0,0.0,920.0,4990.0,128548.0,0
351,3235512008,,,,,805.0,1992.0,119442.0,0
352,24098188,3.0,89.0,6.0,2.0,1855.0,4996.0,82238.0,0
353,364164291,13.0,49.0,0.0,38.0,600.0,260.0,70100.0,0
354,85457517,5.0,87.0,0.0,8.0,1150.0,1012.0,421104.0,0
355,1310423963114311685,0.0,63.0,0.0,0.0,266.0,671.0,42916.0,0
356,1505140082,0.0,22.0,0.0,0.0,376.0,2169.0,189363.0,0
357,3822060556,0.0,65.0,1.0,0.0,261.0,3585.0,42872.0,0
358,1345640471842832385,0.0,9.0,0.0,0.0,390.0,1232.0,13424.0,0
359,2748794466,5.0,58.0,1.0,0.0,228.0,697.0,26827.0,0
360,2192321463,0.0,100.0,0.0,0.0,1152.0,695.0,89527.0,0
