,id,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,numberOfFollowers,numberOfFollowing,numberOfTweets,verified
66,1575182558874112002,,,,,240.0,338.0,818.0,0
67,147992355,2.0,72.0,23.0,3.0,20422.0,3100.0,290929.0,0
68,738797460756127744,0.0,63.0,0.0,0.0,126.0,153.0,963.0,0
69,2342034456,0.0,100.0,0.0,0.0,905.0,2500.0,266267.0,0
70,1309846065617629184,4.0,34.0,27.0,0.0,368.0,37.0,19587.0,0
71,263751838,5.0,95.0,0.0,0.0,1867.0,4999.0,127128.0,0
72,1071892785098317824,0.0,70.0,4.0,0.0,832.0,476.0,82708.0,0
73,918893786553602048,1.0,18.0,0.0,7.0,1006.0,347.0,35765.0,0
74,2887070351,2.0,98.0,0.0,0.0,1677.0,5000.0,454208.0,0
75,1308580280165376002,0.0,100.0,0.0,0.0,307.0,46.0,11691.0,0
76,1099102523405811712,0.0,100.0,0.0,0.0,125.0,432.0,231178.0,0
77,3804407473,3.0,97.0,0.0,0.0,996.0,2449.0,7167.0,0
78,43354683,6.0,92.0,0.0,2.0,984.0,5001.0,48748.0,0
79,1196926351015632901,0.0,94.0,0.0,0.0,1345.0,4687.0,84263.0,0
80,840204498,0.0,54.0,5.0,2.0,1258.0,1282.0,18790.0,0
81,1379824802,1.0,55.0,0.0,0.0,11452.0,37.0,85126.0,0
82,610906968,0.0,100.0,0.0,0.0,2817.0,1720.0,195210.0,0
83,4130249369,0.0,97.0,0.0,3.0,2268.0,4054.0,181454.0,0
84,195036383,3.0,17.0,13.0,2.0,738.0,1438.0,160678.0,0
85,4726547997,0.0,41.0,0.0,0.0,162.0,301.0,20749.0,0
86,1591122259665616913,0.0,100.0,0.0,0.0,87.0,334.0,14393.0,0
87,14924757,8.0,92.0,0.0,0.0,830.0,2218.0,72135.0,0
88,332682421,0.0,93.0,0.0,0.0,1379.0,421.0,191741.0,0
89,1203830365057617920,0.0,100.0,0.0,0.0,116.0,368.0,27463.0,0
90,1467209986086371329,1.0,82.0,17.0,0.0,108.0,123.0,14358.0,0
91,1485332827,0.0,17.0,1.0,0.0,2174.0,2319.0,56568.0,0
92,156579343,2.0,62.0,8.0,28.0,1240.0,1236.0,255968.0,0
93,791635240296919040,0.0,98.0,2.0,0.0,160.0,1778.0,6067.0,0
94,549286123,0.0,49.0,11.0,0.0,214.0,3568.0,28337.0,0
95,1066275282653536256,0.0,93.0,7.0,0.0,1557.0,5003.0,921636.0,0
96,1254066229020700672,0.0,100.0,0.0,0.0,1048.0,5001.0,17200.0,0
97,1411726710,1.0,85.0,9.0,5.0,355.0,71.0,87228.0,0
98,3316815356,,,,,53.0,4783.0,3048.0,0
99,1314632168681897985,0.0,100.0,0.0,0.0,301.0,2336.0,48660.0,0
100,2692441893,0.0,89.0,0.0,0.0,47.0,260.0,19623.0,0
101,118794845,3.0,95.0,2.0,0.0,7944.0,264.0,1897167.0,0
102,809424049,0.0,99.0,1.0,0.0,769.0,3141.0,17150.0,0
103,1371406279458095104,0.0,100.0,0.0,0.0,245.0,26.0,6155.0,0
104,1259593528675577857,0.0,13.0,0.0,0.0,70.0,161.0,6788.0,0
105,1520322745887870976,9.0,85.0,2.0,4.0,49.0,990.0,35959.0,0
106,1372132990848016385,0.0,100.0,0.0,0.0,274.0,1365.0,65324.0,0
107,1484172541879107584,0.0,84.0,13.0,2.0,771.0,427.0,31532.0,0
108,115907262,22.0,69.0,8.0,1.0,2514.0,4986.0,358317.0,0
109,1561092100296527876,0.0,95.0,3.0,2.0,1515.0,2249.0,139859.0,0
110,1391299076,0.0,96.0,4.0,0.0,1577.0,5004.0,127515.0,0
111,39565575,0.0,87.0,0.0,0.0,1142.0,628.0,55117.0,0
112,15677734,10.0,90.0,0.0,0.0,1832.0,4427.0,543864.0,0
113,190897786,0.0,100.0,0.0,0.0,65.0,122.0,21934.0,0
114,20826640,1.0,93.0,0.0,6.0,2010.0,1992.0,348198.0,0
115,1498957402091266052,0.0,100.0,0.0,0.0,14.0,71.0,9778.0,0
116,50445229,1.0,72.0,1.0,1.0,1480.0,4991.0,41356.0,0
117,1497471523275345920,0.0,100.0,0.0,0.0,25.0,86.0,35256.0,0
118,988277286204932096,0.0,96.0,4.0,0.0,644.0,1598.0,150629.0,0
119,454653353,0.0,62.0,0.0,12.0,91.0,218.0,30187.0,0
120,1858208300,0.0,54.0,4.0,0.0,172.0,101.0,9113.0,0
121,1597603886365286400,7.0,44.0,0.0,0.0,9.0,57.0,3018.0,0
122,1503983593370042369,0.0,49.0,11.0,0.0,10.0,20.0,2216.0,0
123,3163491621,4.0,96.0,0.0,0.0,548.0,4898.0,79657.0,0
124,1449406611550785540,0.0,88.0,6.0,6.0,9774.0,1661.0,24255.0,0
125,919937808172834818,0.0,95.0,0.0,0.0,1919.0,376.0,130687.0,0
126,3047679997,0.0,2.0,0.0,0.0,20.0,116.0,7013.0,0
127,106902512,0.0,100.0,0.0,0.0,163.0,579.0,58960.0,0
128,1199154956760055808,0.0,99.0,1.0,0.0,106.0,92.0,5908.0,0
129,1498379996,0.0,100.0,0.0,0.0,277.0,138.0,194514.0,0
130,388187529,0.0,87.0,12.0,1.0,2200.0,4470.0,221707.0,0
131,1317998036132352000,15.0,44.0,0.0,4.0,0.0,84.0,20219.0,0
132,2904916593,0.0,97.0,3.0,0.0,310.0,983.0,108991.0,0
133,930415257176170496,0.0,100.0,0.0,0.0,180.0,500.0,62476.0,0
134,796473629617819652,1.0,86.0,7.0,6.0,1564.0,4997.0,456616.0,0
135,1689522686,2.0,93.0,1.0,3.0,182.0,552.0,46992.0,0
136,1453350287570317313,1.0,85.0,14.0,0.0,130.0,342.0,31485.0,0
137,702671887529336834,0.0,100.0,0.0,0.0,234.0,71.0,313253.0,0
138,270088915,0.0,100.0,0.0,0.0,1534.0,2233.0,105943.0,0
139,1209545233391849473,1.0,95.0,4.0,0.0,415.0,495.0,41824.0,0
140,1365237606,0.0,56.0,9.0,0.0,358.0,996.0,27835.0,0
141,801877950819958784,0.0,96.0,2.0,1.0,664.0,1959.0,110163.0,0
142,245984590,0.0,69.0,3.0,0.0,1552.0,4992.0,50260.0,0
143,1281303947857113088,0.0,95.0,4.0,1.0,1529.0,4453.0,558864.0,0
144,1385307063526453248,,,,,42.0,49.0,25069.0,0
145,1512044084902440963,0.0,84.0,12.0,4.0,457.0,1818.0,22658.0,0
146,71933305,7.0,43.0,46.0,4.0,3402.0,631.0,29245.0,0
147,270353353,0.0,36.0,0.0,0.0,83.0,203.0,11077.0,0
148,2202052600,0.0,77.0,0.0,0.0,1437.0,309.0,81861.0,0
149,44253292,5.0,29.0,0.0,0.0,128.0,92.0,51973.0,0
150,41265954,0.0,88.0,12.0,0.0,577.0,486.0,53385.0,0
151,1325784623184568320,0.0,47.0,0.0,3.0,203.0,85.0,36460.0,0
152,29965112,0.0,100.0,0.0,0.0,1275.0,5000.0,157023.0,0
153,21956019,0.0,93.0,5.0,2.0,36.0,141.0,23303.0,0
154,1603556299,0.0,47.0,1.0,1.0,318.0,701.0,58133.0,0
155,715769486071185409,2.0,29.0,0.0,0.0,369.0,5012.0,13964.0,0
156,1302853468739248128,0.0,95.0,0.0,0.0,98.0,353.0,48086.0,0
157,382205914,0.0,95.0,1.0,4.0,257.0,716.0,119220.0,0
158,2799673008,0.0,54.0,0.0,0.0,235.0,517.0,25301.0,0
159,161633611,0.0,100.0,0.0,0.0,243.0,869.0,67917.0,0
160,78873145,1.0,43.0,10.0,1.0,198.0,314.0,15993.0,0
161,13900252,2.0,98.0,0.0,0.0,29198.0,12805.0,327945.0,0
162,1217618900008996864,0.0,91.0,0.0,0.0,346.0,4208.0,81020.0,0
163,1511335850524745731,0.0,99.0,1.0,0.0,22.0,377.0,6330.0,0
164,2578287409,1.0,91.0,3.0,5.0,147.0,84.0,62255.0,0
165,1002092452759724033,6.0,16.0,2.0,0.0,114.0,775.0,14074.0,0
166,793560323609460736,0.0,100.0,0.0,0.0,469.0,616.0,434468.0,0
167,3310831508,0.0,67.0,32.0,0.0,76.0,239.0,22817.0,0
168,1587077530632200196,0.0,94.0,6.0,0.0,385.0,254.0,56684.0,0
169,14843373,0.0,77.0,12.0,11.0,1221.0,5000.0,218237.0,0
170,1510386780616466436,0.0,96.0,4.0,0.0,100.0,300.0,19607.0,0
171,956567715443085312,7.0,12.0,0.0,4.0,122.0,0.0,162728.0,0
172,2895392667,0.0,95.0,4.0,0.0,357.0,776.0,69613.0,0
173,161302782,1.0,94.0,5.0,0.0,1545.0,2605.0,288297.0,0
174,1499845032966299656,0.0,100.0,0.0,0.0,41.0,167.0,31584.0,0
175,704521048562147330,0.0,60.0,0.0,0.0,187.0,996.0,76853.0,0
176,713478051720343552,0.0,100.0,0.0,0.0,3961.0,4855.0,434088.0,0
177,762366474,0.0,99.0,1.0,0.0,2359.0,3831.0,96641.0,0
178,18204604,0.0,97.0,3.0,0.0,4634.0,4231.0,505272.0,0
179,1613973231345573889,0.0,93.0,0.0,7.0,23.0,31.0,5005.0,0
180,1418658057651998722,0.0,77.0,19.0,4.0,286.0,98.0,50512.0,0
181,1435406744663040002,2.0,88.0,10.0,0.0,2331.0,5001.0,62163.0,1
182,800477575491383297,0.0,100.0,0.0,0.0,1640.0,2412.0,163974.0,0
183,732803095911104514,1.0,89.0,9.0,1.0,3124.0,4871.0,147441.0,0
184,1636127154848292864,1.0,78.0,18.0,3.0,95.0,814.0,6608.0,0
185,1197603300,0.0,100.0,0.0,0.0,2704.0,2079.0,389118.0,0
186,1156825478986117120,0.0,93.0,7.0,0.0,163.0,131.0,56857.0,0
187,478504580,0.0,93.0,0.0,0.0,127.0,491.0,12140.0,0
188,1530451956761825280,0.0,99.0,0.0,1.0,546.0,1999.0,8241.0,0
189,1193051446561787910,20.0,45.0,0.0,0.0,23.0,23.0,26834.0,0
190,26108976,2.0,53.0,0.0,0.0,568.0,2178.0,37892.0,0
191,1606703260353568771,0.0,96.0,0.0,4.0,176.0,356.0,23711.0,0
192,197966178,0.0,100.0,0.0,0.0,290.0,565.0,21880.0,0
193,1597506130997026816,0.0,99.0,0.0,0.0,233.0,694.0,8586.0,0
194,1508135282964680704,4.0,92.0,3.0,1.0,127.0,115.0,24832.0,0
195,1474167943688855559,0.0,63.0,0.0,0.0,337.0,3163.0,26801.0,0
196,2774230127,0.0,99.0,0.0,0.0,664.0,4996.0,14797.0,0
197,786516154361651200,0.0,100.0,0.0,0.0,127.0,130.0,228002.0,0
198,165796602,0.0,100.0,0.0,0.0,343.0,818.0,13794.0,0
199,1194844167236718592,,,,,870.0,4671.0,122344.0,0
200,589796636,0.0,57.0,37.0,5.0,3716.0,4983.0,69875.0,0
201,20715638,1.0,99.0,0.0,0.0,3481.0,40.0,1756340.0,1
202,1449762764772290560,0.0,96.0,4.0,0.0,240.0,450.0,15969.0,0
203,44566358,2.0,80.0,0.0,2.0,2153.0,2796.0,107377.0,0
204,862790892985491456,0.0,81.0,0.0,2.0,410.0,1656.0,167220.0,0
205,270005639,0.0,6.0,1.0,0.0,224.0,357.0,18662.0,0
206,780427090407616513,2.0,78.0,20.0,0.0,419.0,143.0,182969.0,0
207,788098,60.0,30.0,7.0,3.0,710.0,619.0,528064.0,0
208,538717868,0.0,33.0,0.0,0.0,362.0,918.0,24546.0,0
209,1975927602,,,,,,,,0
210,38396827,0.0,100.0,0.0,0.0,1384.0,386.0,84037.0,0
211,1948577136,67.0,33.0,0.0,0.0,175.0,2266.0,8668.0,0
212,981633342377472000,,,,,28.0,157.0,1935.0,0
213,1430654880499257344,0.0,100.0,0.0,0.0,159.0,96.0,19980.0,0
214,63065364,0.0,98.0,0.0,2.0,1934.0,403.0,718894.0,0
215,895420635878498304,0.0,39.0,0.0,0.0,825.0,5003.0,14062.0,0
216,1363148775527653376,12.0,84.0,4.0,0.0,338.0,5014.0,59339.0,0
217,1032480965245980679,0.0,27.0,5.0,0.0,19.0,108.0,9537.0,0
218,16213179,25.0,75.0,0.0,0.0,766.0,5001.0,158463.0,0
219,1614810363207237633,0.0,100.0,0.0,0.0,107.0,32.0,11425.0,0
220,1517701856,0.0,99.0,1.0,0.0,241.0,1194.0,65467.0,0
221,965454763109187584,0.0,35.0,0.0,0.0,75.0,1165.0,6546.0,0
222,34697179,0.0,97.0,0.0,3.0,1513.0,2525.0,692900.0,0
223,1145404453706784768,0.0,6.0,0.0,0.0,808.0,4999.0,53299.0,0
224,222758970,0.0,85.0,0.0,0.0,2322.0,5003.0,235427.0,1
225,134356673,0.0,60.0,0.0,0.0,1541.0,1485.0,136601.0,0
226,1051066091823423488,1.0,95.0,1.0,3.0,1253.0,3239.0,175053.0,0
227,9003842,6.0,27.0,0.0,0.0,1785.0,2857.0,126866.0,0
228,29897850,5.0,94.0,0.0,1.0,2700.0,4985.0,761033.0,0
229,512284039,0.0,77.0,6.0,14.0,1614.0,398.0,142789.0,0
230,23656286,4.0,17.0,10.0,2.0,1330.0,1816.0,33185.0,1
231,346096879,1.0,93.0,1.0,5.0,589.0,502.0,173760.0,0
232,911572360242909184,0.0,95.0,5.0,0.0,1137.0,4995.0,18626.0,0
233,107232544,35.0,28.0,0.0,0.0,1965.0,441.0,32191.0,0
234,34417665,14.0,86.0,0.0,0.0,2449.0,5000.0,362767.0,0
235,81263162,0.0,100.0,0.0,0.0,2380.0,4065.0,243547.0,0
236,3731124854,0.0,99.0,0.0,0.0,201.0,856.0,38415.0,0
237,62850751,3.0,88.0,9.0,0.0,2521.0,3393.0,56099.0,0
238,1693990502,19.0,80.0,1.0,0.0,615.0,2207.0,36295.0,0
239,1267204392115154944,0.0,100.0,0.0,0.0,2150.0,4045.0,35791.0,1
240,320006817,0.0,100.0,0.0,0.0,51.0,269.0,35447.0,0
241,849477050134138881,,,,,24.0,221.0,2352.0,0
242,28605143,0.0,93.0,6.0,1.0,2159.0,592.0,336617.0,0
243,375498286,0.0,71.0,0.0,0.0,240.0,115.0,3116.0,0
244,217314167,9.0,91.0,0.0,0.0,331.0,1422.0,223434.0,0
245,262200980,0.0,99.0,1.0,0.0,391.0,5001.0,38724.0,0
246,557519432,0.0,52.0,2.0,4.0,1178.0,5000.0,48962.0,0
247,746347473728311296,3.0,80.0,17.0,0.0,133.0,992.0,28954.0,0
248,1397169465880727554,3.0,94.0,0.0,3.0,458.0,399.0,78257.0,0
249,269793965,0.0,89.0,11.0,0.0,8273.0,8743.0,363796.0,0
250,21360154,3.0,47.0,9.0,2.0,7707.0,11693.0,68990.0,0
251,1467362330346467331,0.0,100.0,0.0,0.0,230.0,57.0,18600.0,0
252,1586820533571801095,0.0,82.0,18.0,0.0,154.0,250.0,22851.0,0
253,1559482756832415745,0.0,100.0,0.0,0.0,39.0,125.0,8286.0,0
254,760237539345039360,4.0,91.0,4.0,1.0,166.0,720.0,16878.0,0
255,1181436953461284866,3.0,0.0,1.0,0.0,779.0,1.0,34082.0,0
256,751945350,7.0,81.0,12.0,0.0,1695.0,548.0,147760.0,0
257,32534292,2.0,97.0,1.0,0.0,1314.0,966.0,80015.0,0
258,3393046438,0.0,100.0,0.0,0.0,162.0,758.0,21993.0,0
259,131340545,0.0,100.0,0.0,0.0,189.0,4968.0,66320.0,0
260,241509340,2.0,61.0,5.0,2.0,1242.0,4115.0,49817.0,1
261,537414296,0.0,95.0,0.0,0.0,1829.0,2178.0,24012.0,1
262,3871041979,1.0,46.0,0.0,0.0,271.0,3043.0,68942.0,0
263,1607430644224692227,6.0,85.0,8.0,0.0,245.0,212.0,19606.0,0
264,1537146930,0.0,100.0,0.0,0.0,1895.0,4622.0,68549.0,0
265,730846795,11.0,61.0,13.0,0.0,490.0,270.0,26624.0,0
266,1343974675219689472,12.0,88.0,0.0,0.0,1113.0,3548.0,474368.0,0
267,1969927374,0.0,100.0,0.0,0.0,2075.0,738.0,204806.0,0
268,959802746034585600,1.0,99.0,0.0,0.0,1071.0,733.0,67216.0,0
269,431852496,0.0,97.0,3.0,0.0,310.0,520.0,30842.0,0
270,61080758,1.0,98.0,0.0,1.0,612.0,4116.0,134265.0,0
271,478500659,0.0,97.0,3.0,0.0,158.0,220.0,5748.0,0
272,1465425337714724870,0.0,60.0,1.0,15.0,21.0,41.0,4373.0,0
273,889489980875300864,,,,,268.0,1164.0,492.0,0
274,1413500562,0.0,99.0,1.0,0.0,76.0,1290.0,77843.0,1
275,899440385889587206,0.0,98.0,0.0,2.0,786.0,81.0,185044.0,0
276,522109018,0.0,90.0,10.0,0.0,1222.0,1875.0,117551.0,0
277,2510677024,0.0,96.0,1.0,3.0,329.0,326.0,70280.0,0
278,1582228688665706497,0.0,100.0,0.0,0.0,174.0,76.0,55600.0,0
279,189240973,0.0,99.0,0.0,1.0,221.0,157.0,64951.0,0
280,78527851,0.0,23.0,0.0,0.0,250.0,1311.0,62977.0,0
281,1439990076,0.0,35.0,65.0,0.0,588.0,1402.0,101174.0,0
282,1532354128629866496,1.0,24.0,0.0,0.0,14.0,24.0,1571.0,0
283,1443508838666158083,0.0,99.0,0.0,0.0,490.0,1483.0,34662.0,0
284,359062123,2.0,39.0,11.0,9.0,131.0,861.0,21848.0,0
285,1628103911935442946,4.0,95.0,0.0,0.0,110.0,200.0,2034.0,0
286,170310148,0.0,96.0,3.0,1.0,1658.0,504.0,194302.0,0
287,2885224143,0.0,100.0,0.0,0.0,767.0,4293.0,212314.0,0
288,780160105320894464,3.0,96.0,1.0,0.0,60.0,145.0,74946.0,0
289,1230551424657805313,0.0,5.0,8.0,0.0,135.0,118.0,1552.0,0
290,122427926,19.0,81.0,0.0,0.0,496.0,588.0,200509.0,1
291,1388707386,0.0,21.0,0.0,0.0,141.0,727.0,31336.0,0
292,3076251226,2.0,94.0,0.0,4.0,714.0,1155.0,86556.0,0
293,50854077,4.0,28.0,1.0,1.0,930.0,1566.0,77671.0,0
294,2405529345,1.0,45.0,1.0,2.0,507.0,3211.0,35652.0,0
295,22064251,1.0,13.0,0.0,0.0,1783.0,4971.0,178702.0,0
296,122431150,0.0,97.0,3.0,0.0,519.0,5000.0,127499.0,0
297,1162896353850208258,0.0,7.0,0.0,1.0,18.0,46.0,3992.0,0
298,132170371,4.0,93.0,0.0,3.0,10158.0,111.0,612795.0,0
299,3832701,14.0,70.0,1.0,2.0,3423.0,4201.0,65261.0,0
300,2432309778,0.0,46.0,0.0,0.0,1182.0,512.0,67490.0,0
301,1586888712,6.0,84.0,0.0,1.0,663.0,4958.0,187638.0,0
302,70671680,0.0,39.0,0.0,0.0,172.0,1173.0,4753.0,0
303,25795580,1.0,85.0,0.0,0.0,1227.0,1649.0,66528.0,0
304,36897335,0.0,100.0,0.0,0.0,1464.0,5002.0,420784.0,0
305,878262703734882306,0.0,96.0,0.0,0.0,65.0,2889.0,10147.0,0
306,1891664893,2.0,63.0,1.0,1.0,4426.0,3435.0,42258.0,0
307,1448091560793591811,0.0,51.0,0.0,0.0,107.0,391.0,10153.0,0
308,1142841204427624448,1.0,0.0,0.0,0.0,60.0,42.0,2547.0,0
309,1173814352,0.0,100.0,0.0,0.0,390.0,1432.0,92721.0,0
310,1411811568652795907,21.0,46.0,0.0,0.0,197.0,1225.0,14920.0,0
311,1363706859195162625,0.0,54.0,2.0,0.0,64.0,730.0,6773.0,0
312,500710033,61.0,38.0,1.0,0.0,7764.0,8481.0,699789.0,0
313,8532252,6.0,94.0,0.0,0.0,741.0,2744.0,15333.0,0
314,1513185417452994566,0.0,100.0,0.0,0.0,61.0,558.0,25931.0,0
315,1317116686814892037,0.0,99.0,1.0,0.0,179.0,1711.0,26765.0,0
316,1861965511,8.0,58.0,5.0,0.0,349.0,90.0,16411.0,0
317,1135270119238750208,0.0,7.0,0.0,1.0,702.0,659.0,6610.0,0
318,39905011,0.0,7.0,11.0,0.0,41.0,610.0,1830.0,0
319,1016902628582854661,0.0,61.0,1.0,0.0,33.0,116.0,13216.0,0
320,167708017,0.0,99.0,1.0,0.0,524.0,4063.0,390798.0,0
321,4684986997,13.0,63.0,6.0,5.0,86.0,448.0,2998.0,0
322,374765784,0.0,87.0,0.0,0.0,355.0,40.0,31650.0,0
323,57228415,0.0,100.0,0.0,0.0,4455.0,3908.0,230547.0,0
324,296233891,12.0,56.0,1.0,3.0,12.0,629.0,57595.0,1
325,832068574760017924,9.0,23.0,25.0,0.0,5080.0,5604.0,65886.0,1
326,776507384424529920,0.0,91.0,9.0,0.0,17839.0,19013.0,94600.0,0
327,98198579,1.0,62.0,0.0,0.0,360.0,2779.0,52005.0,0
328,314295655,0.0,100.0,0.0,0.0,1950.0,5001.0,223271.0,0
329,896520878997086208,0.0,100.0,0.0,0.0,1229.0,4872.0,230793.0,0
330,801862385195741184,16.0,84.0,0.0,0.0,17.0,500.0,139221.0,0
331,3144939309,0.0,99.0,0.0,1.0,673.0,3040.0,104947.0,0
332,951614969837060097,0.0,100.0,0.0,0.0,2342.0,3212.0,152575.0,0
333,743231051472961536,2.0,14.0,1.0,0.0,511.0,1933.0,63988.0,0
334,1531409777523408896,2.0,73.0,22.0,3.0,250.0,1938.0,88658.0,0
335,3047367190,12.0,88.0,0.0,0.0,300.0,1533.0,22931.0,0
336,1526476586454638595,1.0,81.0,5.0,13.0,521.0,1202.0,44690.0,0
337,1346526267542220803,0.0,68.0,11.0,21.0,1105.0,2783.0,74806.0,1
338,1562924436679864325,20.0,56.0,24.0,0.0,946.0,15.0,210719.0,1
339,1397652777669644288,5.0,32.0,0.0,0.0,579.0,1805.0,16846.0,0
340,586126751,0.0,100.0,0.0,0.0,97.0,313.0,105928.0,0
341,310775028,0.0,21.0,0.0,0.0,1363.0,5003.0,17391.0,0
342,1488833366266982402,14.0,86.0,0.0,0.0,34.0,48.0,3687.0,0
343,757077112368959488,0.0,28.0,0.0,3.0,278.0,1736.0,4347.0,0
344,4021858394,2.0,85.0,13.0,0.0,159.0,201.0,21785.0,0
345,1197181170796171265,6.0,94.0,0.0,0.0,207.0,326.0,137381.0,0
346,851225142206365696,0.0,45.0,0.0,2.0,74.0,48.0,6205.0,0
347,83347854,10.0,69.0,7.0,14.0,6042.0,773.0,38477.0,0
348,1247159784035344384,0.0,36.0,0.0,1.0,175.0,1903.0,37049.0,0
349,183551697,2.0,80.0,12.0,6.0,7433.0,1243.0,810778.0,0
350,1196838541,11.0,57.0,0.0,0.0,900.0,4996.0,126534.0,0
351,3235512008,,,,,808.0,1997.0,119359.0,0
352,24098188,3.0,95.0,0.0,1.0,1778.0,4982.0,71529.0,0
