,id,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,numberOfFollowers,numberOfFollowing,numberOfTweets,verified
64,908029048344936448,0.0,69.0,12.0,1.0,293.0,504.0,47106.0,0
65,1478091224099794945,4.0,84.0,11.0,1.0,170.0,818.0,40240.0,0
66,1575182558874112002,,,,,242.0,339.0,818.0,0
67,147992355,2.0,67.0,25.0,5.0,20427.0,3097.0,290698.0,0
68,738797460756127744,0.0,30.0,0.0,0.0,112.0,152.0,890.0,0
69,2342034456,0.0,100.0,0.0,0.0,900.0,2499.0,264326.0,0
70,1309846065617629184,5.0,52.0,33.0,4.0,365.0,37.0,19529.0,0
71,263751838,0.0,98.0,2.0,0.0,1854.0,5000.0,126274.0,0
72,1071892785098317824,0.0,72.0,10.0,0.0,831.0,474.0,82605.0,0
73,918893786553602048,1.0,24.0,16.0,15.0,1004.0,341.0,35740.0,0
74,2887070351,0.0,97.0,3.0,0.0,1672.0,5002.0,453096.0,0
75,1308580280165376002,0.0,100.0,0.0,0.0,265.0,45.0,11186.0,0
76,1099102523405811712,0.0,100.0,0.0,0.0,128.0,432.0,230137.0,0
77,3804407473,2.0,35.0,1.0,2.0,992.0,2442.0,7013.0,0
78,43354683,7.0,88.0,0.0,5.0,982.0,5000.0,48512.0,0
79,1196926351015632901,0.0,100.0,0.0,0.0,1346.0,4686.0,83838.0,0
80,840204498,0.0,52.0,13.0,5.0,1256.0,1280.0,18708.0,0
81,1379824802,0.0,24.0,0.0,0.0,11451.0,37.0,85065.0,0
82,610906968,0.0,100.0,0.0,0.0,2817.0,1717.0,195014.0,0
83,4130249369,0.0,95.0,0.0,5.0,2271.0,4058.0,181123.0,0
84,195036383,13.0,44.0,40.0,3.0,736.0,1437.0,160646.0,0
85,4726547997,0.0,19.0,0.0,0.0,163.0,301.0,20697.0,0
86,1591122259665616913,0.0,100.0,0.0,0.0,86.0,334.0,14286.0,0
87,14924757,2.0,97.0,0.0,0.0,828.0,2215.0,72019.0,0
88,332682421,5.0,83.0,1.0,0.0,1377.0,420.0,191634.0,0
89,1203830365057617920,0.0,100.0,0.0,0.0,113.0,363.0,27246.0,0
90,1467209986086371329,0.0,14.0,6.0,0.0,103.0,120.0,14224.0,0
91,1485332827,0.0,36.0,0.0,0.0,2175.0,2319.0,56552.0,0
92,156579343,1.0,65.0,8.0,26.0,1239.0,1230.0,255613.0,0
93,791635240296919040,0.0,59.0,2.0,0.0,162.0,1778.0,5946.0,0
94,549286123,0.0,93.0,7.0,0.0,210.0,3560.0,28253.0,0
95,1066275282653536256,0.0,100.0,0.0,0.0,1563.0,5003.0,918913.0,0
96,1254066229020700672,0.0,100.0,0.0,0.0,1048.0,5001.0,16988.0,0
97,1411726710,2.0,83.0,13.0,1.0,355.0,71.0,86930.0,0
98,3316815356,,,,,55.0,4784.0,3048.0,0
99,1314632168681897985,0.0,100.0,0.0,0.0,296.0,2332.0,48427.0,0
100,2692441893,0.0,63.0,0.0,0.0,47.0,259.0,19516.0,0
101,118794845,0.0,89.0,11.0,0.0,7934.0,264.0,1893790.0,0
102,809424049,0.0,90.0,8.0,0.0,766.0,3136.0,16945.0,0
103,1371406279458095104,0.0,83.0,0.0,0.0,228.0,26.0,5984.0,0
104,1259593528675577857,,,,,70.0,161.0,6779.0,0
105,1520322745887870976,20.0,77.0,0.0,3.0,48.0,988.0,35356.0,0
106,1372132990848016385,0.0,100.0,0.0,0.0,274.0,1365.0,64601.0,0
107,1484172541879107584,0.0,76.0,24.0,0.0,772.0,425.0,31051.0,0
108,115907262,21.0,45.0,24.0,10.0,2510.0,4985.0,358076.0,0
109,1561092100296527876,0.0,96.0,3.0,1.0,1513.0,2236.0,138139.0,0
110,1391299076,0.0,97.0,2.0,1.0,1579.0,5000.0,126570.0,0
111,39565575,0.0,98.0,0.0,0.0,1145.0,628.0,55033.0,0
112,15677734,2.0,96.0,1.0,0.0,1814.0,4426.0,542336.0,0
113,190897786,0.0,69.0,0.0,0.0,63.0,122.0,21712.0,0
114,20826640,0.0,96.0,0.0,4.0,2011.0,1993.0,347962.0,0
115,1498957402091266052,0.0,30.0,0.0,0.0,13.0,71.0,9644.0,0
116,50445229,0.0,19.0,1.0,0.0,1475.0,4991.0,41246.0,0
117,1497471523275345920,0.0,100.0,0.0,0.0,21.0,86.0,34564.0,0
118,988277286204932096,0.0,97.0,3.0,0.0,639.0,1581.0,150023.0,0
119,454653353,0.0,37.0,0.0,1.0,92.0,218.0,30137.0,0
120,1858208300,0.0,95.0,5.0,0.0,171.0,100.0,9024.0,0
121,1597603886365286400,4.0,51.0,0.0,0.0,10.0,51.0,2933.0,0
122,1503983593370042369,0.0,79.0,21.0,0.0,10.0,20.0,2147.0,0
123,3163491621,0.0,100.0,0.0,0.0,544.0,4889.0,78707.0,0
124,1449406611550785540,2.0,69.0,3.0,26.0,9735.0,1639.0,24058.0,0
125,919937808172834818,0.0,100.0,0.0,0.0,1917.0,376.0,130586.0,0
126,3047679997,0.0,1.0,0.0,0.0,22.0,116.0,7012.0,0
127,106902512,0.0,98.0,1.0,0.0,161.0,575.0,58376.0,0
128,1199154956760055808,0.0,68.0,0.0,0.0,94.0,90.0,5743.0,0
129,1498379996,0.0,50.0,0.0,0.0,277.0,138.0,194382.0,0
130,388187529,0.0,91.0,9.0,0.0,2202.0,4469.0,221517.0,0
131,1317998036132352000,7.0,38.0,0.0,2.0,0.0,84.0,20131.0,0
132,2904916593,0.0,95.0,5.0,0.0,312.0,982.0,108697.0,0
133,930415257176170496,0.0,93.0,0.0,0.0,180.0,499.0,62360.0,0
134,796473629617819652,0.0,92.0,3.0,5.0,1556.0,4996.0,454639.0,0
135,1689522686,5.0,94.0,0.0,1.0,175.0,543.0,46766.0,0
136,1453350287570317313,0.0,37.0,3.0,0.0,129.0,337.0,31222.0,0
137,702671887529336834,0.0,100.0,0.0,0.0,233.0,68.0,312803.0,0
138,270088915,0.0,99.0,0.0,1.0,1535.0,2233.0,105653.0,0
139,1209545233391849473,1.0,91.0,8.0,0.0,416.0,495.0,41851.0,0
140,1365237606,0.0,20.0,0.0,1.0,358.0,995.0,27754.0,0
141,801877950819958784,0.0,84.0,12.0,4.0,665.0,1961.0,109993.0,0
142,245984590,1.0,89.0,1.0,0.0,1555.0,4993.0,50193.0,0
143,1281303947857113088,0.0,91.0,0.0,9.0,1519.0,4450.0,555489.0,0
144,1385307063526453248,,,,,42.0,49.0,25071.0,0
145,1512044084902440963,2.0,83.0,9.0,6.0,446.0,1802.0,22351.0,0
146,71933305,14.0,53.0,26.0,7.0,3399.0,630.0,29045.0,0
147,270353353,0.0,100.0,0.0,0.0,82.0,203.0,11037.0,0
148,2202052600,0.0,100.0,0.0,0.0,1437.0,306.0,81793.0,0
149,44253292,0.0,42.0,0.0,0.0,127.0,91.0,51926.0,0
150,41265954,0.0,95.0,5.0,0.0,577.0,481.0,53057.0,0
151,1325784623184568320,1.0,57.0,4.0,17.0,202.0,85.0,36358.0,0
152,29965112,0.0,99.0,1.0,0.0,1273.0,5001.0,156477.0,0
153,21956019,0.0,98.0,1.0,1.0,36.0,141.0,23139.0,0
154,1603556299,0.0,44.0,0.0,2.0,318.0,701.0,58091.0,0
155,715769486071185409,0.0,3.0,0.0,0.0,368.0,5011.0,13933.0,0
156,1302853468739248128,0.0,100.0,0.0,0.0,99.0,352.0,47968.0,0
157,382205914,0.0,95.0,2.0,3.0,256.0,709.0,118982.0,0
158,2799673008,0.0,26.0,0.0,0.0,235.0,514.0,25249.0,0
159,161633611,0.0,100.0,0.0,0.0,241.0,866.0,67606.0,0
160,78873145,0.0,53.0,6.0,0.0,196.0,313.0,15947.0,0
161,13900252,1.0,98.0,1.0,0.0,29208.0,12810.0,327797.0,0
162,1217618900008996864,0.0,90.0,0.0,0.0,352.0,4209.0,80861.0,0
163,1511335850524745731,0.0,100.0,0.0,0.0,21.0,367.0,6055.0,0
164,2578287409,0.0,86.0,8.0,6.0,143.0,83.0,61050.0,0
165,1002092452759724033,11.0,43.0,16.0,1.0,115.0,775.0,14047.0,0
166,793560323609460736,0.0,100.0,0.0,0.0,468.0,618.0,434291.0,0
167,3310831508,0.0,73.0,27.0,0.0,74.0,239.0,22502.0,0
168,1587077530632200196,0.0,94.0,6.0,0.0,384.0,253.0,56008.0,0
169,14843373,3.0,76.0,0.0,21.0,1220.0,5000.0,217658.0,0
170,1510386780616466436,0.0,88.0,12.0,0.0,100.0,300.0,19410.0,0
171,956567715443085312,6.0,17.0,0.0,5.0,122.0,0.0,162654.0,0
172,2895392667,0.0,87.0,13.0,0.0,358.0,774.0,69361.0,0
173,161302782,0.0,99.0,1.0,0.0,1535.0,2604.0,287433.0,0
174,1499845032966299656,0.0,100.0,0.0,0.0,42.0,166.0,31321.0,0
175,704521048562147330,1.0,99.0,0.0,0.0,184.0,994.0,76797.0,0
176,713478051720343552,0.0,99.0,1.0,0.0,3956.0,4851.0,433453.0,0
177,762366474,0.0,96.0,4.0,0.0,2358.0,3814.0,95886.0,0
178,18204604,0.0,98.0,1.0,1.0,4635.0,4229.0,504451.0,0
179,1613973231345573889,0.0,86.0,0.0,14.0,24.0,30.0,4750.0,0
180,1418658057651998722,0.0,80.0,15.0,5.0,287.0,96.0,50265.0,0
181,1435406744663040002,1.0,73.0,26.0,0.0,2313.0,5001.0,60911.0,1
182,800477575491383297,0.0,100.0,0.0,0.0,1634.0,2409.0,163594.0,0
183,732803095911104514,0.0,84.0,15.0,1.0,3124.0,4873.0,147233.0,0
184,1636127154848292864,0.0,61.0,35.0,4.0,81.0,719.0,5743.0,0
185,1197603300,0.0,100.0,0.0,0.0,2700.0,2081.0,388557.0,0
186,1156825478986117120,1.0,96.0,3.0,0.0,163.0,129.0,56709.0,0
187,478504580,0.0,94.0,0.0,0.0,127.0,491.0,12042.0,0
188,1530451956761825280,1.0,93.0,0.0,5.0,524.0,1997.0,8077.0,0
189,1193051446561787910,18.0,16.0,0.0,0.0,23.0,23.0,26743.0,0
190,26108976,5.0,54.0,0.0,0.0,568.0,2178.0,37831.0,0
191,1606703260353568771,0.0,97.0,0.0,3.0,167.0,348.0,22559.0,0
192,197966178,0.0,50.0,0.0,0.0,288.0,565.0,21589.0,0
193,1597506130997026816,0.0,100.0,0.0,0.0,232.0,693.0,8443.0,0
194,1508135282964680704,7.0,89.0,4.0,0.0,126.0,114.0,24649.0,0
195,1474167943688855559,,,,,338.0,3158.0,26738.0,0
196,2774230127,0.0,100.0,0.0,0.0,665.0,4996.0,14633.0,0
197,786516154361651200,0.0,100.0,0.0,0.0,129.0,130.0,227664.0,0
198,165796602,0.0,67.0,0.0,0.0,342.0,817.0,13628.0,0
199,1194844167236718592,,,,,873.0,4672.0,121191.0,0
200,589796636,0.0,37.0,59.0,4.0,3703.0,4969.0,69693.0,0
201,20715638,1.0,99.0,0.0,0.0,3478.0,40.0,1754756.0,1
202,1449762764772290560,1.0,95.0,1.0,3.0,237.0,443.0,15817.0,0
203,44566358,3.0,96.0,0.0,1.0,2150.0,2796.0,107265.0,0
204,862790892985491456,1.0,53.0,0.0,3.0,410.0,1654.0,167134.0,0
205,270005639,0.0,13.0,2.0,0.0,223.0,357.0,18663.0,0
206,780427090407616513,2.0,77.0,20.0,1.0,420.0,142.0,182726.0,0
207,788098,52.0,37.0,1.0,10.0,708.0,618.0,527398.0,0
208,538717868,0.0,17.0,0.0,0.0,361.0,918.0,24511.0,0
209,1975927602,,,,,,,,0
210,38396827,0.0,99.0,1.0,0.0,1383.0,387.0,83775.0,0
211,1948577136,76.0,24.0,0.0,0.0,168.0,2249.0,8537.0,0
212,981633342377472000,,,,,26.0,157.0,1935.0,0
213,1430654880499257344,0.0,100.0,0.0,0.0,149.0,96.0,19795.0,0
214,63065364,0.0,99.0,0.0,1.0,1930.0,403.0,716299.0,0
215,895420635878498304,0.0,39.0,0.0,0.0,823.0,5002.0,14015.0,0
216,1363148775527653376,9.0,89.0,2.0,0.0,335.0,5014.0,58995.0,0
217,1032480965245980679,0.0,39.0,5.0,1.0,19.0,108.0,9501.0,0
218,16213179,20.0,79.0,1.0,0.0,763.0,5001.0,157921.0,0
219,1614810363207237633,,,,,110.0,32.0,11293.0,0
220,1517701856,0.0,99.0,1.0,0.0,242.0,1191.0,65177.0,0
221,965454763109187584,0.0,41.0,0.0,0.0,74.0,1166.0,6506.0,0
222,34697179,1.0,97.0,0.0,2.0,1512.0,2518.0,691745.0,0
223,1145404453706784768,0.0,68.0,0.0,0.0,813.0,5001.0,53294.0,0
224,222758970,0.0,100.0,0.0,0.0,2319.0,5004.0,235368.0,1
225,134356673,0.0,32.0,0.0,0.0,1543.0,1484.0,136657.0,0
226,1051066091823423488,0.0,98.0,0.0,2.0,1249.0,3214.0,174687.0,0
227,9003842,2.0,20.0,0.0,0.0,1785.0,2857.0,126839.0,0
228,29897850,,,,,2699.0,4988.0,760408.0,0
229,512284039,0.0,81.0,5.0,14.0,1607.0,398.0,142471.0,0
230,23656286,4.0,11.0,9.0,6.0,1331.0,1818.0,33150.0,1
231,346096879,6.0,77.0,6.0,11.0,584.0,502.0,173516.0,0
232,911572360242909184,0.0,96.0,4.0,0.0,1139.0,4996.0,18317.0,0
233,107232544,15.0,46.0,0.0,0.0,1964.0,441.0,32103.0,0
234,34417665,10.0,90.0,0.0,0.0,2450.0,5001.0,362394.0,0
235,81263162,0.0,50.0,0.0,0.0,2379.0,4065.0,243434.0,0
236,3731124854,0.0,100.0,0.0,0.0,194.0,857.0,38011.0,0
237,62850751,0.0,96.0,4.0,0.0,2516.0,3392.0,55883.0,0
238,1693990502,17.0,75.0,5.0,3.0,606.0,2207.0,36110.0,0
239,1267204392115154944,0.0,53.0,27.0,20.0,2152.0,4043.0,35611.0,1
240,320006817,0.0,99.0,0.0,0.0,50.0,269.0,34898.0,0
241,849477050134138881,0.0,15.0,0.0,0.0,24.0,222.0,2354.0,0
242,28605143,0.0,90.0,10.0,0.0,2160.0,592.0,336093.0,0
243,375498286,0.0,19.0,0.0,0.0,240.0,115.0,3045.0,0
244,217314167,12.0,84.0,4.0,0.0,329.0,1424.0,223046.0,0
245,262200980,0.0,74.0,2.0,0.0,394.0,4998.0,38611.0,0
246,557519432,3.0,84.0,7.0,6.0,1180.0,5000.0,48874.0,0
247,746347473728311296,0.0,94.0,6.0,0.0,126.0,987.0,28154.0,0
248,1397169465880727554,1.0,86.0,10.0,3.0,455.0,395.0,77592.0,0
249,269793965,0.0,81.0,19.0,0.0,8271.0,8732.0,363440.0,0
250,21360154,19.0,19.0,5.0,3.0,7710.0,11698.0,68924.0,0
251,1467362330346467331,0.0,100.0,0.0,0.0,210.0,55.0,18215.0,0
252,1586820533571801095,0.0,88.0,12.0,0.0,152.0,249.0,22222.0,0
253,1559482756832415745,0.0,100.0,0.0,0.0,32.0,120.0,7578.0,0
254,760237539345039360,0.0,98.0,1.0,1.0,168.0,721.0,16747.0,0
255,1181436953461284866,,,,,779.0,1.0,34082.0,0
256,751945350,13.0,81.0,6.0,0.0,1695.0,549.0,147567.0,0
257,32534292,3.0,96.0,1.0,0.0,1313.0,965.0,79792.0,0
258,3393046438,0.0,100.0,0.0,0.0,152.0,754.0,20808.0,0
259,131340545,0.0,99.0,0.0,0.0,189.0,4968.0,66137.0,0
260,241509340,0.0,14.0,9.0,0.0,1240.0,4113.0,49741.0,1
261,537414296,0.0,100.0,0.0,0.0,1825.0,2179.0,23891.0,1
262,3871041979,0.0,41.0,0.0,0.0,271.0,3040.0,68875.0,0
263,1607430644224692227,1.0,69.0,30.0,0.0,218.0,191.0,17979.0,0
264,1537146930,0.0,100.0,0.0,0.0,1892.0,4621.0,68386.0,0
265,730846795,3.0,30.0,3.0,0.0,489.0,270.0,26539.0,0
266,1343974675219689472,1.0,99.0,0.0,0.0,1102.0,3525.0,472247.0,0
267,1969927374,3.0,77.0,0.0,3.0,2075.0,738.0,204669.0,0
268,959802746034585600,5.0,95.0,0.0,0.0,1068.0,721.0,67064.0,0
269,431852496,0.0,78.0,22.0,0.0,311.0,521.0,30597.0,0
270,61080758,1.0,87.0,5.0,7.0,612.0,4116.0,134346.0,0
271,478500659,0.0,95.0,0.0,0.0,148.0,211.0,5496.0,0
272,1465425337714724870,0.0,63.0,0.0,37.0,22.0,41.0,4221.0,0
273,889489980875300864,,,,,289.0,1168.0,492.0,0
274,1413500562,0.0,98.0,2.0,0.0,74.0,1287.0,77578.0,1
275,899440385889587206,0.0,95.0,2.0,3.0,773.0,80.0,184409.0,0
276,522109018,1.0,90.0,9.0,0.0,1223.0,1866.0,117284.0,0
277,2510677024,0.0,91.0,2.0,4.0,327.0,325.0,70087.0,0
278,1582228688665706497,0.0,100.0,0.0,0.0,175.0,76.0,55467.0,0
279,189240973,0.0,85.0,0.0,0.0,223.0,157.0,64853.0,0
280,78527851,0.0,10.0,0.0,0.0,248.0,1311.0,62951.0,0
281,1439990076,0.0,43.0,57.0,0.0,576.0,1398.0,100881.0,0
282,1532354128629866496,0.0,57.0,0.0,0.0,14.0,24.0,1533.0,0
283,1443508838666158083,0.0,99.0,0.0,0.0,460.0,1470.0,34040.0,0
284,359062123,2.0,35.0,10.0,2.0,130.0,859.0,21762.0,0
285,1628103911935442946,5.0,93.0,0.0,0.0,92.0,184.0,1862.0,0
286,170310148,1.0,81.0,14.0,4.0,1658.0,500.0,193614.0,0
287,2885224143,1.0,99.0,0.0,0.0,769.0,4269.0,211914.0,0
288,780160105320894464,5.0,74.0,9.0,0.0,59.0,145.0,74756.0,0
289,1230551424657805313,0.0,21.0,25.0,0.0,136.0,120.0,1517.0,0
290,122427926,26.0,68.0,5.0,0.0,494.0,588.0,200125.0,1
291,1388707386,0.0,20.0,0.0,0.0,141.0,726.0,31315.0,0
292,3076251226,0.0,35.0,0.0,3.0,708.0,1156.0,86390.0,0
293,50854077,11.0,81.0,7.0,1.0,931.0,1566.0,77636.0,0
294,2405529345,1.0,69.0,7.0,9.0,506.0,3211.0,35589.0,0
295,22064251,0.0,36.0,0.0,3.0,1783.0,4971.0,178683.0,0
296,122431150,0.0,100.0,0.0,0.0,521.0,5000.0,127257.0,0
297,1162896353850208258,0.0,22.0,0.0,1.0,18.0,46.0,3980.0,0
298,132170371,2.0,93.0,1.0,4.0,10163.0,111.0,612297.0,0
299,3832701,6.0,53.0,0.0,1.0,3423.0,4200.0,65135.0,0
300,2432309778,0.0,100.0,0.0,0.0,1183.0,512.0,67423.0,0
301,1586888712,1.0,99.0,0.0,0.0,659.0,4960.0,187538.0,0
302,70671680,0.0,38.0,0.0,0.0,171.0,1174.0,4713.0,0
303,25795580,1.0,99.0,0.0,0.0,1228.0,1649.0,66396.0,0
304,36897335,3.0,96.0,0.0,1.0,1465.0,5001.0,421354.0,0
305,878262703734882306,0.0,100.0,0.0,0.0,65.0,2885.0,10000.0,0
306,1891664893,0.0,96.0,3.0,1.0,4429.0,3436.0,42213.0,0
307,1448091560793591811,0.0,60.0,3.0,0.0,104.0,392.0,10087.0,0
308,1142841204427624448,,,,,60.0,42.0,2546.0,0
309,1173814352,0.0,93.0,0.0,2.0,383.0,1430.0,92465.0,0
310,1411811568652795907,,,,,197.0,1219.0,14836.0,0
311,1363706859195162625,0.0,58.0,0.0,0.0,63.0,729.0,6704.0,0
312,500710033,34.0,66.0,0.0,0.0,7765.0,8482.0,699630.0,0
313,8532252,4.0,96.0,0.0,0.0,734.0,2742.0,15208.0,0
314,1513185417452994566,2.0,90.0,8.0,0.0,59.0,558.0,25569.0,0
315,1317116686814892037,0.0,100.0,0.0,0.0,176.0,1699.0,26557.0,0
316,1861965511,3.0,46.0,6.0,0.0,340.0,84.0,16343.0,0
317,1135270119238750208,0.0,5.0,0.0,0.0,703.0,659.0,6602.0,0
318,39905011,0.0,33.0,21.0,0.0,42.0,606.0,1797.0,0
319,1016902628582854661,0.0,37.0,1.0,0.0,34.0,116.0,13154.0,0
320,167708017,0.0,98.0,2.0,0.0,526.0,4062.0,390237.0,0
321,4684986997,7.0,43.0,8.0,5.0,85.0,441.0,2893.0,0
322,374765784,1.0,75.0,9.0,0.0,355.0,40.0,31553.0,0
323,57228415,0.0,100.0,0.0,0.0,4457.0,3907.0,229944.0,0
324,296233891,10.0,57.0,0.0,5.0,12.0,626.0,57497.0,1
325,832068574760017924,10.0,47.0,6.0,0.0,5082.0,5603.0,65807.0,1
326,776507384424529920,0.0,93.0,7.0,0.0,17698.0,18819.0,94462.0,0
327,98198579,1.0,33.0,0.0,0.0,362.0,2774.0,51911.0,0
328,314295655,0.0,100.0,0.0,0.0,1943.0,5002.0,222414.0,0
329,896520878997086208,0.0,100.0,0.0,0.0,1230.0,4872.0,230414.0,0
330,801862385195741184,34.0,66.0,0.0,0.0,16.0,500.0,137321.0,0
331,3144939309,0.0,99.0,0.0,1.0,675.0,3030.0,104576.0,0
332,951614969837060097,0.0,100.0,0.0,0.0,2337.0,3208.0,152199.0,0
333,743231051472961536,6.0,38.0,3.0,0.0,511.0,1925.0,63970.0,0
334,1531409777523408896,0.0,89.0,10.0,0.0,248.0,1924.0,86868.0,0
335,3047367190,2.0,65.0,0.0,1.0,300.0,1533.0,22773.0,0
336,1526476586454638595,16.0,78.0,1.0,5.0,513.0,1198.0,44197.0,0
337,1346526267542220803,0.0,60.0,0.0,40.0,1075.0,2757.0,73424.0,1
338,1562924436679864325,3.0,95.0,2.0,0.0,926.0,15.0,206846.0,1
339,1397652777669644288,6.0,25.0,1.0,3.0,576.0,1801.0,16806.0,0
340,586126751,0.0,100.0,0.0,0.0,97.0,313.0,105598.0,0
341,310775028,0.0,11.0,0.0,0.0,1364.0,5006.0,17367.0,0
342,1488833366266982402,5.0,95.0,0.0,0.0,33.0,48.0,3490.0,0
343,757077112368959488,1.0,19.0,4.0,3.0,268.0,1669.0,4311.0,0
344,4021858394,1.0,78.0,9.0,0.0,155.0,200.0,21608.0,0
345,1197181170796171265,5.0,94.0,0.0,1.0,207.0,330.0,137033.0,0
346,851225142206365696,1.0,26.0,0.0,1.0,73.0,47.0,6155.0,0
347,83347854,1.0,38.0,1.0,6.0,6042.0,771.0,38355.0,0
348,1247159784035344384,0.0,12.0,0.0,0.0,174.0,1900.0,37010.0,0
349,183551697,0.0,75.0,15.0,7.0,7425.0,1243.0,809246.0,0
350,1196838541,11.0,84.0,5.0,0.0,899.0,4996.0,126381.0,0
351,3235512008,21.0,76.0,3.0,0.0,808.0,1996.0,119363.0,0
352,24098188,2.0,82.0,9.0,7.0,1775.0,4990.0,70501.0,0
353,364164291,8.0,55.0,4.0,32.0,596.0,260.0,67805.0,0
354,85457517,6.0,81.0,2.0,11.0,1099.0,998.0,415337.0,0
